,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,code,y,x
76,202101,2호선,신대방,70,3,20315,1335,30015,7606,71291,14494,107000,26455,62853,17618,33376,13986,27043,15228,26974,18121,26909,20203,23924,23751,23159,30791,24585,36247,27434,51222,32127,81829,17645,69384,14057,46918,12115,64874,5998,28083,1977,11687,0,106,0,0,0,1,0,0,231.0,37.487462,126.913149
77,202001,2호선,신대방,148,4,21151,2449,34647,9703,89155,17355,133335,36317,85794,25731,50115,21323,41218,22293,42106,25055,41567,28639,36415,31471,34528,41973,36159,47613,39565,60556,47956,89033,27839,87680,20342,56971,16704,63362,13182,63998,6393,38324,1085,11032,12,383,0,0,0,0,231.0,37.487462,126.913149
78,202201,2호선,신도림,2996,26,27451,3960,42450,15714,112746,32679,121331,100098,76271,55004,50830,53363,50935,50731,57625,55547,60536,59733,60412,58556,65077,63956,71138,74170,86949,95527,110743,153068,59505,104800,60251,63372,69477,94854,24303,47039,5292,21079,12,4008,1,1,0,0,0,0,234.0,37.508725,126.891295
79,202101,2호선,신도림,2984,27,28214,3882,39228,13979,103882,32846,111254,96437,67798,54742,44424,48916,43293,43198,48930,45396,52292,48752,51890,49758,53860,55961,60532,61324,74112,80508,104728,127652,60575,100042,56733,57976,51499,71636,12665,30440,3878,15027,11,3057,0,0,0,0,0,0,234.0,37.508725,126.891295
80,202001,2호선,신도림,3120,19,32818,5718,48482,18596,135727,39472,146940,120228,94169,80246,67295,74041,67304,71391,79047,77053,84802,83841,84034,79083,87606,85613,98526,97078,114918,116304,148442,179578,91482,155525,78652,87033,80845,80165,63607,80682,26992,61739,3376,26709,35,3426,0,52,0,0,234.0,37.508725,126.891295
81,202201,2호선,신림,218,14,34012,2967,66714,16640,179600,29657,287142,56684,172349,47714,90329,42517,77352,45372,80245,53826,78853,62425,74083,68096,72182,83149,77835,103431,82660,139297,81155,232264,48307,199920,51109,121225,58035,166146,25995,92683,7131,37186,0,75,0,0,0,0,0,0,230.0,37.484201,126.929715
82,202101,2호선,신림,201,5,32431,3151,62867,16058,169189,26855,259505,50025,152632,42542,76710,35268,64159,37026,66910,44722,66805,51857,61260,59453,60235,74671,63885,88559,67801,124562,68317,211632,44074,187718,46143,116451,45473,142690,18634,66030,6179,29890,6,236,0,0,0,0,0,0,230.0,37.484201,126.929715
83,202001,2호선,신림,286,17,38835,5074,75512,21667,211459,32226,321790,64662,192679,57517,109299,52260,93063,57082,97212,64149,97209,74931,88151,83015,86485,97290,92634,114569,101114,151361,109256,242827,74822,255485,60326,152982,58867,147500,54630,142615,31737,98889,5819,30555,69,808,0,0,0,0,230.0,37.484201,126.929715
84,202201,2호선,신설동,30,2,1053,194,1226,1625,3713,4747,7009,12450,3991,8521,3537,7496,4470,7473,5688,7178,6714,7622,7701,6591,8927,5822,9026,4544,10251,5001,12057,6211,3893,4157,2821,2913,2684,3876,1143,1841,384,860,3,66,0,0,0,0,0,0,246.0,37.575297,127.025087
85,202101,2호선,신설동,11,1,912,323,1062,2005,2578,5096,4841,11852,3209,7103,2871,5123,3582,5502,4490,5496,5224,5842,6515,5502,7566,4980,8118,3930,9346,4088,9823,4529,4146,3281,2777,1952,2278,2218,869,1050,188,535,0,124,0,0,0,0,0,0,246.0,37.575297,127.025087
86,202001,2호선,신설동,16,1,1050,370,1284,1744,2847,5924,5980,14358,4241,10841,4352,8627,5763,8134,7034,8136,7964,8247,9310,8093,10501,7068,11650,5877,12869,5498,16079,5853,6702,4827,3762,3286,3072,3122,2329,2713,836,2030,129,689,1,118,0,1,0,0,246.0,37.575297,127.025087
87,202201,2호선,신정네거리,57,0,7144,869,13941,2445,42509,4620,40256,10079,21918,7054,15076,6850,13630,8178,14744,9784,13518,11338,12226,11920,11708,14814,12322,18072,11627,26092,10579,43195,6051,32907,5170,18027,5022,23211,2463,14837,506,5377,11,311,1,1,0,0,0,0,249.0,37.520074,126.852912
88,202101,2호선,신정네거리,34,0,6354,1085,11964,3957,36642,4390,34465,9970,17531,6777,11323,5718,10066,6818,10939,7743,10568,9116,9530,9220,9576,12026,10344,14315,10477,21268,9133,37308,5255,30251,4992,16035,4113,17985,1698,9101,450,3798,5,195,0,0,0,0,0,0,249.0,37.520074,126.852912
89,202001,2호선,신정네거리,58,1,7373,1377,12403,7378,40239,4963,38564,11287,23109,8463,16935,7767,15414,8619,15620,9827,14878,11754,13348,12866,12771,15597,14590,19081,17282,24536,13945,40805,8218,33425,5943,21750,4733,17302,4053,17200,1906,12457,339,3323,6,313,0,0,0,0,249.0,37.520074,126.852912
90,202201,2호선,신촌,33,4,4159,1928,10519,11513,29635,28056,43842,65659,31002,77222,29357,51704,36993,48970,45623,51646,47508,61461,49145,54786,56939,52266,67322,54848,80616,68695,75880,87169,53353,52568,70434,28727,86736,42426,33767,20233,7389,8266,0,68,0,0,0,0,0,0,240.0,37.555134,126.936893
91,202101,2호선,신촌,31,1,3737,2262,9291,12666,25098,25997,35756,56934,25315,65169,23707,42706,28384,37804,33878,42420,35055,48520,38488,44595,45878,41479,55174,42105,65969,49441,67269,67573,47473,43890,60651,23856,55762,28646,17949,12957,5623,5973,1,88,0,0,0,0,0,0,240.0,37.555134,126.936893
92,202001,2호선,신촌,155,5,10148,3179,15228,14718,36635,36129,53863,88253,39847,110754,40808,73225,50632,73474,63895,78576,72265,93202,71029,78941,82387,75838,95549,80330,112885,96144,115402,135857,85416,103066,85948,54037,94271,43865,101149,39405,52494,29263,7954,8690,63,194,0,4,0,0,240.0,37.555134,126.936893
93,202201,2호선,아현,24,0,3599,772,9278,4938,23834,7541,33880,16336,20229,11333,14405,8935,13712,8728,15366,9846,14695,10950,13227,11867,13857,13701,15256,15414,16795,20172,16366,29591,9373,22485,7039,15265,6675,21732,3039,10498,870,3859,0,1,0,0,0,0,0,0,242.0,37.557345,126.956141
94,202101,2호선,아현,12,0,3592,1089,8442,6558,21410,6673,29763,13549,17181,10425,11832,7738,11666,7777,12527,8488,12469,9494,11628,10393,11758,11929,14834,13091,14246,18167,14857,27510,8583,21445,6475,13887,5374,16872,2293,7303,676,3164,1,24,0,0,0,0,0,0,242.0,37.557345,126.956141
95,202001,2호선,아현,27,2,4070,1067,9219,6934,25172,8100,36713,16552,23303,13319,17136,10429,16842,9570,17994,11856,16868,12860,16121,13499,15803,15395,17441,17956,19522,21143,20758,30289,12161,26062,8568,17356,7275,17072,4659,16413,2386,11589,366,3111,4,103,0,1,0,0,242.0,37.557345,126.956141
96,202201,2호선,양천구청,36,0,4068,848,9137,1760,27377,4106,26587,8823,15252,4383,9968,4328,8991,4805,9735,6047,9266,6952,7759,7107,7310,9450,7728,11592,8247,15769,8216,26157,3339,22898,2465,12961,2319,17320,1683,9599,332,3955,0,296,0,0,0,0,0,0,248.0,37.512398,126.865819
97,202101,2호선,양천구청,7,0,3654,840,9058,1764,25530,3887,23040,7977,12113,3856,7487,3423,6948,3737,7508,4879,7292,5554,6084,5830,5922,7789,6149,9148,6603,13981,6637,24146,2889,22012,2485,12195,2276,13265,1357,6742,304,2881,0,242,0,0,0,0,0,0,248.0,37.512398,126.865819
98,202001,2호선,양천구청,16,0,4672,949,10464,2054,31158,4698,29660,10142,17541,5974,12656,5615,11945,5677,11905,7179,11242,8602,10021,9186,9236,11261,10053,13087,10467,17229,10829,28250,4716,26256,3353,16176,2734,14138,2416,13915,966,11242,165,3656,3,90,0,1,0,0,248.0,37.512398,126.865819
99,202201,2호선,역삼,30,3,2944,6528,7481,34237,12656,117264,22907,312418,20552,273252,21703,112755,30043,59954,37731,52205,44140,59905,53876,48402,70541,45112,90208,41212,175977,47681,262696,53925,137789,29823,89330,18304,101033,22755,42095,10671,8647,4228,1,3,0,0,1,1,0,0,221.0,37.500622,127.036456
100,202101,2호선,역삼,36,0,2930,6797,7065,39130,11073,105499,19280,267827,18175,218403,17670,82553,23486,47845,29523,42686,34465,47106,42617,41421,57015,35452,78171,32417,153897,34113,232035,36284,120772,24297,76207,16103,78781,17978,27040,7635,7045,3606,8,41,0,0,0,0,0,0,221.0,37.500622,127.036456
101,202001,2호선,역삼,45,3,4086,7784,8916,37105,14936,125414,27869,351678,25631,271513,26415,112435,36852,72440,46353,60653,55858,71037,62500,62644,82230,54526,99335,49584,176083,56938,280874,68397,151122,48756,91858,26109,90601,20865,69357,18026,26940,11828,4855,3890,25,124,0,4,0,0,221.0,37.500622,127.036456
102,202201,2호선,영등포구청,27,0,4542,2230,10254,10789,32607,33141,42132,116259,26240,51760,20131,25317,21810,23037,24353,23105,25128,25031,27290,24574,29044,24467,33797,27351,51087,32409,96595,50673,33459,32509,29271,19088,32914,27135,10091,12712,3069,5340,2,220,0,0,0,0,0,0,236.0,37.52497,126.895951
103,202101,2호선,영등포구청,12,0,4385,2330,10381,11899,31770,30943,38069,105793,22833,47759,17381,23178,18433,19031,20055,19587,21577,22020,23041,21279,25362,20790,28820,22512,45290,27760,91649,43179,33147,30065,26573,17361,25677,21451,7801,9168,2686,4495,2,202,0,0,0,1,0,0,236.0,37.52497,126.895951
104,202001,2호선,영등포구청,34,3,5070,2641,12160,11232,40854,31908,49782,118922,31533,53673,24485,27860,26038,25588,27859,26034,30499,29352,31187,28665,31681,28783,36151,30581,50746,36209,102124,56202,39650,42765,29833,24918,28806,22716,22994,21627,10049,15166,1668,5582,10,244,0,4,0,0,236.0,37.52497,126.895951
105,202201,2호선,용답,2,0,2234,167,2772,793,5976,1447,11717,2731,6633,2034,4196,1896,3673,2340,4018,2541,4372,2896,3807,3315,3643,4168,4259,5232,4006,6113,3262,9714,1771,6854,1206,4589,1134,7694,816,4069,258,1716,0,0,0,0,0,0,0,0,244.0,37.561904,127.050899
106,202101,2호선,용답,5,0,2103,195,2339,763,5301,1456,10081,2243,4977,1682,3065,1485,3028,1692,3056,2219,3508,2429,3434,2979,3150,3463,3361,4622,3260,5056,2868,8372,1490,5760,1014,3629,950,5892,691,2567,185,1155,1,7,0,0,0,0,0,0,244.0,37.561904,127.050899
107,202001,2호선,용답,3,0,2284,250,2931,832,7216,1361,12647,2994,6637,2181,4525,1867,4280,2202,4520,2947,4852,3437,4316,3592,3959,4314,4039,5568,4343,6132,3967,10111,2413,7656,1720,4745,1304,5768,1007,5233,554,3824,109,1141,0,9,0,0,0,0,244.0,37.561904,127.050899
108,202201,2호선,을지로3가,5,3,707,1492,1698,15454,4199,58263,8319,143824,9390,63024,11693,28945,16039,23873,18618,22023,21054,24554,24925,22815,28649,20655,34671,21577,70801,23464,118577,23984,45171,10251,43622,5771,57007,7776,12180,3440,2821,1077,3,78,0,0,0,0,0,0,203.0,37.566295,126.99191
109,202101,2호선,을지로3가,6,0,748,1401,1666,14077,3943,54464,6519,125335,7272,57003,7942,24295,10560,17598,12023,16012,14508,17561,18556,16011,22100,14105,28616,13099,59420,13296,107331,13342,44910,6012,32984,3474,34558,4246,9704,1617,2108,700,0,71,0,0,0,0,0,0,203.0,37.566295,126.99191
110,202001,2호선,을지로3가,8,0,1005,1691,2296,16810,5569,60909,10012,158685,12764,79297,17026,39520,22112,31809,23676,29175,27555,31428,31564,28134,37035,26140,44532,26490,73367,29351,135100,34171,62878,21182,44046,11763,43926,9565,35457,8591,19541,5814,3271,1510,11,57,0,3,0,0,203.0,37.566295,126.99191
111,202201,2호선,을지로4가,8,0,820,1034,1346,11150,3219,27498,6231,70000,6351,36502,7825,20821,11398,19026,13693,17708,15585,17429,19108,16753,22641,14603,26534,12746,47002,10682,60982,9301,25706,5166,15742,3387,15872,4783,5231,2132,1431,806,0,55,0,0,0,0,0,0,204.0,37.566941,126.998079
112,202101,2호선,을지로4가,5,0,847,983,1115,10536,2485,25329,4406,63837,5198,38119,6803,21753,9710,17836,12515,15903,13552,15534,17509,15692,19990,12765,24140,10015,42010,8517,58605,6581,26975,3987,14604,2146,12474,2816,4176,1128,1164,562,0,43,0,0,0,0,0,0,204.0,37.566941,126.998079
113,202001,2호선,을지로4가,3,0,867,1075,1679,10442,3367,27377,5899,74416,9560,42799,12876,25861,16148,25320,18350,24942,20917,23465,24661,22392,28370,21172,31120,17585,49132,15991,72389,13876,34892,9061,18175,6090,14503,5987,9957,5401,4973,3868,896,1054,5,42,0,0,0,0,204.0,37.566941,126.998079
114,202201,2호선,을지로입구,53,2,1699,2036,2556,22472,7298,102517,12392,270348,12763,126011,16378,56810,23979,50998,30840,42121,38746,41489,45526,37474,56299,34003,66239,33287,127809,36565,219222,37951,90855,18979,92956,12129,75792,15503,19934,5817,3646,2165,5,772,0,0,2,2,0,0,202.0,37.566014,126.982618
115,202101,2호선,을지로입구,38,3,1350,1524,2530,20876,6057,96915,9537,236987,10076,123639,11928,51604,18000,41545,22386,33687,29648,33180,35485,30294,45779,26356,53768,24456,116958,25338,197433,25629,86998,12932,88078,7796,54037,8637,13739,3095,2783,1302,6,614,0,0,0,0,0,0,202.0,37.566014,126.982618
116,202001,2호선,을지로입구,78,0,2420,2829,3724,27446,8316,119553,14847,344062,19975,162968,28194,90084,40361,95285,46542,73918,60140,76216,71081,67734,86640,63379,99579,65029,147858,67577,299995,71936,148535,45187,137456,25928,115795,21192,81086,17256,37272,10681,4172,3962,25,805,0,24,0,0,202.0,37.566014,126.982618
117,202201,2호선,이대,32,0,2575,683,7143,6379,21441,9428,30152,30325,17167,25087,13114,18215,14263,14967,17648,17502,18647,19406,17681,17291,20376,18061,24310,18421,31798,22956,28405,34125,16124,25589,14129,16056,14876,24935,8010,12351,2125,5297,0,22,0,0,0,0,0,0,241.0,37.556733,126.946013
118,202101,2호선,이대,26,0,2005,1138,5077,9154,15255,8737,19888,23013,12520,20082,8803,14579,9915,12433,11470,13153,13518,15295,13438,14406,15188,14013,20855,13583,25816,16371,23797,23280,13714,17660,12855,11150,11638,14311,4843,6763,1695,3109,2,78,0,0,0,0,0,0,241.0,37.556733,126.946013
119,202001,2호선,이대,38,1,2790,1422,6275,11973,16984,12370,25583,38158,17563,38527,14710,31098,19657,29512,27642,36035,28780,33283,29348,30723,36498,30127,43265,29402,49630,28408,42048,35533,27885,28153,21787,17607,21967,16094,18027,15824,6031,12624,861,3666,10,129,0,4,0,0,241.0,37.556733,126.946013
120,202201,2호선,잠실나루,6,0,2492,1560,9156,7963,30458,18473,39964,33143,25057,22061,19939,15906,20234,14082,20008,17249,18983,18442,20020,17175,21694,16395,25415,16581,30500,22041,25778,34928,11700,25790,9334,15976,8535,21998,4015,11667,1105,3865,0,72,1,1,0,0,0,0,215.0,37.520733,127.10379
121,202101,2호선,잠실나루,5,0,2284,1202,8318,8332,28888,17761,36184,29972,21729,19307,16329,13921,15858,11593,15662,14882,15146,15430,16788,13007,17861,12620,21261,13169,25118,17947,23791,31227,10945,24442,8481,14381,6849,18415,3332,7291,946,3286,3,119,0,0,0,0,0,0,215.0,37.520733,127.10379
122,202001,2호선,잠실나루,4,1,2980,1620,10338,9483,36021,19282,50492,37615,30818,29560,25068,22132,26157,19991,26204,23480,24994,25120,26691,23577,28024,22738,32001,21769,36740,26918,33837,40339,18852,34208,14349,20388,10764,19564,6908,19478,3462,11659,555,3575,3,55,1,4,0,0,215.0,37.520733,127.10379
123,202201,2호선,잠실새내,15,0,3813,727,13211,8813,42006,13553,61486,26618,40743,28623,26576,22152,26249,23280,28514,26455,29370,29503,27553,30365,31716,35020,33120,39768,35245,52797,36804,72511,25857,47712,28762,27077,38717,36628,12550,19551,3132,6475,1,329,1,1,0,0,0,0,217.0,37.511687,127.086162
124,202101,2호선,잠실새내,8,1,3138,815,12120,6711,41020,13284,55616,22777,33742,24205,20540,18223,19460,18908,22032,21217,23305,23822,21974,24235,23388,26923,27585,31306,27828,41838,31511,62541,23266,43675,23966,24789,29236,29974,8136,11469,2188,4674,4,414,0,0,0,0,0,0,217.0,37.511687,127.086162
125,202001,2호선,잠실새내,45,2,5439,984,15387,7234,52905,13342,79263,27528,49457,33256,32929,25780,32580,27180,35999,29468,36834,35055,33216,37530,34179,40808,38543,46844,41027,61854,46227,92743,34465,74281,30202,41912,31653,36933,30366,35473,18894,20094,3288,6301,34,323,0,1,0,0,217.0,37.511687,127.086162
126,202201,2호선,종합운동장,6,1,1285,1092,4613,5719,12860,8035,18809,16305,14271,11638,9776,8240,8547,6451,9565,8366,10123,9364,12101,10976,10439,10658,12647,12399,13585,15623,17849,25809,9025,16354,7567,9930,9655,13927,3347,6861,641,2424,0,120,0,0,0,0,0,0,218.0,37.510997,127.073642
127,202101,2호선,종합운동장,4,0,1241,748,4253,3673,12738,7083,16990,14074,13050,8036,7161,4883,6378,4895,6646,5848,7115,6325,6778,6281,7215,7176,7997,8238,10172,11456,11416,17981,5492,13322,3725,8466,4672,11479,1921,4383,474,1856,3,179,1,1,0,2,0,0,218.0,37.510997,127.073642
128,202001,2호선,종합운동장,12,2,1776,1566,5884,6305,16755,12693,26208,23535,19406,16495,13521,11928,12908,11406,13606,14450,13586,16261,16679,19015,15985,16884,17410,19590,19677,21975,21899,33230,13284,24544,11972,12644,12248,12742,14266,13000,2499,7954,336,2260,8,131,0,2,0,0,218.0,37.510997,127.073642
129,202201,2호선,한양대,4,0,654,228,1882,4679,4319,7802,7318,20960,5008,33788,4183,14873,5494,8767,7748,9158,10515,11132,8060,10373,8912,6656,14889,6082,26312,6751,25460,7812,9578,5151,7018,4211,7558,6167,5659,3015,2208,1182,0,21,0,0,0,0,0,0,209.0,37.555273,127.043655
130,202101,2호선,한양대,1,0,666,194,1788,5062,3863,7490,6573,18090,4288,27298,3766,12410,4501,7439,5259,8115,5542,8905,6560,8083,7454,5753,13694,5182,21768,5354,21008,6705,9646,4367,7136,3406,7797,4528,5121,1861,1938,969,0,12,0,0,0,0,0,0,209.0,37.555273,127.043655
131,202001,2호선,한양대,3,0,1032,269,2428,6174,5773,9814,9399,30231,7031,40511,6192,19748,9397,14010,10533,17622,12353,18139,12805,13088,15297,10470,23465,9923,31702,10246,29927,12523,13887,8729,10364,5879,10452,5336,8444,5418,4922,3869,1011,1289,4,36,0,0,0,0,209.0,37.555273,127.043655
132,202201,2호선,합정,41,3,5668,2320,14490,11448,36438,28951,49883,84656,31723,72610,23320,42681,25500,44314,31150,48968,36082,54409,38733,51266,42894,50629,50016,57826,66577,70759,104808,90603,67124,53595,69671,27937,96301,36017,28061,18361,6500,8415,3,297,0,0,0,1,0,0,238.0,37.549463,126.913739
133,202101,2호선,합정,29,1,5598,2176,13091,11440,34216,27302,44823,73663,28586,61655,19558,33315,20170,30479,23608,33047,27337,37041,29146,35081,31849,35247,36819,40281,53698,50875,86716,71123,55491,47868,49632,25439,58644,28488,17877,13034,5557,6395,2,317,0,0,0,0,0,0,238.0,37.549463,126.913739
134,202001,2호선,합정,136,2,9186,2643,17030,14953,42456,33660,56488,98933,37882,71344,29944,46579,32389,45015,36869,52182,41971,59231,43363,56252,48897,54971,58063,63333,74703,78209,117313,113762,75526,91888,62269,47028,73708,36898,70577,32838,38358,23420,6515,8425,64,322,0,5,0,0,238.0,37.549463,126.913739
135,202201,2호선,홍대입구,230,9,9118,2880,17546,12737,49820,27687,65659,89782,43693,101041,32679,71709,40385,89795,50525,118046,59776,132087,68272,130473,84500,135554,106464,138069,136597,144362,160136,158718,127060,90493,176924,44185,246539,53704,69115,28292,12137,13456,56,1446,0,1,0,0,0,0,239.0,37.557192,126.925381
136,202101,2호선,홍대입구,193,1,7898,2533,15819,11408,44933,24093,58939,76180,37703,83069,26844,56525,32137,57859,38936,70058,45124,80111,49711,81817,59251,82335,72798,84489,93608,92080,116151,113734,89920,71848,108824,37811,129324,39748,28431,19074,7670,9310,58,1312,0,0,0,0,0,0,239.0,37.557192,126.925381
137,202001,2호선,홍대입구,1718,28,38358,3941,35718,18815,66585,34086,85423,106984,67037,124852,63633,96961,74564,121480,83645,157846,95789,181473,102168,176360,122233,179626,147929,189366,180622,211847,215475,265759,176544,215161,170048,123185,206236,97238,226198,78303,125826,58673,16246,21334,235,2123,0,23,0,0,239.0,37.557192,126.925381
138,202201,3호선,가락시장,36,0,2315,396,5702,5160,15504,10244,19888,27658,13994,14070,11754,10200,12346,10398,12337,10750,13031,11698,13603,11798,13982,13360,15090,13929,18773,16724,26171,21244,10246,14358,9121,9626,10041,11613,3167,7017,552,2367,2,599,0,0,0,0,0,0,340.0,37.492522,127.118234
139,202101,3호선,가락시장,10,0,2115,545,5602,4417,14864,9223,17517,25112,11683,13535,9864,8957,9905,8877,10723,9086,11064,9964,11512,10918,12141,11537,12781,12097,16282,14268,24184,18882,10663,13836,8612,8817,8321,9625,2533,4553,446,1868,2,653,0,0,0,0,0,0,340.0,37.492522,127.118234
140,202001,3호선,가락시장,13,0,2469,577,6372,5035,18981,8971,24531,31365,17511,16457,15052,11689,15582,12743,16293,13987,16582,15194,16776,15377,17660,17122,18321,17320,20852,21121,32589,27882,14469,21528,11402,13348,10228,11418,8259,11420,3578,7405,517,2441,7,107,0,1,0,0,340.0,37.492522,127.118234
141,202201,3호선,경찰병원,22,0,2264,231,5908,2943,18370,7754,23781,26619,13530,12827,10000,7987,8776,5698,8707,6758,9032,8533,9029,7644,9605,8124,9299,8899,13758,12906,18566,19745,6120,14696,5372,9393,5678,10376,2248,7152,344,2235,2,519,0,0,0,0,0,0,341.0,37.495918,127.12454
142,202101,3호선,경찰병원,9,0,2191,189,5782,2573,17317,7621,21252,27488,12067,12513,8923,8105,8022,6028,7888,6362,7963,7970,8480,7412,8778,7377,8246,7659,12789,11082,18736,18141,6235,14709,5540,9121,5745,9048,1886,4572,359,1765,2,446,0,0,0,0,0,0,341.0,37.495918,127.12454
143,202001,3호선,경찰병원,6,1,2359,209,6803,2960,21327,7033,27528,29497,16995,15747,12727,10653,12400,7892,11172,9719,11890,11596,12168,11023,12307,10687,12922,11297,16446,14883,21898,21692,8421,19265,6682,11999,6315,10371,4146,10200,1573,6879,218,1804,0,22,0,0,0,0,341.0,37.495918,127.12454
144,202201,3호선,고속터미널,60,0,4308,3125,6005,26895,19534,39447,35567,65594,41129,86655,43133,80950,54942,85566,66476,84005,72963,85651,80504,88915,90591,89835,100454,88708,116035,90502,111082,98698,91721,61933,114089,38128,66016,39449,29406,16567,6742,6817,4,202,0,0,0,0,0,0,329.0,37.50481,127.004943
145,202101,3호선,고속터미널,79,1,3786,2366,5216,21897,18580,33145,30593,54539,30782,73938,30321,61248,38046,63926,48292,59893,53786,63301,59463,65749,69546,68383,79252,64264,95223,67545,100365,77786,79230,48099,99601,26551,52603,23688,20171,7451,4698,4483,1,151,0,0,5,0,0,0,329.0,37.50481,127.004943
146,202001,3호선,고속터미널,192,0,6678,4380,7573,35259,25475,52507,46556,89553,54462,108364,62012,101780,78751,124749,95469,119401,107407,123063,118867,127957,134363,134457,148004,133956,168954,137859,161364,150453,142058,101436,157270,60037,107757,45599,71187,35399,25944,19195,3037,3563,70,36,1,1,0,0,329.0,37.50481,127.004943
