,grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
1033,25734,58078.10956363218,2138306.518967427,15.154789010423414,200487825216.5776,"POLYGON ((955935.230213883 1954265.54807064, 955935.230213883 1954365.54807064, 956035.230213883 1954365.54807064, 956035.230213883 1954265.54807064, 955935.230213883 1954265.54807064))",종로구,서울특별시 종로구 혜화동 80-1번지,127.001247294,37.586733852,955966.1096978796,1954265.7791254013,NoData,663.5,347.78000000000003,1581.71,16,0.0,43661.0,8462.0,13.596666666666666,5145000.0,15.333333333333334,4.0
1034,25737,46355.16015605999,5933239.720155363,43.994936754174944,2373461059256.677,"POLYGON ((956035.230213883 1952465.54807064, 956035.230213883 1952565.54807064, 956135.230213883 1952565.54807064, 956135.230213883 1952465.54807064, 956035.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로5가 182-2번지,127.002503689,37.570757706,956067.6490035934,1952492.714045362,NoData,289.7,273.36,1191.99,9,0.0,0.0,15264.0,14.55,21845000.0,55.0,4.0
1035,25738,44439.2410133544,5686668.353891993,52.29408549380194,2240341254233.05,"POLYGON ((956035.230213883 1952565.54807064, 956035.230213883 1952665.54807064, 956135.230213883 1952665.54807064, 956135.230213883 1952565.54807064, 956035.230213883 1952565.54807064))",종로구,서울특별시 종로구 효제동 245-12번지,127.0027129,37.571602948,956086.6201843732,1952586.391679685,"삼손빌딩, 스타호스텔동대문스위트",274.8,137.10999999999999,644.75,10,0.5,2007.0,10990.0,15.425,8883500.0,27.5,
1036,25741,46220.79874051023,4944372.928462114,58.5292646327778,2147659394566.7117,"POLYGON ((956035.230213883 1952865.54807064, 956035.230213883 1952965.54807064, 956135.230213883 1952965.54807064, 956135.230213883 1952865.54807064, 956035.230213883 1952865.54807064))",종로구,서울특별시 종로구 효제동 105-2번지,127.003065769,37.574347901,956119.3914336028,1952890.7659023835,"대경빌딩, 영빌딩, 세한빌딩, 대건빌딩, 정화빌딩",1402.17,824.3,4982.299999999999,58,0.1111111111111111,49918.0,35120.0,17.644444444444446,6286222.222222222,21.22222222222222,
1037,25742,45182.47801227798,4767828.419800701,68.34883698142559,2040623494723.593,"POLYGON ((956035.230213883 1952965.54807064, 956035.230213883 1953065.54807064, 956135.230213883 1953065.54807064, 956135.230213883 1952965.54807064, 956035.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 85번지,127.003152593,37.575273687,956127.6014169595,1952993.436805686,"충신빌딩, 오양빌딩, 정림빌딩, 도하빌딩, 청도빌딩, 우일빌딩",2075.4700000000003,1130.31,15175.06,63,0.8333333333333334,69763.0,66100.0,31.125,9916666.666666666,20.0,1.0
1038,25743,51348.34875324255,4555372.968307092,57.49402287538959,1914995272391.093,"POLYGON ((956035.230213883 1953065.54807064, 956035.230213883 1953165.54807064, 956135.230213883 1953165.54807064, 956135.230213883 1953065.54807064, 956035.230213883 1953065.54807064))",종로구,서울특별시 종로구 이화동 192-2번지,127.00295298,37.576329783,956110.5950225444,1953110.6987637533,"JJ빌딩, 이화빌딩",576.2,317.77,1770.56,17,0.6666666666666666,3073.0,20629.0,17.933333333333334,9962333.333333334,9.0,3.0
1039,25749,53094.429392637016,3557993.640891265,32.8914791543555,558775832430.0404,"POLYGON ((956035.230213883 1953665.54807064, 956035.230213883 1953765.54807064, 956135.230213883 1953765.54807064, 956135.230213883 1953665.54807064, 956035.230213883 1953665.54807064))",종로구,서울특별시 종로구 동숭동 1-115번지,127.002343804,37.581523439,956059.8565300253,1953687.194774975,"공공일호, 바탕골소극장, 흥사단 본부",2559.3,1294.48,7792.8099999999995,28,0.5,8552.0,129960.0,19.555,27450000.0,39.0,3.0
1040,25750,53067.53876828931,3124788.103501762,15.562550310769971,368341421903.62286,"POLYGON ((956035.230213883 1953765.54807064, 956035.230213883 1953865.54807064, 956135.230213883 1953865.54807064, 956135.230213883 1953765.54807064, 956035.230213883 1953765.54807064))",종로구,서울특별시 종로구 동숭동 1-66번지,127.003097567,37.582477108,956126.9695014686,1953792.6475380373,"해안빌딩, 비젼21, 보생빌딩, 형원빌딩, 두호랑, 동덕빌딩",6004.78,3270.09,21719.72,99,0.5714285714285714,107170.0,268875.0,19.457142857142856,21078571.42857143,27.142857142857142,3.0
1041,25751,56734.01694593184,2965046.070249025,29.382709456448733,338660900924.5576,"POLYGON ((956035.230213883 1953865.54807064, 956035.230213883 1953965.54807064, 956135.230213883 1953965.54807064, 956135.230213883 1953865.54807064, 956035.230213883 1953865.54807064))",종로구,서울특별시 종로구 혜화동 203-1번지,127.002449478,37.583763136,956070.5030804714,1953935.6291645125,"중원빌딩, 우성빌딩, 로얄케스트",4185.31,2133.06,17733.32,62,0.6,97734.0,202404.0,16.497,16018000.0,27.5,8.0
1042,25752,58383.87024964314,2800806.901858361,24.02798972092805,244319740877.55957,"POLYGON ((956035.230213883 1953965.54807064, 956035.230213883 1954065.54807064, 956135.230213883 1954065.54807064, 956135.230213883 1953965.54807064, 956035.230213883 1953965.54807064))",종로구,서울특별시 종로구 혜화동 163-29번지,127.002480831,37.584279775,956073.574880722,1953992.9331748327,NoData,156.1,93.34,296.66,4,0.0,1408.0,6247.0,10.975,4845000.0,17.0,8.0
1043,25755,60713.920212495126,2185861.936800326,14.608026064498846,191251807861.5904,"POLYGON ((956035.230213883 1954265.54807064, 956035.230213883 1954365.54807064, 956135.230213883 1954365.54807064, 956135.230213883 1954265.54807064, 956035.230213883 1954265.54807064))",종로구,서울특별시 종로구 혜화동 62-1번지,127.00212948,37.586952133,956044.1250239878,1954289.5831930256,NoData,1340.15,694.33,3973.65,30,0.8,21120.0,34817.0,15.644,5854200.0,19.4,8.0
1044,25757,54528.68446875651,5906170.543710991,43.54298134755747,2393391419761.848,"POLYGON ((956135.230213883 1952465.54807064, 956135.230213883 1952565.54807064, 956235.230213883 1952565.54807064, 956235.230213883 1952465.54807064, 956135.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로5가 231-17번지,127.004179843,37.570521287,956215.5275025114,1952465.7021753967,NoData,178.2,350.37,983.1800000000001,10,0.3333333333333333,9880.0,23376.0,13.200000000000001,16953333.333333332,43.0,8.0
1045,25758,54239.36034075881,5685129.947191884,43.10644691288324,2315476738882.642,"POLYGON ((956135.230213883 1952565.54807064, 956135.230213883 1952665.54807064, 956235.230213883 1952665.54807064, 956235.230213883 1952565.54807064, 956135.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로5가 48-1번지,127.00350337,37.571457383,956156.338459932,1952569.872828879,"백룡빌딩, 대신장여관, 청원NEST, BS타워, 유토피아",2171.6800000000003,1258.51,10275.51,51,0.7142857142857143,181233.0,39158.0,20.085714285714285,8675000.0,18.571428571428573,8.0
1046,25759,52267.3335224264,5255909.895116381,54.43223064966242,2219552636127.014,"POLYGON ((956135.230213883 1952665.54807064, 956135.230213883 1952765.54807064, 956235.230213883 1952765.54807064, 956235.230213883 1952665.54807064, 956135.230213883 1952665.54807064))",종로구,서울특별시 종로구 효제동 268-2번지,127.003693829,37.572942937,956174.0278032864,1952734.598883928,"정용빌딩, 정주빌딩, 군호빌딩",1912.85,1045.12,5973.21,48,0.25,14810.0,48335.0,16.79375,7644500.0,32.375,8.0
1047,25760,47770.88876847542,5087571.58277336,43.87143707893173,2115101029521.6453,"POLYGON ((956135.230213883 1952765.54807064, 956135.230213883 1952865.54807064, 956235.230213883 1952865.54807064, 956235.230213883 1952765.54807064, 956135.230213883 1952765.54807064))",종로구,서울특별시 종로구 충신동 206-1번지,127.004344421,37.573837698,956232.0019162882,1952833.564973197,"에스앤씨 빌딩, 영현빌딩, 동우빌딩",990.09,573.14,3882.04,40,0.6666666666666666,8947.0,27576.0,21.358333333333334,7067166.666666667,12.166666666666666,8.0
1048,25761,50396.64456980847,4911891.585226791,32.23888768289044,1897151944833.7805,"POLYGON ((956135.230213883 1952865.54807064, 956135.230213883 1952965.54807064, 956235.230213883 1952965.54807064, 956235.230213883 1952865.54807064, 956135.230213883 1952865.54807064))",종로구,서울특별시 종로구 충신동 195번지,127.003930149,37.574166347,956195.6126240428,1952870.2200326475,"충신빌딩, 예진건물, 부전빌딩, 성현빌딩",2559.24,1638.492,9717.92,104,0.35294117647058826,59045.0,39167.0,16.570588235294117,6842294.117647059,18.176470588235293,8.0
1049,25762,54333.79914313643,4737249.1258749645,53.382635505889205,1807183854303.904,"POLYGON ((956135.230213883 1952965.54807064, 956135.230213883 1953065.54807064, 956235.230213883 1953065.54807064, 956235.230213883 1952965.54807064, 956135.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 91-4번지,127.0034254,37.575097608,956151.5876084474,1952973.774344127,"ES dreamtower, 스위스모텔, 서안빌딩, 동원빌딩, 현금빌딩, 석광빌딩, glue hotel",2231.77,1340.8000000000002,10041.65,90,0.7272727272727273,23877.0,56296.0,22.231818181818184,6988454.545454546,18.545454545454547,
1050,25763,53729.09723815572,4569390.465025564,54.88039462261631,1642126878799.2383,"POLYGON ((956135.230213883 1953065.54807064, 956135.230213883 1953165.54807064, 956235.230213883 1953165.54807064, 956235.230213883 1953065.54807064, 956135.230213883 1953065.54807064))",종로구,서울특별시 종로구 이화동 135번지,127.003602192,37.576718329,956168.1487703084,1953153.502984804,삼영빌딩,986.05,501.82,3061.15,27,0.5,40426.0,29550.0,19.1125,7638750.0,22.75,5.0
1051,25764,53598.32163881854,4149769.5799891306,55.44720927137561,1352926754483.407,"POLYGON ((956135.230213883 1953165.54807064, 956135.230213883 1953265.54807064, 956235.230213883 1953265.54807064, 956235.230213883 1953165.54807064, 956135.230213883 1953165.54807064))",종로구,서울특별시 종로구 이화동 149-1번지,127.004346236,37.576997223,956234.011404701,1953184.0980625143,이화동주민센터,502.5,300.98,1613.84,6,1.0,36462.0,10702.0,24.4,6108000.0,18.0,5.0
1052,25767,49650.2795344915,3832987.0463984255,25.91235460061132,738989904312.1508,"POLYGON ((956135.230213883 1953465.54807064, 956135.230213883 1953565.54807064, 956235.230213883 1953565.54807064, 956235.230213883 1953465.54807064, 956135.230213883 1953465.54807064))",종로구,서울특별시 종로구 동숭동 187-12번지,127.004279475,37.579674252,956229.6835382092,1953481.1326611063,우현재,1563.0,886.3800000000001,5057.4800000000005,25,0.75,17024.0,61538.0,15.875,10897500.0,17.75,5.0
1053,25768,53697.36735194277,3640036.75985737,25.289533459491448,585494650151.3462,"POLYGON ((956135.230213883 1953565.54807064, 956135.230213883 1953665.54807064, 956235.230213883 1953665.54807064, 956235.230213883 1953565.54807064, 956135.230213883 1953565.54807064))",종로구,서울특별시 종로구 동숭동 128-16번지,127.004330856,37.581115346,956235.063892872,1953640.991229194,"대학빌딩, 예일디자인학원, 태원빌딩, 191빌딩",2476.98,1258.33,7171.73,44,0.5714285714285714,66696.0,82876.0,16.49285714285714,12986000.0,22.285714285714285,5.0
1054,25769,56680.5550329609,3300035.885956031,31.413439462101454,554491078668.7883,"POLYGON ((956135.230213883 1953665.54807064, 956135.230213883 1953765.54807064, 956235.230213883 1953765.54807064, 956235.230213883 1953665.54807064, 956135.230213883 1953665.54807064))",종로구,서울특별시 종로구 동숭동 50-58번지,127.00425844,37.581881526,956229.1184799146,1953726.029000777,"계우빌딩, 삼광빌딩",4009.5,2216.65,12642.03,68,0.45454545454545453,94271.0,157263.0,16.652272727272727,12768909.090909092,22.454545454545453,5.0
1055,25770,56690.84511047179,3211823.4434684697,14.549751963556954,347183706003.9911,"POLYGON ((956135.230213883 1953765.54807064, 956135.230213883 1953865.54807064, 956235.230213883 1953865.54807064, 956235.230213883 1953765.54807064, 956135.230213883 1953765.54807064))",종로구,서울특별시 종로구 동숭동 30번지,127.003900942,37.582943107,956198.1754199632,1953843.973024584,"현대엘리베이터 빌딩, 효진빌딩, 자유문학사",3254.41,1898.1000000000001,12544.85,48,0.7142857142857143,32257.0,152118.0,19.12857142857143,14174571.42857143,16.428571428571427,8.0
1056,25771,58052.74947474634,2921535.9648885974,14.463268126602706,248007773390.41864,"POLYGON ((956135.230213883 1953865.54807064, 956135.230213883 1953965.54807064, 956235.230213883 1953965.54807064, 956235.230213883 1953865.54807064, 956135.230213883 1953865.54807064))",종로구,서울특별시 종로구 동숭동 28번지,127.003833308,37.583189682,956192.3482974324,1953871.3608962828,한석빌딩,790.5,471.66,3517.2799999999997,14,0.5,19537.0,38223.0,16.06,14100000.0,22.0,
1057,25775,57938.59366445493,5588145.051004629,33.76845634827994,2208643461895.492,"POLYGON ((956235.230213883 1952365.54807064, 956235.230213883 1952465.54807064, 956335.230213883 1952465.54807064, 956335.230213883 1952365.54807064, 956235.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로5가 225-3번지,127.00468934,37.570227112,956260.347992101,1952432.8276316065,NoData,99.2,59.45,287.91,5,0.0,0.0,2572.0,14.35,12700000.0,25.0,
1058,25776,55950.839637401325,5597442.280849587,43.34390578687999,2131435640289.712,"POLYGON ((956235.230213883 1952465.54807064, 956235.230213883 1952565.54807064, 956335.230213883 1952565.54807064, 956335.230213883 1952465.54807064, 956235.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로5가 231-24번지,127.004744316,37.570597407,956265.419345812,1952473.8844367848,NoData,1079.2,724.6400000000001,2704.7,18,0.5,15064.0,46890.0,14.5,18000500.0,34.5,8.0
1059,25777,57013.99071716545,5341576.012016732,50.22968473041441,2050926217166.2476,"POLYGON ((956235.230213883 1952565.54807064, 956235.230213883 1952665.54807064, 956335.230213883 1952665.54807064, 956335.230213883 1952565.54807064, 956235.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로5가 9-5번지,127.005527347,37.571430608,956335.053415362,1952565.9598007896,"청룡빌딩, 음전빌딩, 승진빌딩, 백제장여관, 희정빌딩, 효제빌딩, 삼경빌딩, 남양빌딩, 종로5-6가동주민센터, 광성빌딩, 동보빌딩",3540.73,1962.81,10213.02,100,0.2222222222222222,93216.0,58517.0,14.245000000000001,6919055.555555556,22.11111111111111,8.0
1060,25778,54775.55519778384,5206549.162077995,48.32589326736641,1962669607767.6868,"POLYGON ((956235.230213883 1952665.54807064, 956235.230213883 1952765.54807064, 956335.230213883 1952765.54807064, 956335.230213883 1952665.54807064, 956235.230213883 1952665.54807064))",종로구,서울특별시 종로구 충신동 214-2번지,127.004524919,37.572923602,956247.4057917844,1952732.0664372668,"효정빌딩, 통구빌딩, 삼호빌딩, 종로창고, 정선빌딩, 동진빌딩, 현마빌딩, 글로리 빌딩, 제현빌딩, 아름빌딩",3794.32,2238.86,14901.54,129,0.42857142857142855,46624.0,43613.0,16.96666666666667,6876476.19047619,16.571428571428573,8.0
1061,25779,57320.88217293959,5045545.8305057725,23.222269326085048,1868206782056.75,"POLYGON ((956235.230213883 1952765.54807064, 956235.230213883 1952865.54807064, 956335.230213883 1952865.54807064, 956335.230213883 1952765.54807064, 956235.230213883 1952765.54807064))",종로구,서울특별시 종로구 충신동 208번지,127.005121845,37.57324299,956300.303910896,1952767.223175437,"덕천빌딩, 한아빌딩, 충신빌딩, 보성빌딩, 풍은빌딩, 송화빌딩, 여양진씨대종회 회관, 올리브빌딩, 수빌딩, 성덕빌딩, 대종빌딩, 승원빌딩, 메이플빌딩, 운촌빌딩, 만선빌딩, 비젼빌딩",3441.54,2008.65,13519.32,155,0.391304347826087,67176.0,107368.0,19.488260869565217,7825130.434782608,17.47826086956522,8.0
1062,25780,59419.93744681083,4693663.379297419,21.723476556683146,1717596785948.3384,"POLYGON ((956235.230213883 1952865.54807064, 956235.230213883 1952965.54807064, 956335.230213883 1952965.54807064, 956335.230213883 1952865.54807064, 956235.230213883 1952865.54807064))",종로구,서울특별시 종로구 충신동 189-3번지,127.004410472,37.574156695,956238.0211452048,1952868.9253643912,"조윤빌딩, 효승빌딩, 연안빌딩, 우리빌딩, 수성빌딩",2574.7200000000003,1510.26,10060.49,99,0.5,81640.0,51800.0,18.445714285714285,6092714.285714285,16.285714285714285,8.0
1063,25781,56356.322507052,4523638.929887108,34.27558651766236,1476280865722.097,"POLYGON ((956235.230213883 1952965.54807064, 956235.230213883 1953065.54807064, 956335.230213883 1953065.54807064, 956335.230213883 1952965.54807064, 956235.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 57-6번지,127.004541656,37.575628742,956250.4663583756,1953032.1807123476,금마빌딩,217.5,125.67,1155.08,9,1.0,0.0,13656.0,26.3,9020000.0,10.0,8.0
1064,25782,57123.233727103936,4359402.630001059,38.4305654844261,1365848767435.81,"POLYGON ((956235.230213883 1953065.54807064, 956235.230213883 1953165.54807064, 956335.230213883 1953165.54807064, 956335.230213883 1953065.54807064, 956235.230213883 1953065.54807064))",종로구,서울특별시 종로구 이화동 97-4번지,127.004548294,37.576115258,956251.3371416077,1953086.154209505,"대동빌딩, 광일빌딩, 엘림빌딩",2279.74,1237.71,6498.61,43,0.375,53833.0,39339.0,15.31875,5617750.0,20.125,8.0
1065,25783,55394.168646197824,4092233.937488981,37.5892063667541,1266139808178.2205,"POLYGON ((956235.230213883 1953165.54807064, 956235.230213883 1953265.54807064, 956335.230213883 1953265.54807064, 956335.230213883 1953165.54807064, 956235.230213883 1953165.54807064))",종로구,서울특별시 종로구 이화동 62-1번지,127.004706443,37.577350881,956266.0245624078,1953223.166971956,"영광빌딩B동, 찬스빌딩, 예인사랑, 영광빌딩A동, 부광빌딩, 젬스톤헤리티지, 젬스톤헤리티지",3221.7,1522.56,7864.53,55,0.7777777777777778,64466.0,93962.0,17.432222222222222,5260888.888888889,9.88888888888889,8.0
1066,25784,55102.39868368291,3980620.717631112,52.15972105879353,835480330365.403,"POLYGON ((956235.230213883 1953265.54807064, 956235.230213883 1953365.54807064, 956335.230213883 1953365.54807064, 956335.230213883 1953265.54807064, 956235.230213883 1953265.54807064))",종로구,서울특별시 종로구 이화동 36-2번지,127.004627141,37.577928565,956259.3601562828,1953287.2951440092,더프롬빌딩,499.5,282.48,1473.67,12,0.5,13352.0,15962.0,13.675,6369000.0,14.0,8.0
1067,25785,53630.24377060017,3880443.613175259,25.13551125076708,770881746727.8394,"POLYGON ((956235.230213883 1953365.54807064, 956235.230213883 1953465.54807064, 956335.230213883 1953465.54807064, 956335.230213883 1953365.54807064, 956235.230213883 1953365.54807064))",종로구,서울특별시 종로구 동숭동 192-18번지,127.004643095,37.578681849,956261.209527822,1953370.8609527897,"ithinkso, 동숭교회 부설주차장",1643.89,932.72,4171.48,21,0.5,21151.0,20807.0,14.9875,5945250.0,17.5,8.0
1068,25786,51013.255335139904,3789599.914139295,17.818992230219916,624251325593.303,"POLYGON ((956235.230213883 1953465.54807064, 956235.230213883 1953565.54807064, 956335.230213883 1953565.54807064, 956335.230213883 1953465.54807064, 956235.230213883 1953465.54807064))",종로구,서울특별시 종로구 동숭동 187-8번지,127.004627847,37.57980027,956260.5174366952,1953494.9515018093,"NC문화재단, 새마을금고",1108.8,627.4,3153.66,19,0.6666666666666666,23102.0,20050.0,19.05666666666667,9034666.666666666,23.0,8.0
1069,25787,56861.88842966993,3572362.032522977,23.28082326889012,574188568991.4485,"POLYGON ((956235.230213883 1953565.54807064, 956235.230213883 1953665.54807064, 956335.230213883 1953665.54807064, 956335.230213883 1953565.54807064, 956235.230213883 1953565.54807064))",종로구,서울특별시 종로구 동숭동 130-20번지,127.004662081,37.580879875,956264.1717316144,1953614.7125863407,NoData,152.15,91.1,303.25,4,0.0,7314.0,2454.0,10.85,4054000.0,17.0,8.0
1070,25788,57448.52561400616,3326728.406397415,6.0728247618010665,530215621174.0233,"POLYGON ((956235.230213883 1953665.54807064, 956235.230213883 1953765.54807064, 956335.230213883 1953765.54807064, 956335.230213883 1953665.54807064, 956235.230213883 1953665.54807064))",종로구,서울특별시 종로구 동숭동 50-11번지,127.00476705,37.581729648,956273.937024585,1953708.941996544,NoData,112.4,61.25,232.12,4,0.0,0.0,3977.0,10.3,5251000.0,11.0,8.0
1071,25789,57604.2125480869,3235063.177633371,7.4272861715617475,328837314105.19617,"POLYGON ((956235.230213883 1953765.54807064, 956235.230213883 1953865.54807064, 956335.230213883 1953865.54807064, 956335.230213883 1953765.54807064, 956235.230213883 1953765.54807064))",종로구,서울특별시 종로구 동숭동 50-101번지,127.005151105,37.58299958,956308.58914839,1953849.6562432663,"아름빌라, 경실련, 일석 기념관",2047.02,1089.11,6078.84,36,0.5,38648.0,48988.0,16.791666666666668,5403833.333333333,14.833333333333334,8.0
1072,25790,58822.15685984677,2857992.9935503616,7.641473273844184,226816544739.96832,"POLYGON ((956235.230213883 1953865.54807064, 956235.230213883 1953965.54807064, 956335.230213883 1953965.54807064, 956335.230213883 1953865.54807064, 956235.230213883 1953865.54807064))",종로구,서울특별시 종로구 동숭동 12-8번지,127.004420864,37.583337354,956244.3116799697,1953887.4705657545,갤럭시빌딩,497.02,283.03000000000003,1350.08,12,0.0,37863.0,8573.0,14.95,5009000.0,22.0,8.0
1073,25791,60115.02342865314,2647473.068527174,7.587045038906631,211636813789.92084,"POLYGON ((956235.230213883 1953965.54807064, 956235.230213883 1954065.54807064, 956335.230213883 1954065.54807064, 956335.230213883 1953965.54807064, 956235.230213883 1953965.54807064))",종로구,서울특별시 종로구 동숭동 2-4번지,127.004967942,37.584114699,956293.0691011664,1953973.458646692,NoData,493.97,293.73,1779.5,7,1.0,54165.0,13523.0,15.35,3627000.0,18.0,8.0
1074,25794,58163.15502800352,5321279.909325291,28.1367749357882,1976535734969.9443,"POLYGON ((956335.230213883 1952465.54807064, 956335.230213883 1952565.54807064, 956435.230213883 1952565.54807064, 956435.230213883 1952465.54807064, 956335.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로6가 252-1번지,127.006440903,37.571350776,956415.6799685184,1952556.6786950028,NoData,648.2,509.19,1909.96,22,0.2,3613.0,23997.0,14.5,27214000.0,43.6,8.0
1075,25795,58382.58603220065,5223479.811662549,34.97214952780822,1848310150879.1685,"POLYGON ((956335.230213883 1952565.54807064, 956335.230213883 1952665.54807064, 956435.230213883 1952665.54807064, 956435.230213883 1952565.54807064, 956335.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로6가 244-15번지,127.006298613,37.571732721,956403.3374468368,1952599.1196144696,"칠성빌딩, 수상빌딩",696.8,440.483,2728.764,33,0.4,2705.0,14722.0,18.422,12828400.0,36.0,8.0
1076,25796,58561.41857519987,4996668.57054485,33.78033554280252,1769208581286.7788,"POLYGON ((956335.230213883 1952665.54807064, 956335.230213883 1952765.54807064, 956435.230213883 1952765.54807064, 956435.230213883 1952665.54807064, 956335.230213883 1952665.54807064))",종로구,서울특별시 종로구 종로6가 242-1번지,127.00624182,37.572351552,956398.6830455292,1952667.8022128807,"한덕빌딩, 부국빌딩, HS빌딩, 동진빌딩, 삼윤빌딩, 종로6가주차빌딩, 송호빌딩, 럭키빌딩",4872.57,2546.27,24262.57,89,0.6153846153846154,188321.0,132473.0,19.183846153846154,8974076.923076924,22.23076923076923,8.0
1077,25797,60884.742571449904,4838096.948647198,21.57932527230396,1519738081603.815,"POLYGON ((956335.230213883 1952765.54807064, 956335.230213883 1952865.54807064, 956435.230213883 1952865.54807064, 956435.230213883 1952765.54807064, 956335.230213883 1952765.54807064))",종로구,서울특별시 종로구 충신동 179-17번지,127.005904318,37.573871623,956369.7665679834,1952836.603289352,"준우빌딩, 성은빌딩, 대한빌딩, 삼광빌딩, 부원빌딩",2096.95,1253.26,10621.06,67,0.875,21201.0,71394.0,23.44375,10292125.0,16.875,8.0
1078,25798,63109.49769976144,4666419.445991956,22.233807896494238,1439575690226.1123,"POLYGON ((956335.230213883 1952865.54807064, 956335.230213883 1952965.54807064, 956435.230213883 1952965.54807064, 956435.230213883 1952865.54807064, 956335.230213883 1952865.54807064))",종로구,서울특별시 종로구 충신동 33-1번지,127.00609737,37.574972946,956387.456081934,1952958.700063868,"우리빌딩, 까사미아리빙텔",945.58,485.64,3773.82,29,0.25,27104.0,17993.0,16.675,5729750.0,25.0,8.0
1079,25799,62120.67424789509,4492818.417202898,22.5053643618336,1366707096810.368,"POLYGON ((956335.230213883 1952965.54807064, 956335.230213883 1953065.54807064, 956435.230213883 1953065.54807064, 956435.230213883 1952965.54807064, 956335.230213883 1952965.54807064))",종로구,서울특별시 종로구 충신동 5-49번지,127.006207063,37.575810012,956397.6303260464,1953051.5175470205,NoData,198.57999999999998,117.19,557.27,10,0.0,14750.0,3044.0,11.1,4146500.0,27.0,8.0
1080,25800,61789.02983581624,4324265.379861627,22.342612396785675,1282275573245.178,"POLYGON ((956335.230213883 1953065.54807064, 956335.230213883 1953165.54807064, 956435.230213883 1953165.54807064, 956435.230213883 1953065.54807064, 956335.230213883 1953065.54807064))",종로구,서울특별시 종로구 이화동 12-2번지,127.00591457,37.576340254,956372.1121242684,1953110.481102769,호림빌딩,356.85,200.61,1083.54,18,0.0,13884.0,2656.0,14.573333333333332,4835333.333333333,25.333333333333332,8.0
1081,25801,58124.487830638864,4063093.473899848,13.976017504962847,901973101834.6248,"POLYGON ((956335.230213883 1953165.54807064, 956335.230213883 1953265.54807064, 956435.230213883 1953265.54807064, 956435.230213883 1953165.54807064, 956335.230213883 1953165.54807064))",종로구,서울특별시 종로구 이화동 28-21번지,127.005650791,37.577219844,956349.3336820792,1953208.189874773,나은빌딩,442.09999999999997,250.93,1155.8899999999999,10,0.0,10892.0,2898.0,12.495000000000001,5146000.0,18.5,10.0
1082,25802,56458.94550726243,3944812.234206742,8.347363446219646,804508267127.961,"POLYGON ((956335.230213883 1953265.54807064, 956335.230213883 1953365.54807064, 956435.230213883 1953365.54807064, 956435.230213883 1953265.54807064, 956335.230213883 1953265.54807064))",종로구,서울특별시 종로구 동숭동 201-10번지,127.006043421,37.578616147,956384.8173213152,1953362.9206094923,대학로파출소,361.25,136.02,401.76,3,0.0,10659.0,6402.0,11.6,4411000.0,12.0,10.0
1083,25803,54992.86909375924,3836031.61962326,7.56733048908382,648568381740.2668,"POLYGON ((956335.230213883 1953365.54807064, 956335.230213883 1953465.54807064, 956435.230213883 1953465.54807064, 956435.230213883 1953365.54807064, 956335.230213883 1953365.54807064))",종로구,서울특별시 종로구 동숭동 201-18번지,127.006446527,37.579535922,956420.946935852,1953464.7781623525,NoData,917.9000000000001,527.68,2435.83,10,1.0,10313.0,15972.0,14.024999999999999,3743500.0,6.0,10.0
1084,25811,62549.936193205176,5215847.754833964,43.34116305033609,1562444982378.9973,"POLYGON ((956435.230213883 1952565.54807064, 956435.230213883 1952665.54807064, 956535.230213883 1952665.54807064, 956535.230213883 1952565.54807064, 956435.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로6가 146-1번지,127.006824484,37.571989616,956449.9247602172,1952627.3769821192,은명빌딩,1291.33,693.19,4310.75,37,0.16666666666666666,23228.0,19673.0,16.108333333333334,10268500.0,30.166666666666668,10.0
1085,25812,60714.936668335606,4980301.078182397,23.520495717163463,1495906449479.8457,"POLYGON ((956435.230213883 1952665.54807064, 956435.230213883 1952765.54807064, 956535.230213883 1952765.54807064, 956535.230213883 1952665.54807064, 956435.230213883 1952665.54807064))",종로구,서울특별시 종로구 종로6가 169-2번지,127.007048567,37.572573797,956470.0526547624,1952692.0851463825,"태광빌딩, 대일빌딩, 동양빌딩, 성보빌딩, 대광빌딩",1008.97,610.94,4556.52,36,0.4,8711.0,39127.0,21.0,8024200.0,18.0,10.0
