,grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
1514,26601,70229.39314043263,8524922.559929544,62.21932413730445,1863298947494.9224,"POLYGON ((956535.230213883 1951865.54807064, 956535.230213883 1951965.54807064, 956635.230213883 1951965.54807064, 956635.230213883 1951865.54807064, 956535.230213883 1951865.54807064))",중구,서울특별시 중구 을지로7가 105번지,127.008427705,37.565323963,956587.630209186,1951887.1142918463,"에이피엠플레이스패션몰, 대성빌딩",3667.1,2221.78,30754.38,30,1.3333333333333333,0.0,8352.0,29.34,14833333.333333334,20.666666666666668,3.0
1515,26603,70249.86441226433,8484587.929166911,57.59172667312596,1899096049645.8584,"POLYGON ((956535.230213883 1952065.54807064, 956535.230213883 1952165.54807064, 956635.230213883 1952165.54807064, 956635.230213883 1952065.54807064, 956535.230213883 1952065.54807064))",중구,서울특별시 중구 을지로6가 18-97번지,127.00790136,37.567791295,956542.5800901812,1952161.0956083457,헬로우APM,3058.0,1889.7299999999998,24840.170000000002,25,0.6666666666666666,108227.0,601417.0,29.78333333333333,24673333.333333332,39.333333333333336,3.0
1516,26604,69339.0177236726,8480068.932019759,50.15219698178322,1915552801488.407,"POLYGON ((956535.230213883 1952165.54807064, 956535.230213883 1952265.54807064, 956635.230213883 1952265.54807064, 956635.230213883 1952165.54807064, 956535.230213883 1952165.54807064))",중구,서울특별시 중구 을지로6가 18-185번지,127.00847422,37.56813375,956593.3686285568,1952198.8245029012,밀리오레상가건물,3414.3,2046.71,49566.03,27,6.0,243543.0,1150982.0,90.6,29000000.0,22.0,3.0
1517,26605,65534.292460608725,8478739.106752926,32.95461856806839,1883461634482.152,"POLYGON ((956535.230213883 1952265.54807064, 956535.230213883 1952365.54807064, 956635.230213883 1952365.54807064, 956635.230213883 1952265.54807064, 956535.230213883 1952265.54807064))",중구,서울특별시 중구 을지로6가 18-12번지,127.008711651,37.568835534,956614.7433485036,1952276.5742733649,두산타워빌딩,9410.7,3103.18,122586.8,41,15.0,1357764.0,1762332.0,156.15,31600000.0,21.0,9.0
1518,26609,81403.08829234968,3209652.89006777,13.646542237976355,648690566815.8326,"POLYGON ((956635.230213883 1950365.54807064, 956635.230213883 1950465.54807064, 956735.230213883 1950465.54807064, 956735.230213883 1950365.54807064, 956635.230213883 1950365.54807064))",중구,서울특별시 중구 신당동 366-18번지,127.009317863,37.552467592,956658.7971701572,1950460.3558578305,약수동 복지회관,371.0,185.45,908.46,5,0.0,25555.0,10388.0,15.15,4146000.0,26.0,9.0
1519,26610,83316.42169795174,3397886.246535257,20.300249614288564,711673360028.0537,"POLYGON ((956635.230213883 1950465.54807064, 956635.230213883 1950565.54807064, 956735.230213883 1950565.54807064, 956735.230213883 1950465.54807064, 956635.230213883 1950465.54807064))",중구,서울특별시 중구 신당동 368-90번지,127.010069318,37.553386195,956725.7036230656,1950561.9237847528,"한두빌딩, 현대빌딩, 신당동의원, 대한성공회 약수동교회, 신당119안전센터",2524.4,1384.47,6766.8099999999995,35,0.5,76855.0,72851.0,19.108333333333334,8430833.333333334,21.0,9.0
1520,26611,84528.17023554252,3888923.715493877,21.80268434598865,779465372820.9825,"POLYGON ((956635.230213883 1950565.54807064, 956635.230213883 1950665.54807064, 956735.230213883 1950665.54807064, 956735.230213883 1950565.54807064, 956635.230213883 1950565.54807064))",중구,서울특별시 중구 신당동 368-89번지,127.01014902,37.553448513,956732.7795654294,1950568.8009482247,"승지빌딩, 전진빌딩, 충현빌딩, 한미빌딩",3726.0,2625.6800000000003,13233.65,57,0.6,226866.0,231981.0,16.714,8963100.0,19.4,9.0
1521,26612,87353.32138138612,4283203.253087757,22.35373394869329,851066872253.3615,"POLYGON ((956635.230213883 1950665.54807064, 956635.230213883 1950765.54807064, 956735.230213883 1950765.54807064, 956735.230213883 1950665.54807064, 956635.230213883 1950665.54807064))",중구,서울특별시 중구 신당동 369-11번지,127.010029541,37.554431719,956722.794815678,1950677.93745461,"약수JK빌딩, 복장문화회관, 선일빌딩, 백석빌딩, 오붕빌딩",6245.24,3238.26,13718.06,47,0.125,114517.0,288535.0,16.96125,8394250.0,24.25,9.0
1522,26613,90207.11551169652,4968842.485198504,21.364414144746192,959531250036.7256,"POLYGON ((956635.230213883 1950765.54807064, 956635.230213883 1950865.54807064, 956735.230213883 1950865.54807064, 956735.230213883 1950765.54807064, 956635.230213883 1950765.54807064))",중구,서울특별시 중구 신당동 358-14번지,127.009633729,37.555241773,956688.302875676,1950767.990981581,"송죽빌딩, 유유빌딩, 제성빌딩, 아리 빌딩",2198.0,1220.07,7487.219999999999,32,0.8,45751.0,38805.0,19.425,7511200.0,22.2,9.0
1523,26614,90716.12626343504,5084082.14073676,19.579976673757105,1060439139632.629,"POLYGON ((956635.230213883 1950865.54807064, 956635.230213883 1950965.54807064, 956735.230213883 1950965.54807064, 956735.230213883 1950865.54807064, 956635.230213883 1950865.54807064))",중구,서울특별시 중구 신당동 422-1번지,127.009932463,37.556275319,956715.2866122132,1950882.5198724784,"청화빌딩, 동양섬유주식회사 서울사옥, BIFA빌딩, 중앙빌딩",2814.01,1425.16,11131.77,64,2.75,52888.0,129674.0,23.08775,7899000.0,17.625,9.0
1524,26615,89641.23612463244,5213317.234524922,17.01387258348784,1150430540863.4846,"POLYGON ((956635.230213883 1950965.54807064, 956635.230213883 1951065.54807064, 956735.230213883 1951065.54807064, 956735.230213883 1950965.54807064, 956635.230213883 1950965.54807064))",중구,서울특별시 중구 신당동 417-6번지,127.009300046,37.557314816,956660.0307367416,1950998.1380402895,동명빌딩,1754.58,857.95,4084.25,27,0.6,31030.0,33864.0,15.236,5724000.0,14.6,9.0
1525,26616,88493.14584882217,5436918.294530759,11.924872412078445,1215486602657.8145,"POLYGON ((956635.230213883 1951065.54807064, 956635.230213883 1951165.54807064, 956735.230213883 1951165.54807064, 956735.230213883 1951065.54807064, 956635.230213883 1951065.54807064))",중구,서울특별시 중구 신당동 407-6번지,127.009192562,37.558274941,956651.0936201072,1951104.708469639,NoData,739.01,441.77,1355.92,9,0.0,3484.0,13532.0,14.71,4723000.0,11.0,9.0
1526,26617,88681.63985770397,5666971.789334487,11.768170958845092,1276973843378.786,"POLYGON ((956635.230213883 1951165.54807064, 956635.230213883 1951265.54807064, 956735.230213883 1951265.54807064, 956735.230213883 1951165.54807064, 956635.230213883 1951165.54807064))",중구,서울특별시 중구 신당동 406-2번지,127.009389592,37.559117871,956668.983884507,1951198.136319856,NoData,1291.0,495.67,2848.91,12,0.5,17516.0,3671.0,16.95,4958500.0,18.0,1.0
1527,26618,88780.83726140767,5899885.506777132,11.204207531668468,1358202066293.0117,"POLYGON ((956635.230213883 1951265.54807064, 956635.230213883 1951365.54807064, 956735.230213883 1951365.54807064, 956735.230213883 1951265.54807064, 956635.230213883 1951265.54807064))",중구,서울특별시 중구 신당동 405-32번지,127.009533307,37.559768421,956682.0535965946,1951270.2452241343,NoData,1994.1000000000001,793.31,3320.59,19,0.25,15977.0,28229.0,13.5875,4789250.0,21.75,9.0
1528,26619,89661.05545864766,6642462.845691565,0.0,1413918316195.243,"POLYGON ((956635.230213883 1951365.54807064, 956635.230213883 1951465.54807064, 956735.230213883 1951465.54807064, 956735.230213883 1951365.54807064, 956635.230213883 1951365.54807064))",중구,서울특별시 중구 신당동 398-11번지,127.009821683,37.561509933,956708.530760541,1951463.3241195225,영우스타,682.5,388.89,2333.81,12,0.5,6306.0,11090.0,16.75,4628500.0,16.0,9.0
1529,26620,85029.74128391012,6913661.55946033,12.108767663358506,1516647135676.6118,"POLYGON ((956635.230213883 1951465.54807064, 956635.230213883 1951565.54807064, 956735.230213883 1951565.54807064, 956735.230213883 1951465.54807064, 956635.230213883 1951465.54807064))",중구,서울특별시 중구 신당동 398-4번지,127.010061978,37.561557906,956729.7809650264,1951468.5358182795,"대창빌딩, 대금빌딩, 태림빌딩",1991.6999999999998,1114.4099999999999,5802.06,33,0.16666666666666666,70553.0,23813.0,13.716666666666667,5233666.666666667,23.833333333333332,9.0
1530,26621,81920.14210052339,7373545.017069519,12.837903278484893,1565838802698.6191,"POLYGON ((956635.230213883 1951565.54807064, 956635.230213883 1951665.54807064, 956735.230213883 1951665.54807064, 956735.230213883 1951565.54807064, 956635.230213883 1951565.54807064))",중구,서울특별시 중구 광희동2가 217-1번지,127.009230664,37.563121425,956657.266537766,1951642.3832938648,장충빌딩,832.2900000000001,403.17,1836.12,20,0.0,748.0,8728.0,13.65,4213000.0,23.25,9.0
1531,26622,80599.44785810818,7659068.073681992,53.35520244071018,1608526359459.4265,"POLYGON ((956635.230213883 1951665.54807064, 956635.230213883 1951765.54807064, 956735.230213883 1951765.54807064, 956735.230213883 1951665.54807064, 956635.230213883 1951665.54807064))",중구,서울특별시 중구 광희동2가 202-1번지,127.009007194,37.563926566,956637.9971363056,1951731.8126622564,NoData,351.04999999999995,213.17,724.38,9,0.0,9369.0,2941.0,11.85,4504000.0,24.5,9.0
1532,26623,79136.2982081114,7905961.350302584,57.48831296757727,1643443704472.3174,"POLYGON ((956635.230213883 1951765.54807064, 956635.230213883 1951865.54807064, 956735.230213883 1951865.54807064, 956735.230213883 1951765.54807064, 956635.230213883 1951765.54807064))",중구,서울특별시 중구 을지로7가 18-3번지,127.010030143,37.564908876,956728.907586296,1951840.3234564024,"청송빌딩, 보은빌딩, 동양빌딩",853.4000000000001,520.77,2551.48,29,0.4,33010.0,26171.0,16.630000000000003,9269400.0,21.4,9.0
1533,26624,78786.67603037637,8302316.70879035,59.64666570622264,1671805367624.6858,"POLYGON ((956635.230213883 1951865.54807064, 956635.230213883 1951965.54807064, 956735.230213883 1951965.54807064, 956735.230213883 1951865.54807064, 956635.230213883 1951865.54807064))",중구,서울특별시 중구 을지로7가 58-1번지,127.009072595,37.565400184,956644.6271077776,1951895.2729130343,"FIN TOWER, 카포빌딩",704.95,503.28,4434.03,26,1.0,19167.0,60741.0,27.933333333333334,13800000.0,37.666666666666664,9.0
1534,26632,82656.92591130947,3223823.868216564,14.019378162704443,610182950076.2307,"POLYGON ((956735.230213883 1950365.54807064, 956735.230213883 1950465.54807064, 956835.230213883 1950465.54807064, 956835.230213883 1950365.54807064, 956735.230213883 1950365.54807064))",중구,서울특별시 중구 신당동 372-95번지,127.010874958,37.552182793,956796.1694540038,1950428.042150852,현진빌딩,251.0,121.73,782.68,7,1.0,4454.0,14054.0,18.6,7900000.0,12.0,9.0
1535,26633,86964.19228399848,3415925.3436576165,20.90049103688329,683671304465.5585,"POLYGON ((956735.230213883 1950465.54807064, 956735.230213883 1950565.54807064, 956835.230213883 1950565.54807064, 956835.230213883 1950465.54807064, 956735.230213883 1950465.54807064))",중구,서울특별시 중구 신당동 368-74번지,127.010236601,37.553012781,956740.263540793,1950520.4184851588,세화빌딩,683.37,343.67999999999995,1701.74,10,0.5,32693.0,9502.0,13.75,6257000.0,31.0,
1536,26634,88697.50017112431,3928255.3366064862,22.978120144595863,745987935240.1898,"POLYGON ((956735.230213883 1950565.54807064, 956735.230213883 1950665.54807064, 956835.230213883 1950665.54807064, 956835.230213883 1950565.54807064, 956735.230213883 1950565.54807064))",중구,서울특별시 중구 신당동 368-98번지,127.010554334,37.553914728,956768.8494038924,1950620.3385516768,MH빌딩,834.0,432.51,2300.62,24,0.75,2276.0,28266.0,20.005,10895000.0,18.0,9.0
1537,26635,93540.73371015198,4422389.522101262,23.440357409066884,811424343613.8383,"POLYGON ((956735.230213883 1950665.54807064, 956735.230213883 1950765.54807064, 956835.230213883 1950765.54807064, 956835.230213883 1950665.54807064, 956735.230213883 1950665.54807064))",중구,서울특별시 중구 신당동 369-35번지,127.011043366,37.555027196,956812.6862922718,1950743.536203538,톰캣프라자,904.0,535.54,3084.59,17,0.6666666666666666,10703.0,57282.0,16.366666666666664,12383333.333333334,25.0,4.0
1538,26636,93332.73602052333,4696201.525034062,21.87833373346455,877798454916.0428,"POLYGON ((956735.230213883 1950765.54807064, 956735.230213883 1950865.54807064, 956835.230213883 1950865.54807064, 956835.230213883 1950765.54807064, 956735.230213883 1950765.54807064))",중구,서울특별시 중구 신당동 425-18번지,127.01029188,37.555814512,956746.7656022542,1950831.2303052496,"스탭스 빌딩, 신당동빌딩, 샘클리닉빌딩",1641.0,970.5699999999999,5446.3,43,0.8571428571428571,84495.0,76515.0,19.214285714285715,8049714.285714285,20.285714285714285,4.0
1539,26637,94022.96614845056,5049369.312510903,19.90665296758803,998620106040.7205,"POLYGON ((956735.230213883 1950865.54807064, 956735.230213883 1950965.54807064, 956835.230213883 1950965.54807064, 956835.230213883 1950865.54807064, 956735.230213883 1950865.54807064))",중구,서울특별시 중구 신당동 424-7번지,127.010690817,37.556540689,956782.4211374592,1950911.612331624,"이베이테크 사옥, JB빌딩, 랜더스빌딩",1901.91,1095.1,6404.2699999999995,57,0.7777777777777778,73797.0,46131.0,17.86111111111111,6408222.222222222,12.555555555555555,4.0
1540,26638,93446.82939495586,5240073.000506076,5.399273380831684,1064516245810.0328,"POLYGON ((956735.230213883 1950965.54807064, 956735.230213883 1951065.54807064, 956835.230213883 1951065.54807064, 956835.230213883 1950965.54807064, 956735.230213883 1950965.54807064))",중구,서울특별시 중구 신당동 377-35번지,127.010629612,37.557286808,956777.4462259256,1950994.4184710688,"삼창빌딩, 한빛터",819.22,416.44,2393.11,18,0.3333333333333333,37202.0,13128.0,15.333333333333334,4796333.333333333,24.333333333333332,4.0
1541,26639,92367.37261464368,5374818.17995663,0.0,1140767443761.1816,"POLYGON ((956735.230213883 1951065.54807064, 956735.230213883 1951165.54807064, 956835.230213883 1951165.54807064, 956835.230213883 1951065.54807064, 956735.230213883 1951065.54807064))",중구,서울특별시 중구 신당동 411-15번지,127.011118753,37.558547115,956821.3760576904,1951134.018137151,NoData,151.1,79.55,257.91,4,0.0,7916.0,1056.0,10.6,4236000.0,15.0,4.0
1542,26641,92531.86367374413,5820659.890914155,0.0,1248336226148.5894,"POLYGON ((956735.230213883 1951265.54807064, 956735.230213883 1951365.54807064, 956835.230213883 1951365.54807064, 956835.230213883 1951265.54807064, 956735.230213883 1951265.54807064))",중구,서울특별시 중구 신당동 405-3번지,127.010192861,37.559994117,956740.4361690186,1951294.9812503208,"세아빌딩, 옥청, 리바이트, 동우빌딩",1308.59,684.2049999999999,3677.97,25,0.25,34418.0,16150.0,16.195,4402000.0,23.5,4.0
1543,26642,93292.2061066644,6043287.687644836,0.0,1298459845298.2073,"POLYGON ((956735.230213883 1951365.54807064, 956735.230213883 1951465.54807064, 956835.230213883 1951465.54807064, 956835.230213883 1951365.54807064, 956735.230213883 1951365.54807064))",중구,서울특별시 중구 신당동 402-3번지,127.010906833,37.560970843,956804.0581799012,1951403.0155701225,"현희빌딩, 싼드라빌딩, 경진빌딩, 현진빌딩",1264.45,670.66,3503.7799999999997,34,0.0,55844.0,33175.0,14.174999999999999,4978166.666666667,24.833333333333332,4.0
1544,26643,88457.85256435482,6915159.806147421,7.565847977247562,1348378693593.3838,"POLYGON ((956735.230213883 1951465.54807064, 956735.230213883 1951565.54807064, 956835.230213883 1951565.54807064, 956835.230213883 1951465.54807064, 956735.230213883 1951465.54807064))",중구,서울특별시 중구 신당동 398-1번지,127.010410386,37.561572334,956760.5601051538,1951469.976180932,"인영빌딩, 자바빌딩, 정우빌딩, 부흥빌딩, 제선한의원",3005.48,1586.99,8638.18,62,0.18181818181818182,54199.0,56211.0,14.254545454545456,5490000.0,30.181818181818183,4.0
1545,26644,85170.09053096214,7197113.09803101,8.328194313462747,1390888008283.0366,"POLYGON ((956735.230213883 1951565.54807064, 956735.230213883 1951665.54807064, 956835.230213883 1951665.54807064, 956835.230213883 1951565.54807064, 956735.230213883 1951565.54807064))",중구,서울특별시 중구 신당동 393-24번지,127.010212812,37.562875227,956743.8640170094,1951614.6163857337,"명지빌딩, 올디스빌딩",961.0,498.49,2300.9700000000003,16,0.0,15358.0,12143.0,12.700000000000001,5238333.333333333,34.666666666666664,4.0
1546,26646,82248.36738900149,7640337.671931329,53.97907960917143,1491809951936.8513,"POLYGON ((956735.230213883 1951765.54807064, 956735.230213883 1951865.54807064, 956835.230213883 1951865.54807064, 956835.230213883 1951765.54807064, 956735.230213883 1951765.54807064))",중구,서울특별시 중구 신당동 228-16번지,127.010459411,37.564440586,956766.5474720912,1951788.1714975,아리움사옥,1199.6399999999999,570.08,3189.83,28,0.0,11670.0,26705.0,15.5,9721600.0,27.4,4.0
1547,26647,82980.88311812068,7707796.641654748,71.53960581300083,1518981482786.2002,"POLYGON ((956735.230213883 1951865.54807064, 956735.230213883 1951965.54807064, 956835.230213883 1951965.54807064, 956835.230213883 1951865.54807064, 956735.230213883 1951865.54807064))",중구,서울특별시 중구 을지로7가 4-24번지,127.010278276,37.565580616,956751.2096511652,1951914.7353756567,서울메트로 동대문 별관,1454.7,820.86,11173.07,15,2.0,164678.0,0.0,51.5,13880000.0,13.0,
1548,26651,75770.57053762699,8220156.794438077,36.83721143649221,1542110669178.8557,"POLYGON ((956735.230213883 1952265.54807064, 956735.230213883 1952365.54807064, 956835.230213883 1952365.54807064, 956835.230213883 1952265.54807064, 956735.230213883 1952265.54807064))",중구,서울특별시 중구 신당동 772번지,127.010833382,37.569174911,956802.3087956118,1952313.2489646005,남평화시장,2313.6,1612.73,7638.52,6,0.0,41248.0,145980.0,15.2,17270000.0,40.0,4.0
1549,26654,88773.69013205565,3062935.6754008406,13.865632101361273,536457965906.333,"POLYGON ((956835.230213883 1950365.54807064, 956835.230213883 1950465.54807064, 956935.230213883 1950465.54807064, 956935.230213883 1950365.54807064, 956835.230213883 1950365.54807064))",중구,서울특별시 중구 신당동 844-3번지,127.012382404,37.552141568,956929.2974697634,1950422.7767102409,"약수 지구대, 디아이피빌딩",371.0,196.93,694.48,8,0.5,6455.0,5985.0,11.850000000000001,5497500.0,11.0,4.0
1550,26655,90693.84666139644,3485393.74955824,20.42015614546332,637786120175.3689,"POLYGON ((956835.230213883 1950465.54807064, 956835.230213883 1950565.54807064, 956935.230213883 1950565.54807064, 956935.230213883 1950465.54807064, 956835.230213883 1950465.54807064))",중구,서울특별시 중구 신당동 372-31번지,127.011722834,37.552954948,956871.5067698358,1950513.31929718,NoData,455.0,269.8,2286.17,9,1.0,20767.0,42402.0,27.2,9960000.0,15.0,5.0
1551,26656,96661.52118147304,3963550.396389225,22.039728426582634,693730942551.7938,"POLYGON ((956835.230213883 1950565.54807064, 956835.230213883 1950665.54807064, 956935.230213883 1950665.54807064, 956935.230213883 1950565.54807064, 956835.230213883 1950565.54807064))",중구,서울특별시 중구 신당동 373-64번지,127.01144525,37.554259925,956847.740671596,1950658.2269694773,"미향빌딩, 성원빌딩",1490.0,819.46,3983.37,39,0.2857142857142857,31307.0,56613.0,15.385714285714286,8793142.857142856,22.571428571428573,5.0
1552,26657,97521.6138477419,4333483.297937182,22.29078887579941,766711386945.2094,"POLYGON ((956835.230213883 1950665.54807064, 956835.230213883 1950765.54807064, 956935.230213883 1950765.54807064, 956935.230213883 1950665.54807064, 956835.230213883 1950665.54807064))",중구,서울특별시 중구 신당동 373-71번지,127.011504948,37.554607588,956853.2140574632,1950696.7709378155,"MJ빌딩, 대승빌딩, 신일교회 봉사관, 광영빌딩",2250.2,1226.7,7813.43,49,0.42857142857142855,48539.0,112768.0,20.685714285714287,8661571.42857143,22.0,5.0
1553,26658,98648.32409917258,4636974.157570348,21.065732183495427,826051551191.5818,"POLYGON ((956835.230213883 1950765.54807064, 956835.230213883 1950865.54807064, 956935.230213883 1950865.54807064, 956935.230213883 1950765.54807064, 956835.230213883 1950765.54807064))",중구,서울특별시 중구 신당동 370-17번지,127.011833957,37.5559713,956883.0600078788,1950847.9166268797,"로얄빌딩, 로즈앤라임빌딩(RNL), 신일교회, 장호물산, 차영오피스텔, 한스오피스텔",3817.89,2159.813,11467.003999999999,68,0.5,54428.0,124071.0,16.948333333333334,7298916.666666667,22.5,5.0
1554,26659,99785.55183131108,4727826.943709135,19.42326913398068,884132529738.8005,"POLYGON ((956835.230213883 1950865.54807064, 956835.230213883 1950965.54807064, 956935.230213883 1950965.54807064, 956935.230213883 1950865.54807064, 956835.230213883 1950865.54807064))",중구,서울특별시 중구 신당동 377-143번지,127.011334195,37.556984025,956839.5027058696,1950960.502514908,"진빌딩, 태양빌딩, 신영빌딩",1805.0,943.78,5899.36,42,0.6666666666666666,33500.0,77232.0,22.4375,7816833.333333333,17.5,5.0
1555,26660,99160.86388448197,4902135.396980784,5.1901437100856604,964814235423.6344,"POLYGON ((956835.230213883 1950965.54807064, 956835.230213883 1951065.54807064, 956935.230213883 1951065.54807064, 956935.230213883 1950965.54807064, 956835.230213883 1950965.54807064))",중구,서울특별시 중구 신당동 377-11번지,127.01152389,37.557257165,956856.4147520908,1950990.718879812,"희승빌딩, BOM빌딩, 리전빌딩",1635.77,864.3199999999999,5822.16,42,0.5,48047.0,65690.0,21.441666666666666,6789000.0,20.5,7.0
1556,26661,99458.60672559297,5291097.458102062,0.0,1017439453751.995,"POLYGON ((956835.230213883 1951065.54807064, 956835.230213883 1951165.54807064, 956935.230213883 1951165.54807064, 956935.230213883 1951065.54807064, 956835.230213883 1951065.54807064))",중구,서울특별시 중구 신당동 378-1번지,127.011461415,37.557992519,956851.3207886206,1951072.3312413136,"대영빌딩, 남정빌딩",1659.13,831.0300000000001,4713.88,42,0.2857142857142857,64774.0,28662.0,15.4,5735000.0,27.428571428571427,7.0
1557,26662,96358.66630548378,5509205.813593491,9.460689559736627,1118628225772.039,"POLYGON ((956835.230213883 1951165.54807064, 956835.230213883 1951265.54807064, 956935.230213883 1951265.54807064, 956935.230213883 1951165.54807064, 956835.230213883 1951165.54807064))",중구,서울특별시 중구 신당동 376-13번지,127.011879286,37.558899793,956888.7509393482,1951172.796812947,디오빌딩,668.67,363.53999999999996,1658.16,14,0.3333333333333333,23260.0,6656.0,12.299999999999999,5737000.0,33.666666666666664,7.0
1558,26663,98113.81761370106,5726192.676419278,9.816367969115714,1166363826459.5483,"POLYGON ((956835.230213883 1951265.54807064, 956835.230213883 1951365.54807064, 956935.230213883 1951365.54807064, 956935.230213883 1951265.54807064, 956835.230213883 1951265.54807064))",중구,서울특별시 중구 신당동 404-1번지,127.011845671,37.56015323,956886.5042670604,1951311.874559,청구빌딩,457.74,216.79000000000002,1054.53,15,0.3333333333333333,11851.0,9950.0,13.716666666666667,5855000.0,14.666666666666666,
1559,26664,96948.11652709843,6086726.755420729,9.725729412503062,1210628616626.8013,"POLYGON ((956835.230213883 1951365.54807064, 956835.230213883 1951465.54807064, 956935.230213883 1951465.54807064, 956935.230213883 1951365.54807064, 956835.230213883 1951365.54807064))",중구,서울특별시 중구 신당동 403-42번지,127.011585576,37.560714803,956863.8564567649,1951374.297519409,성원빌딩,1237.98,841.3199999999999,3794.83,38,0.0,45766.0,26533.0,14.407142857142857,5463428.571428572,23.285714285714285,7.0
1560,26665,92007.0355194692,6321021.957210793,9.246085799858482,1253004413055.5708,"POLYGON ((956835.230213883 1951465.54807064, 956835.230213883 1951565.54807064, 956935.230213883 1951565.54807064, 956935.230213883 1951465.54807064, 956835.230213883 1951465.54807064))",중구,서울특별시 중구 신당동 305-26번지,127.011677045,37.561745585,956872.5291169584,1951488.6154868144,"신호빌딩, 을지빌딩, 부성빌딩",2914.7200000000003,1462.25,9050.880000000001,55,0.0,58625.0,43123.0,13.569999999999999,4865700.0,26.7,
1561,26666,90616.1673738576,6525226.276523984,7.891246978854301,1291027644699.4038,"POLYGON ((956835.230213883 1951565.54807064, 956835.230213883 1951665.54807064, 956935.230213883 1951665.54807064, 956935.230213883 1951565.54807064, 956835.230213883 1951565.54807064))",중구,서울특별시 중구 신당동 304-243번지,127.011714273,37.5629416,956876.5064170744,1951621.290122141,현대빌딩,2207.51,1174.33,5852.83,41,0.125,49747.0,25418.0,12.6625,4159375.0,26.0,
1562,26667,87017.96759843176,7213321.027613331,8.36793309195897,1332002744105.7373,"POLYGON ((956835.230213883 1951665.54807064, 956835.230213883 1951765.54807064, 956935.230213883 1951765.54807064, 956935.230213883 1951665.54807064, 956835.230213883 1951665.54807064))",중구,서울특별시 중구 신당동 304-660번지,127.011346971,37.563444744,956844.3577721636,1951677.2799727924,한영빌딩,424.46999999999997,220.24,1263.61,10,0.0,12581.0,2603.0,13.45,4804000.0,27.0,7.0
1563,26668,87632.857164633,7389671.55374223,8.474294383731252,1361768320491.1028,"POLYGON ((956835.230213883 1951765.54807064, 956835.230213883 1951865.54807064, 956935.230213883 1951865.54807064, 956935.230213883 1951765.54807064, 956835.230213883 1951765.54807064))",중구,서울특별시 중구 신당동 233-12번지,127.011791458,37.564637535,956884.3005700156,1951809.4100265892,NoData,81.69,48.83,267.16,6,1.0,0.0,299.0,19.69,9246000.0,2.0,7.0
1564,26671,83229.6094765272,7912652.038255621,28.128053972453294,1408011099151.9746,"POLYGON ((956835.230213883 1952065.54807064, 956835.230213883 1952165.54807064, 956935.230213883 1952165.54807064, 956935.230213883 1952065.54807064, 956835.230213883 1952065.54807064))",중구,서울특별시 중구 신당동 251-7번지,127.012127933,37.567301976,956915.5508804112,1952104.8619218592,유어스(서울패션센터),944.0,477.56,907.95,4,0.0,84984.0,443396.0,11.8,13516000.0,11.0,7.0
1565,26672,81861.23231811504,7955272.085138711,36.71395058953951,1398801621181.8943,"POLYGON ((956835.230213883 1952165.54807064, 956835.230213883 1952265.54807064, 956935.230213883 1952265.54807064, 956935.230213883 1952165.54807064, 956835.230213883 1952165.54807064))",중구,서울특별시 중구 신당동 777번지,127.01190628,37.568719248,956896.7930833824,1952262.202762976,"광희시장, 서울운동장 평화시장",4560.32,3103.76,17870.6,12,1.5,0.0,528891.0,19.299999999999997,16755500.0,40.0,7.0
1566,26673,81709.23844549428,7980008.560254056,35.62127550294558,1350496573340.5088,"POLYGON ((956835.230213883 1952265.54807064, 956835.230213883 1952365.54807064, 956935.230213883 1952365.54807064, 956935.230213883 1952265.54807064, 956835.230213883 1952265.54807064))",중구,서울특별시 중구 신당동 217-99번지,127.011961094,37.569319236,956901.9794157922,1952328.743280944,NoData,93.0,55.62,222.48,4,0.0,0.0,4129.0,16.9,12789000.0,17.0,7.0
1567,26677,98874.19864041058,3865296.262242663,20.153111296473742,655801585975.5293,"POLYGON ((956935.230213883 1950565.54807064, 956935.230213883 1950665.54807064, 957035.230213883 1950665.54807064, 957035.230213883 1950565.54807064, 956935.230213883 1950565.54807064))",중구,서울특별시 중구 신당동 349-201번지,127.012973748,37.553685542,956982.4180082794,1950593.801633878,NoData,826.0,492.91,2575.72,18,0.6666666666666666,39315.0,14705.0,16.29,4059333.3333333335,16.333333333333332,7.0
1568,26679,101821.5853498826,4472723.934971083,19.599424760627286,759183512130.2178,"POLYGON ((956935.230213883 1950765.54807064, 956935.230213883 1950865.54807064, 957035.230213883 1950865.54807064, 957035.230213883 1950765.54807064, 956935.230213883 1950765.54807064))",중구,서울특별시 중구 신당동 347-352번지,127.012511112,37.555573758,956942.6409074498,1950803.501032924,NoData,398.5,224.64000000000001,1043.93,21,0.25,26428.0,6110.0,12.575000000000001,4450500.0,20.0,7.0
