grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry
31476,1.4371562393717785,1.3762510585454557,0.37388844129629256,"POLYGON ((958335.230213883 1943765.54807064, 958335.230213883 1943865.54807064, 958435.230213883 1943865.54807064, 958435.230213883 1943765.54807064, 958335.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1337-32번지,127.029593402,37.492615134,958416.5092233244,1943810.9272162784,"서초동 광일빌딩, 산학재단빌딩, 보원빌딩, 이즈타워, 337",0.11457848909355288,1.4340107484175422,2.487492970632836,1.9229190723735048,0.32362522368471214,0.9881648135876934,1.7802720662260234,2.5692657013350555,2.834049551806148,-0.20792918026322374,12,"POLYGON ((958335.230213883 1943765.54807064, 958335.230213883 1943865.54807064, 958435.230213883 1943865.54807064, 958435.230213883 1943765.54807064, 958335.230213883 1943765.54807064))"
35876,0.7346811295167659,1.7351265646654037,0.5652507387522663,"POLYGON ((957935.230213883 1945265.54807064, 957935.230213883 1945365.54807064, 958035.230213883 1945365.54807064, 958035.230213883 1945265.54807064, 957935.230213883 1945265.54807064))",강남구,서울특별시 강남구 논현동 199-17번지,127.024476197,37.506143064,957971.7334035052,1945314.0377336976,"대남빌딩, 부경빌딩",0.029900571712765858,0.441297342338068,-0.011817236075199545,0.6822040027682044,-0.2219483295884865,-0.09091477897696007,0.06495045632494878,-0.3911581515787224,0.9361029061076529,0.8871400690418476,6,"POLYGON ((957935.230213883 1945265.54807064, 957935.230213883 1945365.54807064, 958035.230213883 1945365.54807064, 958035.230213883 1945265.54807064, 957935.230213883 1945265.54807064))"
35909,1.0138807592526122,1.9766082075906017,0.7220914439857264,"POLYGON ((958035.230213883 1944965.54807064, 958035.230213883 1945065.54807064, 958135.230213883 1945065.54807064, 958135.230213883 1944965.54807064, 958035.230213883 1944965.54807064))",강남구,서울특별시 강남구 역삼동 810-16번지,127.026280872,37.503692225,958129.8683794998,1945041.328048154,"라파엘 빌딩, 오렌지빌딩, 반석빌딩, 화성빌딩, 한석타워, 남영빌딩, 토마스, 비제바노",0.11943224217359459,1.0499628433966766,0.8897541184927136,1.587590675182883,-0.14470617226962826,-0.056058533826994536,0.5089341478132028,-0.13557994092586906,2.0428964553723117,0.4083315255639721,7,"POLYGON ((958035.230213883 1944965.54807064, 958035.230213883 1945065.54807064, 958135.230213883 1945065.54807064, 958135.230213883 1944965.54807064, 958035.230213883 1944965.54807064))"
35910,0.9462392927933697,1.9650040029369544,0.7063463886372114,"POLYGON ((958035.230213883 1945065.54807064, 958035.230213883 1945165.54807064, 958135.230213883 1945165.54807064, 958135.230213883 1945065.54807064, 958035.230213883 1945065.54807064))",강남구,서울특별시 강남구 역삼동 809-2번지,127.025500321,37.503947438,958061.0209611875,1945069.9898903589,"산양빌딩, 반디빌딩, 연우빌딩, 글라스톤빌딩",-0.008468181114467054,0.23390724925825923,0.17291309269647856,1.4869921560256965,-0.17722918587756856,-0.12107108551410903,0.19933490352402164,0.279656006997163,1.5965240590133047,-0.1968117259555581,4,"POLYGON ((958035.230213883 1945065.54807064, 958035.230213883 1945165.54807064, 958135.230213883 1945165.54807064, 958135.230213883 1945065.54807064, 958035.230213883 1945065.54807064))"
35911,0.7873071595440696,1.8672993026057314,0.6827955878134594,"POLYGON ((958035.230213883 1945165.54807064, 958035.230213883 1945265.54807064, 958135.230213883 1945265.54807064, 958135.230213883 1945165.54807064, 958035.230213883 1945165.54807064))",강남구,서울특별시 강남구 논현동 201-14번지,127.025361536,37.505127948,958049.4148442484,1945201.0219223795,산타홍의원,0.025258884820550626,0.4552245573730265,0.25649892568055555,1.5540578354638208,-0.2219483295884865,0.2202525087772416,0.4554655429335572,0.1358041866982812,0.6877853491429771,-0.3079862690322151,4,"POLYGON ((958035.230213883 1945165.54807064, 958035.230213883 1945265.54807064, 958135.230213883 1945265.54807064, 958135.230213883 1945165.54807064, 958035.230213883 1945165.54807064))"
35945,1.023623222450043,2.069095948590604,0.839135953588225,"POLYGON ((958135.230213883 1944765.54807064, 958135.230213883 1944865.54807064, 958235.230213883 1944865.54807064, 958235.230213883 1944765.54807064, 958135.230213883 1944765.54807064))",강남구,서울특별시 강남구 역삼동 815번지,127.026616507,37.501231917,958158.1610068664,1944768.2231530016,"점프밀라노, 스타 팰리스, 장연빌딩",0.0838307488305908,1.1918620229329506,0.7677785293633884,1.4199264765875723,-0.16604939994983908,0.6033828828079703,0.9549426355060309,-0.3352275469264326,1.7704160450753768,0.21314440163961446,5,"POLYGON ((958135.230213883 1944765.54807064, 958135.230213883 1944865.54807064, 958235.230213883 1944865.54807064, 958235.230213883 1944765.54807064, 958135.230213883 1944765.54807064))"
35946,0.9772549302406321,2.033078712172778,0.8400106397343163,"POLYGON ((958135.230213883 1944865.54807064, 958135.230213883 1944965.54807064, 958235.230213883 1944965.54807064, 958235.230213883 1944865.54807064, 958135.230213883 1944865.54807064))",강남구,서울특별시 강남구 역삼동 813-16번지,127.026589179,37.502225809,958156.300166892,1944878.5013236967,"운현빌딩, 소현빌딩, 정진빌딩, MIN빌딩",0.04018633891391013,0.7967647539459617,0.09298670957094855,1.4199264765875723,-0.2130045008463029,0.06665213262329772,0.43903307523727675,-0.5634413625758514,1.0189218892204106,-0.024491184186740015,5,"POLYGON ((958135.230213883 1944865.54807064, 958135.230213883 1944965.54807064, 958235.230213883 1944965.54807064, 958235.230213883 1944865.54807064, 958135.230213883 1944865.54807064))"
35947,0.9178448652136723,1.9787877620126075,0.8326942018088275,"POLYGON ((958135.230213883 1944965.54807064, 958135.230213883 1945065.54807064, 958235.230213883 1945065.54807064, 958235.230213883 1944965.54807064, 958135.230213883 1944965.54807064))",강남구,서울특별시 강남구 역삼동 812-3번지,127.027255764,37.503076914,958215.6927616112,1944972.629875142,NoData,-0.0213845346700329,0.08088609942155632,-0.32438211439962183,0.61513832333008,-0.29105973350535963,-0.09894302432630966,-0.18503890931095376,-0.4755837044345463,0.33551185641467557,-0.6945704756396813,5,"POLYGON ((958135.230213883 1944965.54807064, 958135.230213883 1945065.54807064, 958235.230213883 1945065.54807064, 958235.230213883 1944965.54807064, 958135.230213883 1944965.54807064))"
35948,0.9166999888581019,1.9149516582272896,0.8057438705228249,"POLYGON ((958135.230213883 1945065.54807064, 958135.230213883 1945165.54807064, 958235.230213883 1945165.54807064, 958235.230213883 1945065.54807064, 958135.230213883 1945065.54807064))",강남구,서울특별시 강남구 역삼동 601-29번지,127.026435429,37.503920005,958143.6562990156,1945066.5300514067,"케이빌딩, 대동빌딩",-0.017470780751792838,0.042767773911184095,-0.024590350819625,0.011547208386960842,-0.1593415283932014,-0.13711078072044555,-0.02765812804071247,-0.10103932578006429,0.9549407897394561,-0.13288636368648057,5,"POLYGON ((958135.230213883 1945065.54807064, 958135.230213883 1945165.54807064, 958235.230213883 1945165.54807064, 958235.230213883 1945065.54807064, 958135.230213883 1945065.54807064))"
35949,0.9141964049009196,1.8222735102625243,0.7730177704154824,"POLYGON ((958135.230213883 1945165.54807064, 958135.230213883 1945265.54807064, 958235.230213883 1945265.54807064, 958235.230213883 1945165.54807064, 958135.230213883 1945165.54807064))",강남구,서울특별시 강남구 논현동 202-18번지,127.026397688,37.505473158,958141.1876986128,1945238.859410967,"대종빌딩, 리체힐 신논현 오피스텔",-0.06993395009043307,-0.3038944695182098,-0.2943570964401917,-0.18964982992741222,-0.09897068438346221,0.15879780222228307,-0.2597192305859645,-0.19227612461911217,0.6271496666283468,-0.15164706783066625,11,"POLYGON ((958135.230213883 1945165.54807064, 958135.230213883 1945265.54807064, 958235.230213883 1945265.54807064, 958235.230213883 1945165.54807064, 958135.230213883 1945165.54807064))"
35950,0.7134992880781955,1.7020611815581455,0.7375193061855188,"POLYGON ((958135.230213883 1945265.54807064, 958135.230213883 1945365.54807064, 958235.230213883 1945365.54807064, 958235.230213883 1945265.54807064, 958135.230213883 1945265.54807064))",강남구,서울특별시 강남구 논현동 202-5번지,127.027113799,37.505819299,958204.673722434,1945276.9432914911,"영화빌딩, 위더스빌딩",-0.009300104513295842,0.22953106747239305,-0.0956797927972346,1.0510652396778883,-0.1593415283932014,0.10074978136821663,-0.09221750852739434,-0.27289882007528227,-0.01722244577725053,0.0922420860437498,11,"POLYGON ((958135.230213883 1945265.54807064, 958135.230213883 1945365.54807064, 958235.230213883 1945365.54807064, 958235.230213883 1945265.54807064, 958135.230213883 1945265.54807064))"
35983,1.0739456575980042,2.30703497424867,0.8956203098088109,"POLYGON ((958235.230213883 1944465.54807064, 958235.230213883 1944565.54807064, 958335.230213883 1944565.54807064, 958335.230213883 1944465.54807064, 958235.230213883 1944465.54807064))",강남구,서울특별시 강남구 역삼동 822-1번지,127.028530352,37.498631296,958325.8793027084,1944478.851681017,"이즈타워, 시계탑빌딩, GLASS TOWER, Jerry's planet Building",0.12660795288286733,1.6631827417889922,2.431269797510077,3.1301013022597433,0.30350160901479906,0.6614728923929433,2.051698125613355,1.5672339623613758,5.187595192306894,-0.7770038726368615,10,"POLYGON ((958235.230213883 1944465.54807064, 958235.230213883 1944565.54807064, 958335.230213883 1944565.54807064, 958335.230213883 1944465.54807064, 958235.230213883 1944465.54807064))"
35984,1.0220079867038419,2.1959544500801154,0.9398420892413275,"POLYGON ((958235.230213883 1944565.54807064, 958235.230213883 1944665.54807064, 958335.230213883 1944665.54807064, 958335.230213883 1944565.54807064, 958235.230213883 1944565.54807064))",강남구,서울특별시 강남구 역삼동 820-2번지,127.02761259,37.499430423,958245.2010320994,1944567.9164790008,"로하스애비뉴빌딩, 제이빌딩, 영우빌딩",0.07711222459629942,1.0421543621709155,0.2477166399328369,2.3253131490022514,-0.1744342393956362,0.2550471704552107,0.5312798716925111,-0.3580817665357726,1.098551027212376,0.2470178952332832,10,"POLYGON ((958235.230213883 1944565.54807064, 958235.230213883 1944665.54807064, 958335.230213883 1944665.54807064, 958335.230213883 1944565.54807064, 958235.230213883 1944565.54807064))"
35985,1.008413104387983,2.1447950714169983,0.9668339828144099,"POLYGON ((958235.230213883 1944665.54807064, 958235.230213883 1944765.54807064, 958335.230213883 1944765.54807064, 958335.230213883 1944665.54807064, 958235.230213883 1944665.54807064))",강남구,서울특별시 강남구 역삼동 817-36번지,127.028228387,37.500803682,958300.3959699492,1944719.9977954093,"파빌리온, 재상빌딩, 성은빌딩, 시티힐 빌딩, 메트로 빌딩",0.06443207786290105,1.030702363078189,0.2119212919286929,1.6881891943400695,-0.1420927158189902,0.08451413875098245,0.26283020192121265,-0.3585470982709072,0.5623748840405858,-0.2633179258317725,5,"POLYGON ((958235.230213883 1944665.54807064, 958235.230213883 1944765.54807064, 958335.230213883 1944765.54807064, 958335.230213883 1944665.54807064, 958235.230213883 1944665.54807064))"
35989,0.898386588185504,1.8571532783139684,0.9163154240849134,"POLYGON ((958235.230213883 1945065.54807064, 958235.230213883 1945165.54807064, 958335.230213883 1945165.54807064, 958335.230213883 1945065.54807064, 958235.230213883 1945065.54807064))",강남구,서울특별시 강남구 역삼동 616-9번지,127.028341083,37.50397145,958312.1184940076,1945071.3916746543,"원스톤 하우스, 르메르디앙서울호텔",0.27691497017750905,2.1706350128257745,2.3877862565442336,-0.3237811888036609,1.812772709258279,-0.2726671995794426,-0.1695793166679221,1.0278690831221773,1.1881044043745315,-0.05784354710973698,5,"POLYGON ((958235.230213883 1945065.54807064, 958235.230213883 1945165.54807064, 958335.230213883 1945165.54807064, 958335.230213883 1945065.54807064, 958235.230213883 1945065.54807064))"
