grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totflrcnt,gwr_pp_od,gwr_pp_drr,gwr_r2
26137,-1.1577798107819954,1.6450788915379577,2.451237961104876,2.3081442598212414,"POLYGON ((954135.230213883 1952065.54807064, 954135.230213883 1952165.54807064, 954235.230213883 1952165.54807064, 954235.230213883 1952065.54807064, 954135.230213883 1952065.54807064))",중구,서울특별시 중구 다동 140번지,126.981134292,37.567147583,954178.3593913004,1952102.3942071528,"패스트파이브타워, 태성빌딩, 나전빌딩",2.65957476933331,1.3609047573655333,0.7088505786308653,1.321441094648862,0.0684022607902571,-0.03995498198705267,0.9451372684131462,0.100836249691158,1.0447198067699128,0.3202821509920248,9,"POLYGON ((954135.230213883 1952065.54807064, 954135.230213883 1952165.54807064, 954235.230213883 1952165.54807064, 954235.230213883 1952065.54807064, 954135.230213883 1952065.54807064))",0.742161153806146,-1.9506445436626672,-0.03144163957904273,0.37086065912706895,-0.14279334561549645,3.58091358272986,-0.03770642796430809,0.4788590703257161
26138,-1.0707082561615735,1.6172482697089234,2.4142698059767818,2.364083094952932,"POLYGON ((954135.230213883 1952165.54807064, 954135.230213883 1952265.54807064, 954235.230213883 1952265.54807064, 954235.230213883 1952165.54807064, 954135.230213883 1952165.54807064))",중구,서울특별시 중구 다동 92번지,126.981726026,37.567860541,954231.0527345004,1952181.205025508,"다동빌딩, 한외빌딩, 효광빌딩, 예금보험공사, 한국관광공사 서울센터",3.5324829293665836,2.586896821654074,3.387745000103296,2.7554474503763613,0.3834940287439834,1.504487403304425,1.7007645345721447,1.2990009282827175,1.863841186266918,0.5783679377752431,15,"POLYGON ((954135.230213883 1952165.54807064, 954135.230213883 1952265.54807064, 954235.230213883 1952265.54807064, 954235.230213883 1952165.54807064, 954135.230213883 1952165.54807064))",0.31691543784881504,-1.41074072704987,-0.009635043488100528,0.3957239791364657,-0.26160975472475373,2.9025067396263586,0.07103375217751248,0.5719023878883038
26141,-0.6304663891442852,-0.002480044989840362,-1.271215725626142,0.534246488108443,"POLYGON ((954235.230213883 1950865.54807064, 954235.230213883 1950965.54807064, 954335.230213883 1950965.54807064, 954335.230213883 1950865.54807064, 954235.230213883 1950865.54807064))",중구,서울특별시 중구 회현동1가 138-1번지,126.981990463,37.556271995,954247.3190586691,1950895.3851781853,NoData,-0.5961181138172386,-0.5762341483398946,-0.4781195102448641,-0.9560984115065786,-0.0808517345562449,-0.2961593106183049,-0.42247973057741456,-0.6003507515976512,-0.6701302276814078,-0.7355233403938685,15,"POLYGON ((954235.230213883 1950865.54807064, 954235.230213883 1950965.54807064, 954335.230213883 1950965.54807064, 954335.230213883 1950865.54807064, 954235.230213883 1950865.54807064))",-2.896503642069032,4.201373384449609,0.005210867335397838,0.37554532565381116,0.21491351708032735,-1.3401628453180128,-0.09806533862084198,0.7941404606948091
26142,-0.6677818608120991,0.15780697513714526,-0.8852152685512525,0.7083912095696611,"POLYGON ((954235.230213883 1950965.54807064, 954235.230213883 1951065.54807064, 954335.230213883 1951065.54807064, 954335.230213883 1950965.54807064, 954235.230213883 1950965.54807064))",중구,서울특별시 중구 회현동2가 56번지,126.982636591,37.557681483,954305.248801482,1951051.4463571697,"대창빌딩, 아일빌딩",0.45307167729672004,0.36157420899971754,-0.2360659155867377,-0.07038860355724055,-0.359459192536382,-0.053064799852588204,-0.3068493395279257,-0.4581216086424909,-0.5954344308906411,-0.11963680375209745,15,"POLYGON ((954235.230213883 1950965.54807064, 954235.230213883 1951065.54807064, 954335.230213883 1951065.54807064, 954335.230213883 1950965.54807064, 954235.230213883 1950965.54807064))",-3.872587986483589,5.654936255782953,-0.09483711260948312,0.39318164763589963,0.31600156035494,-1.9739521826660336,-0.19132796150882117,0.803228789718029
26145,-0.7806003009385568,0.7551553533003255,1.1907843811939696,1.1362197113429766,"POLYGON ((954235.230213883 1951265.54807064, 954235.230213883 1951365.54807064, 954335.230213883 1951365.54807064, 954335.230213883 1951265.54807064, 954235.230213883 1951265.54807064))",중구,서울특별시 중구 회현동2가 88번지,126.982944227,37.560142104,954333.921910158,1951324.290251725,스테이트타워 남산,1.0766493433664177,0.8384444852660315,2.148949584490032,0.1404946840497447,3.7500008126706397,-0.3203054302025702,2.3094166286866455,3.85039213304853,1.834246287312858,-1.1461143648217158,15,"POLYGON ((954235.230213883 1951265.54807064, 954235.230213883 1951365.54807064, 954335.230213883 1951365.54807064, 954335.230213883 1951265.54807064, 954235.230213883 1951265.54807064))",-4.576532839707672,6.450873540184721,-0.33077910829857204,0.29966011104786305,0.737319865142983,-2.080666774728671,0.0160872366833706,0.7459094213702074
26146,-0.8176564540860383,0.8754289336630984,1.173321682776289,1.3235888987591238,"POLYGON ((954235.230213883 1951365.54807064, 954235.230213883 1951465.54807064, 954335.230213883 1951465.54807064, 954335.230213883 1951365.54807064, 954235.230213883 1951365.54807064))",중구,서울특별시 중구 충무로1가 25-8번지,126.982277019,37.561062865,954275.5567673465,1951426.76843283,최엽성외과,-0.6228630897075769,-0.5254980148826192,-0.4441449783199141,-0.4078018637284169,-0.4291110570314162,-0.2311586687169285,-0.3029610090270017,-0.4500120522459247,2.7220932559346736,2.5081457525861257,15,"POLYGON ((954235.230213883 1951365.54807064, 954235.230213883 1951465.54807064, 954335.230213883 1951465.54807064, 954335.230213883 1951365.54807064, 954235.230213883 1951365.54807064))",-3.6816238007237536,4.903854061203288,-0.26443571200094435,0.21487546126497478,0.7924406897345084,-1.0708681412158325,0.14433383175081158,0.6584214548602534
26147,-0.809423618148617,1.092550912711068,0.2628327747975645,1.4881922834739882,"POLYGON ((954235.230213883 1951465.54807064, 954235.230213883 1951565.54807064, 954335.230213883 1951565.54807064, 954335.230213883 1951465.54807064, 954235.230213883 1951465.54807064))",중구,서울특별시 중구 명동2가 104번지,126.981907293,37.562277311,954243.6456861036,1951561.6850589416,NoData,-0.4269495513812318,-0.38304953069440795,-0.0037592603689636083,-0.07038860355724055,0.963926232869269,-0.15923026985174618,0.3155998163066005,2.952102809121202,3.483567845811048,-1.5567053892495633,15,"POLYGON ((954235.230213883 1951465.54807064, 954235.230213883 1951565.54807064, 954335.230213883 1951565.54807064, 954335.230213883 1951465.54807064, 954235.230213883 1951465.54807064))",-2.3162815526403984,3.662204297406357,-0.16650150977865805,0.15238175865651934,0.6963821137978431,-0.7752392712199995,-0.0883464283408571,0.5541017941828086
26149,-0.980054840784487,1.3863143706382044,1.0790251810412477,1.8387945608794034,"POLYGON ((954235.230213883 1951665.54807064, 954235.230213883 1951765.54807064, 954335.230213883 1951765.54807064, 954335.230213883 1951665.54807064, 954235.230213883 1951665.54807064))",중구,서울특별시 중구 명동2가 83-5번지,126.98289017,37.563439213,954331.160249671,1951690.1142025625,Noon Square,0.794624687821658,1.8833881755113202,0.5249831134047436,-0.1125652610786376,0.09327792668134076,0.5284145565275287,1.1527890007242165,-0.07962365913352838,4.785527378629462,2.0564956257154936,15,"POLYGON ((954235.230213883 1951665.54807064, 954235.230213883 1951765.54807064, 954335.230213883 1951765.54807064, 954335.230213883 1951665.54807064, 954235.230213883 1951665.54807064))",1.7390370134896231,-1.934303651991133,-0.08439852132195613,0.06048151013933573,0.46632013850767395,3.29111215325203,-0.02028162381571816,0.3850793101257611
26150,-1.0011085242176425,1.5256893164528347,2.721059597551551,1.9737295211630506,"POLYGON ((954235.230213883 1951765.54807064, 954235.230213883 1951865.54807064, 954335.230213883 1951865.54807064, 954335.230213883 1951765.54807064, 954235.230213883 1951765.54807064))",중구,서울특별시 중구 남대문로2가 9-1번지,126.982842084,37.564688509,954327.6761976336,1951828.740740876,NoData,0.23029961352356504,0.3227582893793476,0.5454458880501238,-0.1969185761214317,2.3569635227699544,-0.3203054302025702,0.09344033220308721,3.0409960234681774,3.9987783130039998,-1.9672964136774105,15,"POLYGON ((954235.230213883 1951765.54807064, 954235.230213883 1951865.54807064, 954335.230213883 1951865.54807064, 954335.230213883 1951765.54807064, 954235.230213883 1951765.54807064))",3.3961651367053363,-4.091968070525701,-0.08874639815105609,0.14444464019212375,0.37296589091140314,4.729476351350061,0.1505633854818453,0.38496726135844994
26151,-1.0158162467377256,1.6591754733320296,2.8941693610792996,2.1293948828549105,"POLYGON ((954235.230213883 1951865.54807064, 954235.230213883 1951965.54807064, 954335.230213883 1951965.54807064, 954335.230213883 1951865.54807064, 954235.230213883 1951865.54807064))",중구,서울특별시 중구 남대문로2가 5-3번지,126.982923615,37.565091903,954335.1228289936,1951873.455682058,SK네트웍스,-0.5201007411008788,-0.3235796224388302,0.02761488808190991,-0.1969185761214317,0.26740758791892644,-0.3203054302025702,-0.42415041038116086,2.329850308692376,3.948877424986569,2.138613830601063,15,"POLYGON ((954235.230213883 1951865.54807064, 954235.230213883 1951965.54807064, 954335.230213883 1951965.54807064, 954335.230213883 1951865.54807064, 954235.230213883 1951865.54807064))",4.098132319891982,-4.056822227558759,-0.08540331739753478,0.19377161604878798,0.25166531787468266,4.131541753951674,0.2049819289833537,0.3934871596024349
26152,-1.1720258549098246,1.72579274540318,3.004317026157563,2.2686139271927983,"POLYGON ((954235.230213883 1951965.54807064, 954235.230213883 1952065.54807064, 954335.230213883 1952065.54807064, 954335.230213883 1951965.54807064, 954235.230213883 1951965.54807064))",중구,서울특별시 중구 을지로1가 101-1번지,126.981866201,37.566491281,954242.5941259102,1952029.2240972207,(주)하나은행 본점,0.6071219273568084,0.6615469688566018,1.6363901292455985,0.22484799909253878,3.4017414901954686,0.9515609896883279,1.5615660235294953,3.9884105447977807,3.5775370505191963,-1.6388235941351326,15,"POLYGON ((954235.230213883 1951965.54807064, 954235.230213883 1952065.54807064, 954335.230213883 1952065.54807064, 954335.230213883 1951965.54807064, 954235.230213883 1951965.54807064))",4.400429411121152,-3.1580959816986134,-0.07919431345848585,0.2674755687884157,0.09079216116187636,2.782476766451243,0.14088119614482608,0.4037032976717808
26153,-1.1587506026095222,1.6985046733388482,3.7400608486408773,2.374918455151713,"POLYGON ((954235.230213883 1952065.54807064, 954235.230213883 1952165.54807064, 954335.230213883 1952165.54807064, 954335.230213883 1952065.54807064, 954235.230213883 1952065.54807064))",중구,서울특별시 중구 다동 115번지,126.98195381,37.566932106,954250.6007129892,1952078.0888045137,"대한빌딩, 동부다동빌딩",-0.1302202282734143,-0.12166122999504125,0.11497785592479871,-0.028211946035843507,0.09327792668134076,0.03746751302581464,-0.048589776457938584,0.5671914399964355,2.1064329492261153,1.4406090890737224,15,"POLYGON ((954235.230213883 1952065.54807064, 954235.230213883 1952165.54807064, 954335.230213883 1952165.54807064, 954335.230213883 1952065.54807064, 954235.230213883 1952065.54807064))",4.059548425144837,-2.59888367002883,-0.063782430863514,0.3191311226316271,-0.08470269369939627,2.258067760603799,0.10816157955986169,0.4304469214291333
26154,-1.157221322009065,1.6689624282346671,2.7099781736379924,2.431386400516575,"POLYGON ((954235.230213883 1952165.54807064, 954235.230213883 1952265.54807064, 954335.230213883 1952265.54807064, 954335.230213883 1952165.54807064, 954235.230213883 1952165.54807064))",중구,서울특별시 중구 다동 85번지,126.982297573,37.568371295,954281.838779122,1952237.5924558104,DGB금융센터,0.03771145506531361,-0.0989163818453989,0.47168025061666025,-0.1969185761214317,1.3121855553444404,0.2758448948311065,0.45068674342243564,2.011706173134781,3.5827215583651633,0.9068407573175209,15,"POLYGON ((954235.230213883 1952165.54807064, 954235.230213883 1952265.54807064, 954335.230213883 1952265.54807064, 954335.230213883 1952165.54807064, 954235.230213883 1952165.54807064))",0.35296793365165263,-1.2197882597408902,-0.03661162490970178,0.349652894282168,-0.2400643762172034,2.601976402192493,0.11089328393177623,0.544475365490399
26157,-0.6652725604823923,0.009130877240124477,-1.271215725626142,0.5521422254144172,"POLYGON ((954335.230213883 1950865.54807064, 954335.230213883 1950965.54807064, 954435.230213883 1950965.54807064, 954435.230213883 1950865.54807064, 954335.230213883 1950865.54807064))",중구,서울특별시 중구 회현동1가 1-19번지,126.983824396,37.556190647,954409.2509584766,1950885.468937288,NoData,0.4129400197666534,-0.06871850679190497,-0.4313130075859283,-0.8717450964637844,-0.4291110570314162,-0.2620737841679125,-0.26207214407517926,-0.16383828325171537,-0.8665582686954753,2.877677674571188,15,"POLYGON ((954335.230213883 1950865.54807064, 954335.230213883 1950965.54807064, 954435.230213883 1950965.54807064, 954435.230213883 1950865.54807064, 954335.230213883 1950865.54807064))",-2.6746993012476894,3.9173541715015303,-0.0526188626302781,0.40360644949305347,0.40283997253508236,-1.2568505014501878,-0.14777503517981175,0.8009584073322203
26158,-0.6564510032094082,0.1695856775856233,-1.271215725626142,0.6827068572169485,"POLYGON ((954335.230213883 1950965.54807064, 954335.230213883 1951065.54807064, 954435.230213883 1951065.54807064, 954435.230213883 1950965.54807064, 954335.230213883 1950965.54807064))",중구,서울특별시 중구 회현동2가 48-19번지,126.983744735,37.557273368,954402.8746801552,1951005.62992906,NoData,-0.7221702875244995,-0.7388196927962762,-0.5092233435752586,-0.9982750690279756,-0.0808517345562449,-0.3094230786385917,-0.41988254905622313,-0.6145736658931671,-0.6390879869536816,-1.8030600039062716,15,"POLYGON ((954335.230213883 1950965.54807064, 954335.230213883 1951065.54807064, 954435.230213883 1951065.54807064, 954435.230213883 1950965.54807064, 954335.230213883 1950965.54807064))",-3.7867021647093466,5.655490281978627,-0.1641295324465721,0.4039135297646985,0.5006829478656056,-2.080753384908637,-0.22184499323613133,0.8129729707722495
26159,-0.6864364727751446,0.33196767369191393,-0.904725462378218,0.8169054361084048,"POLYGON ((954335.230213883 1951065.54807064, 954335.230213883 1951165.54807064, 954435.230213883 1951165.54807064, 954435.230213883 1951065.54807064, 954335.230213883 1951065.54807064))",중구,서울특별시 중구 회현동2가 42-1번지,126.983847558,37.558217761,954412.5317282034,1951110.355638178,(재)아름다운가게,-0.41233815666813267,-0.3810589707138762,-0.4260226687635339,-0.3656252062070199,-0.4291110570314162,-0.27605919353859576,-0.3587706446091642,-0.6182463592227658,-0.455540207619438,0.0445996060190415,15,"POLYGON ((954335.230213883 1951065.54807064, 954335.230213883 1951165.54807064, 954435.230213883 1951165.54807064, 954435.230213883 1951065.54807064, 954335.230213883 1951065.54807064))",-4.597004736194965,6.8696452239015215,-0.3079962319604784,0.4425314807224824,0.5899393429290826,-2.7108253300892735,-0.2502604957271706,0.8091115834368919
26160,-0.7378527383050235,0.5563318981601231,-0.1224989420534512,0.9616263331331,"POLYGON ((954335.230213883 1951165.54807064, 954335.230213883 1951265.54807064, 954435.230213883 1951265.54807064, 954435.230213883 1951165.54807064, 954335.230213883 1951165.54807064))",중구,서울특별시 중구 남산동1가 16-6번지,126.983981421,37.559145122,954424.9196757176,1951213.1767073893,"그랜드 필드, 삼양빌딩, 금성빌딩",-0.3200061458916015,-0.31381199090645323,-0.3514352893587915,0.05614136900695059,-0.2898073280413477,-0.22462781449584063,-0.2772384934739988,-0.5136096887559185,-0.369441733884948,-0.09500134228642655,9,"POLYGON ((954335.230213883 1951165.54807064, 954335.230213883 1951265.54807064, 954435.230213883 1951265.54807064, 954435.230213883 1951165.54807064, 954335.230213883 1951165.54807064))",-5.073211126249701,7.739119613780635,-0.37193096835462475,0.39629335592130205,0.6938410917424235,-3.318310826480077,-0.15116824184074387,0.7919560399302404
26161,-0.7667526742941515,0.7786758457467419,-0.1877613775375796,1.1435193690687633,"POLYGON ((954335.230213883 1951265.54807064, 954335.230213883 1951365.54807064, 954435.230213883 1951365.54807064, 954435.230213883 1951265.54807064, 954335.230213883 1951265.54807064))",중구,서울특별시 중구 회현동3가 10번지,126.983716335,37.560314147,954402.2193869776,1951343.0026832256,"뉴오리엔탈호텔, 화이자타워, 우리금융디지털타워",1.2707541994718239,1.6847642369887992,1.573315134927533,1.321441094648862,0.19775572342389217,1.2178707026962985,1.9479916575127156,0.7177952594611262,0.22050341390761488,0.6933334246150402,9,"POLYGON ((954335.230213883 1951265.54807064, 954335.230213883 1951365.54807064, 954435.230213883 1951365.54807064, 954435.230213883 1951265.54807064, 954335.230213883 1951265.54807064))",-5.048894896100162,7.85089230806534,-0.4648131111076709,0.35754693291256445,0.8288862289968195,-3.5550130714498605,0.019213643759810536,0.7513683948835316
26162,-0.8006581372436561,0.9715895827067157,0.19999273730381592,1.3073855504587766,"POLYGON ((954335.230213883 1951365.54807064, 954335.230213883 1951465.54807064, 954435.230213883 1951465.54807064, 954435.230213883 1951365.54807064, 954335.230213883 1951365.54807064))",중구,서울특별시 중구 충무로1가 25-32번지,126.983122593,37.56110632,954350.2635138952,1951431.1785032456,"대용빌딩, 고려대연각타워",0.5649058243972295,1.4412678300679334,1.4082365699469013,2.6710941353335675,-0.2743291359313401,1.1698863638372705,1.2753514106476014,0.3205257662675484,2.587872108366866,2.354174118425683,9,"POLYGON ((954335.230213883 1951365.54807064, 954335.230213883 1951465.54807064, 954435.230213883 1951465.54807064, 954435.230213883 1951365.54807064, 954335.230213883 1951365.54807064))",-4.412025409692799,6.866896279312101,-0.35015791118262835,0.2830668714904501,0.8258069525785734,-3.0034392100544403,0.04871089862961984,0.6692439387493039
26163,-0.9328127863865291,1.1258120780309548,-0.1839697949894006,1.4910564084759153,"POLYGON ((954335.230213883 1951465.54807064, 954335.230213883 1951565.54807064, 954435.230213883 1951565.54807064, 954435.230213883 1951465.54807064, 954335.230213883 1951465.54807064))",중구,서울특별시 중구 충무로1가 22-6번지,126.983774574,37.561481938,954408.0746692116,1951472.5349522925,NoData,-0.6669040962533046,-0.5691668888741306,-0.42850149040828245,-0.534331836292608,-0.4291110570314162,-0.30922342453164864,-0.3226668447522589,-0.16968652103770057,4.470244495246606,1.6459046012876462,9,"POLYGON ((954335.230213883 1951465.54807064, 954335.230213883 1951565.54807064, 954435.230213883 1951565.54807064, 954435.230213883 1951465.54807064, 954335.230213883 1951465.54807064))",-3.29031006966169,6.2697285300324355,-0.20607202416245968,0.21323711825642594,0.7145095634499187,-3.3345502798926523,-0.2643600971945679,0.5497812964182491
26164,-0.9310396704041466,1.2705016847747141,-0.23091667923773354,1.6359268152787791,"POLYGON ((954335.230213883 1951565.54807064, 954335.230213883 1951665.54807064, 954435.230213883 1951665.54807064, 954435.230213883 1951565.54807064, 954335.230213883 1951565.54807064))",중구,서울특별시 중구 명동2가 55-16번지,126.983734513,37.562547617,954405.186007036,1951590.786120009,NoData,-0.4909022837224958,-0.2707757755134054,-0.4082158601391922,0.435731286699524,-0.4291110570314162,-0.26466688208700373,-0.3135990347706781,-0.5602188443018237,3.1328214886207104,3.306517188973607,9,"POLYGON ((954335.230213883 1951565.54807064, 954335.230213883 1951665.54807064, 954435.230213883 1951665.54807064, 954435.230213883 1951565.54807064, 954335.230213883 1951565.54807064))",-1.4576032515692652,5.589869927616003,-0.11413134829264952,0.06814301299753005,0.5741278785794134,-3.874995501117777,-0.4168156644679982,0.41770536883682496
26165,-0.9532239941201103,1.3865341877119592,0.9647668609605871,1.816144501964972,"POLYGON ((954335.230213883 1951665.54807064, 954335.230213883 1951765.54807064, 954435.230213883 1951765.54807064, 954435.230213883 1951665.54807064, 954335.230213883 1951665.54807064))",중구,서울특별시 중구 명동2가 55-1번지,126.983397378,37.563553429,954376.0245740853,1951702.5395441973,"구두수선대137, 명동 파출소, 명동 뉴서울 빌딩, 위드빌딩, 조훈빌딩",0.381685504347876,1.0836768456582917,0.5732895450827874,2.544564162769376,-0.11567766680376203,0.32149833212835405,-0.02653233797996942,0.0707930167220111,6.192602808024853,2.2024835455120617,9,"POLYGON ((954335.230213883 1951665.54807064, 954335.230213883 1951765.54807064, 954435.230213883 1951765.54807064, 954435.230213883 1951665.54807064, 954335.230213883 1951665.54807064))",2.316369733219952,1.269431449043002,-0.0926607448834074,0.05361962452890087,0.43689807283293053,-1.1830919746586583,-0.12131929209429912,0.32278580165607834
26166,-1.0241967594058898,1.5199858440542042,1.5613310170207555,1.996101366778873,"POLYGON ((954335.230213883 1951765.54807064, 954335.230213883 1951865.54807064, 954435.230213883 1951865.54807064, 954435.230213883 1951765.54807064, 954335.230213883 1951765.54807064))",중구,서울특별시 중구 명동1가 59-25번지,126.983671041,37.564236151,954400.6095507176,1951778.151326542,"타임워크명동빌딩, 명동증권빌딩, 영빌딩, 명동아르누보센텀",3.025978911360294,4.267500381031277,2.16946250339001,1.8275609849056265,0.1803427573001336,0.42362982697879586,1.2220831432301578,0.06757648593971918,1.7691159074979,2.0975547281582783,9,"POLYGON ((954335.230213883 1951765.54807064, 954335.230213883 1951865.54807064, 954435.230213883 1951865.54807064, 954435.230213883 1951765.54807064, 954335.230213883 1951765.54807064))",6.0634328388671905,-1.603769284388975,-0.10682970423812926,0.14221319998964618,0.36642568182729907,-0.4089645838491793,0.23152381788068566,0.33438881188044534
26167,-1.0966234061631444,1.6406279884020212,1.7881328001887566,2.1711492078766845,"POLYGON ((954335.230213883 1951865.54807064, 954335.230213883 1951965.54807064, 954435.230213883 1951965.54807064, 954435.230213883 1951865.54807064, 954335.230213883 1951865.54807064))",중구,서울특별시 중구 을지로2가 199-77번지,126.983925512,37.56511997,954423.6216810896,1951876.083207155,"메트로호텔, 을지 한국빌딩",0.7071428652429804,0.949738391154292,0.6570340491309788,1.532324382255847,0.15132114709386935,0.8295651139326398,1.3616053717403482,0.6031386082542908,1.690700226327652,1.5774727638830042,9,"POLYGON ((954335.230213883 1951865.54807064, 954335.230213883 1951965.54807064, 954435.230213883 1951965.54807064, 954435.230213883 1951865.54807064, 954335.230213883 1951865.54807064))",9.167523523130225,-2.5135907121755445,-0.11389131897187145,0.2003421641901615,0.23369261217655432,-1.4243331964827348,0.41254245279933893,0.3534502697961028
26168,-1.190000328309199,1.704152519028722,2.2052226945382203,2.320560214556476,"POLYGON ((954335.230213883 1951965.54807064, 954335.230213883 1952065.54807064, 954435.230213883 1952065.54807064, 954435.230213883 1951965.54807064, 954335.230213883 1951965.54807064))",중구,서울특별시 중구 을지로2가 9-10번지,126.984024062,37.566409131,954433.1103333964,1952019.0614446525,"하나은행별관빌딩, 내외빌딩",1.473764585077637,0.8870897592088727,1.3453779077001067,0.435731286699524,1.3121855553444404,1.1019077486299247,1.5714449876251444,1.709469244355066,3.2470246753388126,1.194254474417014,9,"POLYGON ((954335.230213883 1951965.54807064, 954335.230213883 1952065.54807064, 954435.230213883 1952065.54807064, 954435.230213883 1951965.54807064, 954335.230213883 1951965.54807064))",9.07821644625618,-2.1377568073108604,-0.10218970666167497,0.26764306715635217,0.06466292645509404,-1.7197403075245985,0.2806308854202453,0.3956053836295921
26169,-1.0994345402099193,1.6988931748424136,2.3946179151173643,2.41369054744359,"POLYGON ((954335.230213883 1952065.54807064, 954335.230213883 1952165.54807064, 954435.230213883 1952165.54807064, 954435.230213883 1952065.54807064, 954335.230213883 1952065.54807064))",중구,서울특별시 중구 수하동 65-1번지,126.983254345,37.566894761,954365.4308422392,1952073.313204605,경기빌딩,-0.4475912386112276,-0.1723047792671757,-0.060724573139987664,0.01396471148555354,-0.4291110570314162,0.24405178240380684,0.22326964113920394,0.7157366797604596,1.7231034003649446,2.2207320354866327,5,"POLYGON ((954335.230213883 1952065.54807064, 954335.230213883 1952165.54807064, 954435.230213883 1952165.54807064, 954435.230213883 1952065.54807064, 954335.230213883 1952065.54807064))",8.563125168306929,-2.094693648684101,-0.07951143934428731,0.28289620636559565,-0.11416061738521058,-1.4138228803917974,0.2668570337404371,0.4275227041086219
26170,-1.0971886380201772,1.6783565783060541,2.971803952736061,2.4336381851461426,"POLYGON ((954335.230213883 1952165.54807064, 954335.230213883 1952265.54807064, 954435.230213883 1952265.54807064, 954435.230213883 1952165.54807064, 954335.230213883 1952165.54807064))",중구,서울특별시 중구 삼각동 66-1번지,126.983676973,37.568061784,954403.4654001924,1952202.5835139912,"신한금융그룹, 그레이츠 청계",2.1353286331283505,-0.06304001010325612,-0.020780715595937044,0.01396471148555354,-0.0808517345562449,0.5990536228466693,0.9387261741996609,1.18991179944814,2.688717986676262,2.138613830601063,5,"POLYGON ((954335.230213883 1952165.54807064, 954335.230213883 1952265.54807064, 954435.230213883 1952265.54807064, 954435.230213883 1952165.54807064, 954335.230213883 1952165.54807064))",0.488072749425137,-0.5083310069220909,-0.074184442162838,0.3146829448028678,-0.22557091606262158,1.4208963073968188,0.20013050928324608,0.5331939837786241
26174,-0.6555464467884854,0.15464473470462853,-1.271215725626142,0.6493851274038216,"POLYGON ((954435.230213883 1950965.54807064, 954435.230213883 1951065.54807064, 954535.230213883 1951065.54807064, 954535.230213883 1950965.54807064, 954435.230213883 1950965.54807064))",중구,서울특별시 중구 남산동2가 45-6번지,126.984927417,37.557706334,954507.5964595748,1951053.092217455,"(주)나인후르츠미디어, 홍보빌딩",-0.38314375463105216,-0.46953859031363815,-0.447310384375702,-0.7452151238995933,-0.4291110570314162,-0.2848728398981044,-0.3781192748529968,-0.6001168220862116,-0.6361717012903253,-0.4891687257371601,5,"POLYGON ((954435.230213883 1950965.54807064, 954435.230213883 1951065.54807064, 954535.230213883 1951065.54807064, 954535.230213883 1950965.54807064, 954435.230213883 1950965.54807064))",-3.265877673191861,5.036618808009198,-0.21626089989173122,0.4197116500065256,0.6114336530500265,-1.9875621110732673,-0.16789198706315653,0.8107129567761808
26175,-0.679596894808857,0.319490318363131,-0.9216324544638109,0.785684863787383,"POLYGON ((954435.230213883 1951065.54807064, 954435.230213883 1951165.54807064, 954535.230213883 1951165.54807064, 954535.230213883 1951065.54807064, 954435.230213883 1951065.54807064))",중구,서울특별시 중구 남산동2가 47번지,126.985139275,37.557917759,954526.436866868,1951076.4462227656,"기사빌딩, 남산대중사우나",-0.18914433739951228,-0.1317374754778882,-0.32019869771478887,0.2670246566139358,-0.3130246162063592,-0.16215291732085182,-0.3240993875683888,-0.5213605532349443,-0.49666523600176843,0.41413152800410413,5,"POLYGON ((954435.230213883 1951065.54807064, 954435.230213883 1951165.54807064, 954535.230213883 1951165.54807064, 954535.230213883 1951065.54807064, 954435.230213883 1951065.54807064))",-3.9686642200500524,6.229416722329302,-0.3686847640270058,0.44248477373874234,0.6961324043635231,-2.699042150645148,-0.15258846803578932,0.8055647074114598
26176,-0.7037022205763521,0.5496014505593286,-0.895835260237087,0.9354003970252044,"POLYGON ((954435.230213883 1951165.54807064, 954435.230213883 1951265.54807064, 954535.230213883 1951265.54807064, 954535.230213883 1951165.54807064, 954435.230213883 1951165.54807064))",중구,서울특별시 중구 남산동2가 32-13번지,126.985155574,37.559328647,954528.7338525231,1951232.9691770573,NoData,0.8464600603508928,1.0841860586765673,-0.15731664302526963,-0.3656252062070199,-0.0808517345562449,-0.017836674597401424,-0.122728518305701,-0.39308920446233536,-0.40969511688567534,0.44150426296596024,5,"POLYGON ((954435.230213883 1951165.54807064, 954435.230213883 1951265.54807064, 954535.230213883 1951265.54807064, 954535.230213883 1951165.54807064, 954435.230213883 1951165.54807064))",-4.629318264460556,7.4154432682114955,-0.49522037030758337,0.4201432650811615,0.7829249443204785,-3.463672183143937,-0.05531545835211391,0.789287343779382
