,ADM_SECT_C,geometry,idx
41534,11680,"POLYGON ((958035.230213883 1948365.54807064, 958035.230213883 1948465.54807064, 958135.230213883 1948465.54807064, 958135.230213883 1948365.54807064, 958035.230213883 1948365.54807064))",35943
41535,11680,"POLYGON ((958035.230213883 1948465.54807064, 958035.230213883 1948565.54807064, 958135.230213883 1948565.54807064, 958135.230213883 1948465.54807064, 958035.230213883 1948465.54807064))",35944
41541,11680,"POLYGON ((958135.230213883 1944765.54807064, 958135.230213883 1944865.54807064, 958235.230213883 1944865.54807064, 958235.230213883 1944765.54807064, 958135.230213883 1944765.54807064))",35945
41542,11680,"POLYGON ((958135.230213883 1944865.54807064, 958135.230213883 1944965.54807064, 958235.230213883 1944965.54807064, 958235.230213883 1944865.54807064, 958135.230213883 1944865.54807064))",35946
41543,11680,"POLYGON ((958135.230213883 1944965.54807064, 958135.230213883 1945065.54807064, 958235.230213883 1945065.54807064, 958235.230213883 1944965.54807064, 958135.230213883 1944965.54807064))",35947
41544,11680,"POLYGON ((958135.230213883 1945065.54807064, 958135.230213883 1945165.54807064, 958235.230213883 1945165.54807064, 958235.230213883 1945065.54807064, 958135.230213883 1945065.54807064))",35948
41545,11680,"POLYGON ((958135.230213883 1945165.54807064, 958135.230213883 1945265.54807064, 958235.230213883 1945265.54807064, 958235.230213883 1945165.54807064, 958135.230213883 1945165.54807064))",35949
41546,11680,"POLYGON ((958135.230213883 1945265.54807064, 958135.230213883 1945365.54807064, 958235.230213883 1945365.54807064, 958235.230213883 1945265.54807064, 958135.230213883 1945265.54807064))",35950
41547,11680,"POLYGON ((958135.230213883 1945365.54807064, 958135.230213883 1945465.54807064, 958235.230213883 1945465.54807064, 958235.230213883 1945365.54807064, 958135.230213883 1945365.54807064))",35951
41548,11680,"POLYGON ((958135.230213883 1945465.54807064, 958135.230213883 1945565.54807064, 958235.230213883 1945565.54807064, 958235.230213883 1945465.54807064, 958135.230213883 1945465.54807064))",35952
41549,11680,"POLYGON ((958135.230213883 1945565.54807064, 958135.230213883 1945665.54807064, 958235.230213883 1945665.54807064, 958235.230213883 1945565.54807064, 958135.230213883 1945565.54807064))",35953
41550,11680,"POLYGON ((958135.230213883 1945665.54807064, 958135.230213883 1945765.54807064, 958235.230213883 1945765.54807064, 958235.230213883 1945665.54807064, 958135.230213883 1945665.54807064))",35954
41551,11680,"POLYGON ((958135.230213883 1945765.54807064, 958135.230213883 1945865.54807064, 958235.230213883 1945865.54807064, 958235.230213883 1945765.54807064, 958135.230213883 1945765.54807064))",35955
41552,11680,"POLYGON ((958135.230213883 1945865.54807064, 958135.230213883 1945965.54807064, 958235.230213883 1945965.54807064, 958235.230213883 1945865.54807064, 958135.230213883 1945865.54807064))",35956
41553,11680,"POLYGON ((958135.230213883 1945965.54807064, 958135.230213883 1946065.54807064, 958235.230213883 1946065.54807064, 958235.230213883 1945965.54807064, 958135.230213883 1945965.54807064))",35957
41554,11680,"POLYGON ((958135.230213883 1946065.54807064, 958135.230213883 1946165.54807064, 958235.230213883 1946165.54807064, 958235.230213883 1946065.54807064, 958135.230213883 1946065.54807064))",35958
41555,11680,"POLYGON ((958135.230213883 1946165.54807064, 958135.230213883 1946265.54807064, 958235.230213883 1946265.54807064, 958235.230213883 1946165.54807064, 958135.230213883 1946165.54807064))",35959
41556,11680,"POLYGON ((958135.230213883 1946265.54807064, 958135.230213883 1946365.54807064, 958235.230213883 1946365.54807064, 958235.230213883 1946265.54807064, 958135.230213883 1946265.54807064))",35960
41557,11680,"POLYGON ((958135.230213883 1946365.54807064, 958135.230213883 1946465.54807064, 958235.230213883 1946465.54807064, 958235.230213883 1946365.54807064, 958135.230213883 1946365.54807064))",35961
41558,11680,"POLYGON ((958135.230213883 1946465.54807064, 958135.230213883 1946565.54807064, 958235.230213883 1946565.54807064, 958235.230213883 1946465.54807064, 958135.230213883 1946465.54807064))",35962
41559,11680,"POLYGON ((958135.230213883 1946565.54807064, 958135.230213883 1946665.54807064, 958235.230213883 1946665.54807064, 958235.230213883 1946565.54807064, 958135.230213883 1946565.54807064))",35963
41560,11680,"POLYGON ((958135.230213883 1946665.54807064, 958135.230213883 1946765.54807064, 958235.230213883 1946765.54807064, 958235.230213883 1946665.54807064, 958135.230213883 1946665.54807064))",35964
41561,11680,"POLYGON ((958135.230213883 1946765.54807064, 958135.230213883 1946865.54807064, 958235.230213883 1946865.54807064, 958235.230213883 1946765.54807064, 958135.230213883 1946765.54807064))",35965
41562,11680,"POLYGON ((958135.230213883 1946865.54807064, 958135.230213883 1946965.54807064, 958235.230213883 1946965.54807064, 958235.230213883 1946865.54807064, 958135.230213883 1946865.54807064))",35966
41563,11680,"POLYGON ((958135.230213883 1946965.54807064, 958135.230213883 1947065.54807064, 958235.230213883 1947065.54807064, 958235.230213883 1946965.54807064, 958135.230213883 1946965.54807064))",35967
41564,11680,"POLYGON ((958135.230213883 1947065.54807064, 958135.230213883 1947165.54807064, 958235.230213883 1947165.54807064, 958235.230213883 1947065.54807064, 958135.230213883 1947065.54807064))",35968
41565,11680,"POLYGON ((958135.230213883 1947165.54807064, 958135.230213883 1947265.54807064, 958235.230213883 1947265.54807064, 958235.230213883 1947165.54807064, 958135.230213883 1947165.54807064))",35969
41566,11680,"POLYGON ((958135.230213883 1947265.54807064, 958135.230213883 1947365.54807064, 958235.230213883 1947365.54807064, 958235.230213883 1947265.54807064, 958135.230213883 1947265.54807064))",35970
41567,11680,"POLYGON ((958135.230213883 1947365.54807064, 958135.230213883 1947465.54807064, 958235.230213883 1947465.54807064, 958235.230213883 1947365.54807064, 958135.230213883 1947365.54807064))",35971
41568,11680,"POLYGON ((958135.230213883 1947465.54807064, 958135.230213883 1947565.54807064, 958235.230213883 1947565.54807064, 958235.230213883 1947465.54807064, 958135.230213883 1947465.54807064))",35972
41569,11680,"POLYGON ((958135.230213883 1947565.54807064, 958135.230213883 1947665.54807064, 958235.230213883 1947665.54807064, 958235.230213883 1947565.54807064, 958135.230213883 1947565.54807064))",35973
41570,11680,"POLYGON ((958135.230213883 1947665.54807064, 958135.230213883 1947765.54807064, 958235.230213883 1947765.54807064, 958235.230213883 1947665.54807064, 958135.230213883 1947665.54807064))",35974
41571,11680,"POLYGON ((958135.230213883 1947765.54807064, 958135.230213883 1947865.54807064, 958235.230213883 1947865.54807064, 958235.230213883 1947765.54807064, 958135.230213883 1947765.54807064))",35975
41572,11680,"POLYGON ((958135.230213883 1947865.54807064, 958135.230213883 1947965.54807064, 958235.230213883 1947965.54807064, 958235.230213883 1947865.54807064, 958135.230213883 1947865.54807064))",35976
41573,11680,"POLYGON ((958135.230213883 1947965.54807064, 958135.230213883 1948065.54807064, 958235.230213883 1948065.54807064, 958235.230213883 1947965.54807064, 958135.230213883 1947965.54807064))",35977
41574,11680,"POLYGON ((958135.230213883 1948065.54807064, 958135.230213883 1948165.54807064, 958235.230213883 1948165.54807064, 958235.230213883 1948065.54807064, 958135.230213883 1948065.54807064))",35978
41575,11680,"POLYGON ((958135.230213883 1948165.54807064, 958135.230213883 1948265.54807064, 958235.230213883 1948265.54807064, 958235.230213883 1948165.54807064, 958135.230213883 1948165.54807064))",35979
41576,11680,"POLYGON ((958135.230213883 1948265.54807064, 958135.230213883 1948365.54807064, 958235.230213883 1948365.54807064, 958235.230213883 1948265.54807064, 958135.230213883 1948265.54807064))",35980
41577,11680,"POLYGON ((958135.230213883 1948365.54807064, 958135.230213883 1948465.54807064, 958235.230213883 1948465.54807064, 958235.230213883 1948365.54807064, 958135.230213883 1948365.54807064))",35981
41578,11680,"POLYGON ((958135.230213883 1948465.54807064, 958135.230213883 1948565.54807064, 958235.230213883 1948565.54807064, 958235.230213883 1948465.54807064, 958135.230213883 1948465.54807064))",35982
41584,11680,"POLYGON ((958235.230213883 1944465.54807064, 958235.230213883 1944565.54807064, 958335.230213883 1944565.54807064, 958335.230213883 1944465.54807064, 958235.230213883 1944465.54807064))",35983
41585,11680,"POLYGON ((958235.230213883 1944565.54807064, 958235.230213883 1944665.54807064, 958335.230213883 1944665.54807064, 958335.230213883 1944565.54807064, 958235.230213883 1944565.54807064))",35984
41586,11680,"POLYGON ((958235.230213883 1944665.54807064, 958235.230213883 1944765.54807064, 958335.230213883 1944765.54807064, 958335.230213883 1944665.54807064, 958235.230213883 1944665.54807064))",35985
41587,11680,"POLYGON ((958235.230213883 1944765.54807064, 958235.230213883 1944865.54807064, 958335.230213883 1944865.54807064, 958335.230213883 1944765.54807064, 958235.230213883 1944765.54807064))",35986
41588,11680,"POLYGON ((958235.230213883 1944865.54807064, 958235.230213883 1944965.54807064, 958335.230213883 1944965.54807064, 958335.230213883 1944865.54807064, 958235.230213883 1944865.54807064))",35987
41589,11680,"POLYGON ((958235.230213883 1944965.54807064, 958235.230213883 1945065.54807064, 958335.230213883 1945065.54807064, 958335.230213883 1944965.54807064, 958235.230213883 1944965.54807064))",35988
41590,11680,"POLYGON ((958235.230213883 1945065.54807064, 958235.230213883 1945165.54807064, 958335.230213883 1945165.54807064, 958335.230213883 1945065.54807064, 958235.230213883 1945065.54807064))",35989
41591,11680,"POLYGON ((958235.230213883 1945165.54807064, 958235.230213883 1945265.54807064, 958335.230213883 1945265.54807064, 958335.230213883 1945165.54807064, 958235.230213883 1945165.54807064))",35990
41592,11680,"POLYGON ((958235.230213883 1945265.54807064, 958235.230213883 1945365.54807064, 958335.230213883 1945365.54807064, 958335.230213883 1945265.54807064, 958235.230213883 1945265.54807064))",35991
41593,11680,"POLYGON ((958235.230213883 1945365.54807064, 958235.230213883 1945465.54807064, 958335.230213883 1945465.54807064, 958335.230213883 1945365.54807064, 958235.230213883 1945365.54807064))",35992
41594,11680,"POLYGON ((958235.230213883 1945465.54807064, 958235.230213883 1945565.54807064, 958335.230213883 1945565.54807064, 958335.230213883 1945465.54807064, 958235.230213883 1945465.54807064))",35993
41595,11680,"POLYGON ((958235.230213883 1945565.54807064, 958235.230213883 1945665.54807064, 958335.230213883 1945665.54807064, 958335.230213883 1945565.54807064, 958235.230213883 1945565.54807064))",35994
41596,11680,"POLYGON ((958235.230213883 1945665.54807064, 958235.230213883 1945765.54807064, 958335.230213883 1945765.54807064, 958335.230213883 1945665.54807064, 958235.230213883 1945665.54807064))",35995
41597,11680,"POLYGON ((958235.230213883 1945765.54807064, 958235.230213883 1945865.54807064, 958335.230213883 1945865.54807064, 958335.230213883 1945765.54807064, 958235.230213883 1945765.54807064))",35996
41598,11680,"POLYGON ((958235.230213883 1945865.54807064, 958235.230213883 1945965.54807064, 958335.230213883 1945965.54807064, 958335.230213883 1945865.54807064, 958235.230213883 1945865.54807064))",35997
41599,11680,"POLYGON ((958235.230213883 1945965.54807064, 958235.230213883 1946065.54807064, 958335.230213883 1946065.54807064, 958335.230213883 1945965.54807064, 958235.230213883 1945965.54807064))",35998
41600,11680,"POLYGON ((958235.230213883 1946065.54807064, 958235.230213883 1946165.54807064, 958335.230213883 1946165.54807064, 958335.230213883 1946065.54807064, 958235.230213883 1946065.54807064))",35999
41601,11680,"POLYGON ((958235.230213883 1946165.54807064, 958235.230213883 1946265.54807064, 958335.230213883 1946265.54807064, 958335.230213883 1946165.54807064, 958235.230213883 1946165.54807064))",36000
41602,11680,"POLYGON ((958235.230213883 1946265.54807064, 958235.230213883 1946365.54807064, 958335.230213883 1946365.54807064, 958335.230213883 1946265.54807064, 958235.230213883 1946265.54807064))",36001
41603,11680,"POLYGON ((958235.230213883 1946365.54807064, 958235.230213883 1946465.54807064, 958335.230213883 1946465.54807064, 958335.230213883 1946365.54807064, 958235.230213883 1946365.54807064))",36002
41604,11680,"POLYGON ((958235.230213883 1946465.54807064, 958235.230213883 1946565.54807064, 958335.230213883 1946565.54807064, 958335.230213883 1946465.54807064, 958235.230213883 1946465.54807064))",36003
41605,11680,"POLYGON ((958235.230213883 1946565.54807064, 958235.230213883 1946665.54807064, 958335.230213883 1946665.54807064, 958335.230213883 1946565.54807064, 958235.230213883 1946565.54807064))",36004
41606,11680,"POLYGON ((958235.230213883 1946665.54807064, 958235.230213883 1946765.54807064, 958335.230213883 1946765.54807064, 958335.230213883 1946665.54807064, 958235.230213883 1946665.54807064))",36005
41607,11680,"POLYGON ((958235.230213883 1946765.54807064, 958235.230213883 1946865.54807064, 958335.230213883 1946865.54807064, 958335.230213883 1946765.54807064, 958235.230213883 1946765.54807064))",36006
41608,11680,"POLYGON ((958235.230213883 1946865.54807064, 958235.230213883 1946965.54807064, 958335.230213883 1946965.54807064, 958335.230213883 1946865.54807064, 958235.230213883 1946865.54807064))",36007
41609,11680,"POLYGON ((958235.230213883 1946965.54807064, 958235.230213883 1947065.54807064, 958335.230213883 1947065.54807064, 958335.230213883 1946965.54807064, 958235.230213883 1946965.54807064))",36008
41610,11680,"POLYGON ((958235.230213883 1947065.54807064, 958235.230213883 1947165.54807064, 958335.230213883 1947165.54807064, 958335.230213883 1947065.54807064, 958235.230213883 1947065.54807064))",36009
41611,11680,"POLYGON ((958235.230213883 1947165.54807064, 958235.230213883 1947265.54807064, 958335.230213883 1947265.54807064, 958335.230213883 1947165.54807064, 958235.230213883 1947165.54807064))",36010
41612,11680,"POLYGON ((958235.230213883 1947265.54807064, 958235.230213883 1947365.54807064, 958335.230213883 1947365.54807064, 958335.230213883 1947265.54807064, 958235.230213883 1947265.54807064))",36011
41613,11680,"POLYGON ((958235.230213883 1947365.54807064, 958235.230213883 1947465.54807064, 958335.230213883 1947465.54807064, 958335.230213883 1947365.54807064, 958235.230213883 1947365.54807064))",36012
41614,11680,"POLYGON ((958235.230213883 1947465.54807064, 958235.230213883 1947565.54807064, 958335.230213883 1947565.54807064, 958335.230213883 1947465.54807064, 958235.230213883 1947465.54807064))",36013
41615,11680,"POLYGON ((958235.230213883 1947565.54807064, 958235.230213883 1947665.54807064, 958335.230213883 1947665.54807064, 958335.230213883 1947565.54807064, 958235.230213883 1947565.54807064))",36014
41616,11680,"POLYGON ((958235.230213883 1947665.54807064, 958235.230213883 1947765.54807064, 958335.230213883 1947765.54807064, 958335.230213883 1947665.54807064, 958235.230213883 1947665.54807064))",36015
41617,11680,"POLYGON ((958235.230213883 1947765.54807064, 958235.230213883 1947865.54807064, 958335.230213883 1947865.54807064, 958335.230213883 1947765.54807064, 958235.230213883 1947765.54807064))",36016
41618,11680,"POLYGON ((958235.230213883 1947865.54807064, 958235.230213883 1947965.54807064, 958335.230213883 1947965.54807064, 958335.230213883 1947865.54807064, 958235.230213883 1947865.54807064))",36017
41619,11680,"POLYGON ((958235.230213883 1947965.54807064, 958235.230213883 1948065.54807064, 958335.230213883 1948065.54807064, 958335.230213883 1947965.54807064, 958235.230213883 1947965.54807064))",36018
41620,11680,"POLYGON ((958235.230213883 1948065.54807064, 958235.230213883 1948165.54807064, 958335.230213883 1948165.54807064, 958335.230213883 1948065.54807064, 958235.230213883 1948065.54807064))",36019
41621,11680,"POLYGON ((958235.230213883 1948165.54807064, 958235.230213883 1948265.54807064, 958335.230213883 1948265.54807064, 958335.230213883 1948165.54807064, 958235.230213883 1948165.54807064))",36020
41622,11680,"POLYGON ((958235.230213883 1948265.54807064, 958235.230213883 1948365.54807064, 958335.230213883 1948365.54807064, 958335.230213883 1948265.54807064, 958235.230213883 1948265.54807064))",36021
41623,11680,"POLYGON ((958235.230213883 1948365.54807064, 958235.230213883 1948465.54807064, 958335.230213883 1948465.54807064, 958335.230213883 1948365.54807064, 958235.230213883 1948365.54807064))",36022
41624,11680,"POLYGON ((958235.230213883 1948465.54807064, 958235.230213883 1948565.54807064, 958335.230213883 1948565.54807064, 958335.230213883 1948465.54807064, 958235.230213883 1948465.54807064))",36023
41629,11680,"POLYGON ((958335.230213883 1944165.54807064, 958335.230213883 1944265.54807064, 958435.230213883 1944265.54807064, 958435.230213883 1944165.54807064, 958335.230213883 1944165.54807064))",36024
41630,11680,"POLYGON ((958335.230213883 1944265.54807064, 958335.230213883 1944365.54807064, 958435.230213883 1944365.54807064, 958435.230213883 1944265.54807064, 958335.230213883 1944265.54807064))",36025
41631,11680,"POLYGON ((958335.230213883 1944365.54807064, 958335.230213883 1944465.54807064, 958435.230213883 1944465.54807064, 958435.230213883 1944365.54807064, 958335.230213883 1944365.54807064))",36026
41632,11680,"POLYGON ((958335.230213883 1944465.54807064, 958335.230213883 1944565.54807064, 958435.230213883 1944565.54807064, 958435.230213883 1944465.54807064, 958335.230213883 1944465.54807064))",36027
41633,11680,"POLYGON ((958335.230213883 1944565.54807064, 958335.230213883 1944665.54807064, 958435.230213883 1944665.54807064, 958435.230213883 1944565.54807064, 958335.230213883 1944565.54807064))",36028
41634,11680,"POLYGON ((958335.230213883 1944665.54807064, 958335.230213883 1944765.54807064, 958435.230213883 1944765.54807064, 958435.230213883 1944665.54807064, 958335.230213883 1944665.54807064))",36029
41635,11680,"POLYGON ((958335.230213883 1944765.54807064, 958335.230213883 1944865.54807064, 958435.230213883 1944865.54807064, 958435.230213883 1944765.54807064, 958335.230213883 1944765.54807064))",36030
41636,11680,"POLYGON ((958335.230213883 1944865.54807064, 958335.230213883 1944965.54807064, 958435.230213883 1944965.54807064, 958435.230213883 1944865.54807064, 958335.230213883 1944865.54807064))",36031
41637,11680,"POLYGON ((958335.230213883 1944965.54807064, 958335.230213883 1945065.54807064, 958435.230213883 1945065.54807064, 958435.230213883 1944965.54807064, 958335.230213883 1944965.54807064))",36032
41638,11680,"POLYGON ((958335.230213883 1945065.54807064, 958335.230213883 1945165.54807064, 958435.230213883 1945165.54807064, 958435.230213883 1945065.54807064, 958335.230213883 1945065.54807064))",36033
41639,11680,"POLYGON ((958335.230213883 1945165.54807064, 958335.230213883 1945265.54807064, 958435.230213883 1945265.54807064, 958435.230213883 1945165.54807064, 958335.230213883 1945165.54807064))",36034
41640,11680,"POLYGON ((958335.230213883 1945265.54807064, 958335.230213883 1945365.54807064, 958435.230213883 1945365.54807064, 958435.230213883 1945265.54807064, 958335.230213883 1945265.54807064))",36035
41641,11680,"POLYGON ((958335.230213883 1945365.54807064, 958335.230213883 1945465.54807064, 958435.230213883 1945465.54807064, 958435.230213883 1945365.54807064, 958335.230213883 1945365.54807064))",36036
41642,11680,"POLYGON ((958335.230213883 1945465.54807064, 958335.230213883 1945565.54807064, 958435.230213883 1945565.54807064, 958435.230213883 1945465.54807064, 958335.230213883 1945465.54807064))",36037
41643,11680,"POLYGON ((958335.230213883 1945565.54807064, 958335.230213883 1945665.54807064, 958435.230213883 1945665.54807064, 958435.230213883 1945565.54807064, 958335.230213883 1945565.54807064))",36038
41644,11680,"POLYGON ((958335.230213883 1945665.54807064, 958335.230213883 1945765.54807064, 958435.230213883 1945765.54807064, 958435.230213883 1945665.54807064, 958335.230213883 1945665.54807064))",36039
41645,11680,"POLYGON ((958335.230213883 1945765.54807064, 958335.230213883 1945865.54807064, 958435.230213883 1945865.54807064, 958435.230213883 1945765.54807064, 958335.230213883 1945765.54807064))",36040
41646,11680,"POLYGON ((958335.230213883 1945865.54807064, 958335.230213883 1945965.54807064, 958435.230213883 1945965.54807064, 958435.230213883 1945865.54807064, 958335.230213883 1945865.54807064))",36041
41647,11680,"POLYGON ((958335.230213883 1945965.54807064, 958335.230213883 1946065.54807064, 958435.230213883 1946065.54807064, 958435.230213883 1945965.54807064, 958335.230213883 1945965.54807064))",36042
41648,11680,"POLYGON ((958335.230213883 1946065.54807064, 958335.230213883 1946165.54807064, 958435.230213883 1946165.54807064, 958435.230213883 1946065.54807064, 958335.230213883 1946065.54807064))",36043
41649,11680,"POLYGON ((958335.230213883 1946165.54807064, 958335.230213883 1946265.54807064, 958435.230213883 1946265.54807064, 958435.230213883 1946165.54807064, 958335.230213883 1946165.54807064))",36044
41650,11680,"POLYGON ((958335.230213883 1946265.54807064, 958335.230213883 1946365.54807064, 958435.230213883 1946365.54807064, 958435.230213883 1946265.54807064, 958335.230213883 1946265.54807064))",36045
41651,11680,"POLYGON ((958335.230213883 1946365.54807064, 958335.230213883 1946465.54807064, 958435.230213883 1946465.54807064, 958435.230213883 1946365.54807064, 958335.230213883 1946365.54807064))",36046
41652,11680,"POLYGON ((958335.230213883 1946465.54807064, 958335.230213883 1946565.54807064, 958435.230213883 1946565.54807064, 958435.230213883 1946465.54807064, 958335.230213883 1946465.54807064))",36047
41653,11680,"POLYGON ((958335.230213883 1946565.54807064, 958335.230213883 1946665.54807064, 958435.230213883 1946665.54807064, 958435.230213883 1946565.54807064, 958335.230213883 1946565.54807064))",36048
41654,11680,"POLYGON ((958335.230213883 1946665.54807064, 958335.230213883 1946765.54807064, 958435.230213883 1946765.54807064, 958435.230213883 1946665.54807064, 958335.230213883 1946665.54807064))",36049
41655,11680,"POLYGON ((958335.230213883 1946765.54807064, 958335.230213883 1946865.54807064, 958435.230213883 1946865.54807064, 958435.230213883 1946765.54807064, 958335.230213883 1946765.54807064))",36050
41656,11680,"POLYGON ((958335.230213883 1946865.54807064, 958335.230213883 1946965.54807064, 958435.230213883 1946965.54807064, 958435.230213883 1946865.54807064, 958335.230213883 1946865.54807064))",36051
41657,11680,"POLYGON ((958335.230213883 1946965.54807064, 958335.230213883 1947065.54807064, 958435.230213883 1947065.54807064, 958435.230213883 1946965.54807064, 958335.230213883 1946965.54807064))",36052
41658,11680,"POLYGON ((958335.230213883 1947065.54807064, 958335.230213883 1947165.54807064, 958435.230213883 1947165.54807064, 958435.230213883 1947065.54807064, 958335.230213883 1947065.54807064))",36053
41659,11680,"POLYGON ((958335.230213883 1947165.54807064, 958335.230213883 1947265.54807064, 958435.230213883 1947265.54807064, 958435.230213883 1947165.54807064, 958335.230213883 1947165.54807064))",36054
41660,11680,"POLYGON ((958335.230213883 1947265.54807064, 958335.230213883 1947365.54807064, 958435.230213883 1947365.54807064, 958435.230213883 1947265.54807064, 958335.230213883 1947265.54807064))",36055
41661,11680,"POLYGON ((958335.230213883 1947365.54807064, 958335.230213883 1947465.54807064, 958435.230213883 1947465.54807064, 958435.230213883 1947365.54807064, 958335.230213883 1947365.54807064))",36056
41662,11680,"POLYGON ((958335.230213883 1947465.54807064, 958335.230213883 1947565.54807064, 958435.230213883 1947565.54807064, 958435.230213883 1947465.54807064, 958335.230213883 1947465.54807064))",36057
41663,11680,"POLYGON ((958335.230213883 1947565.54807064, 958335.230213883 1947665.54807064, 958435.230213883 1947665.54807064, 958435.230213883 1947565.54807064, 958335.230213883 1947565.54807064))",36058
41664,11680,"POLYGON ((958335.230213883 1947665.54807064, 958335.230213883 1947765.54807064, 958435.230213883 1947765.54807064, 958435.230213883 1947665.54807064, 958335.230213883 1947665.54807064))",36059
41665,11680,"POLYGON ((958335.230213883 1947765.54807064, 958335.230213883 1947865.54807064, 958435.230213883 1947865.54807064, 958435.230213883 1947765.54807064, 958335.230213883 1947765.54807064))",36060
41666,11680,"POLYGON ((958335.230213883 1947865.54807064, 958335.230213883 1947965.54807064, 958435.230213883 1947965.54807064, 958435.230213883 1947865.54807064, 958335.230213883 1947865.54807064))",36061
41667,11680,"POLYGON ((958335.230213883 1947965.54807064, 958335.230213883 1948065.54807064, 958435.230213883 1948065.54807064, 958435.230213883 1947965.54807064, 958335.230213883 1947965.54807064))",36062
41668,11680,"POLYGON ((958335.230213883 1948065.54807064, 958335.230213883 1948165.54807064, 958435.230213883 1948165.54807064, 958435.230213883 1948065.54807064, 958335.230213883 1948065.54807064))",36063
41669,11680,"POLYGON ((958335.230213883 1948165.54807064, 958335.230213883 1948265.54807064, 958435.230213883 1948265.54807064, 958435.230213883 1948165.54807064, 958335.230213883 1948165.54807064))",36064
41670,11680,"POLYGON ((958335.230213883 1948265.54807064, 958335.230213883 1948365.54807064, 958435.230213883 1948365.54807064, 958435.230213883 1948265.54807064, 958335.230213883 1948265.54807064))",36065
41671,11680,"POLYGON ((958335.230213883 1948365.54807064, 958335.230213883 1948465.54807064, 958435.230213883 1948465.54807064, 958435.230213883 1948365.54807064, 958335.230213883 1948365.54807064))",36066
41672,11680,"POLYGON ((958335.230213883 1948465.54807064, 958335.230213883 1948565.54807064, 958435.230213883 1948565.54807064, 958435.230213883 1948465.54807064, 958335.230213883 1948465.54807064))",36067
41678,11680,"POLYGON ((958435.230213883 1943965.54807064, 958435.230213883 1944065.54807064, 958535.230213883 1944065.54807064, 958535.230213883 1943965.54807064, 958435.230213883 1943965.54807064))",36068
41679,11680,"POLYGON ((958435.230213883 1944065.54807064, 958435.230213883 1944165.54807064, 958535.230213883 1944165.54807064, 958535.230213883 1944065.54807064, 958435.230213883 1944065.54807064))",36069
41680,11680,"POLYGON ((958435.230213883 1944165.54807064, 958435.230213883 1944265.54807064, 958535.230213883 1944265.54807064, 958535.230213883 1944165.54807064, 958435.230213883 1944165.54807064))",36070
41681,11680,"POLYGON ((958435.230213883 1944265.54807064, 958435.230213883 1944365.54807064, 958535.230213883 1944365.54807064, 958535.230213883 1944265.54807064, 958435.230213883 1944265.54807064))",36071
41682,11680,"POLYGON ((958435.230213883 1944365.54807064, 958435.230213883 1944465.54807064, 958535.230213883 1944465.54807064, 958535.230213883 1944365.54807064, 958435.230213883 1944365.54807064))",36072
41683,11680,"POLYGON ((958435.230213883 1944465.54807064, 958435.230213883 1944565.54807064, 958535.230213883 1944565.54807064, 958535.230213883 1944465.54807064, 958435.230213883 1944465.54807064))",36073
41684,11680,"POLYGON ((958435.230213883 1944565.54807064, 958435.230213883 1944665.54807064, 958535.230213883 1944665.54807064, 958535.230213883 1944565.54807064, 958435.230213883 1944565.54807064))",36074
41685,11680,"POLYGON ((958435.230213883 1944665.54807064, 958435.230213883 1944765.54807064, 958535.230213883 1944765.54807064, 958535.230213883 1944665.54807064, 958435.230213883 1944665.54807064))",36075
41686,11680,"POLYGON ((958435.230213883 1944765.54807064, 958435.230213883 1944865.54807064, 958535.230213883 1944865.54807064, 958535.230213883 1944765.54807064, 958435.230213883 1944765.54807064))",36076
41687,11680,"POLYGON ((958435.230213883 1944865.54807064, 958435.230213883 1944965.54807064, 958535.230213883 1944965.54807064, 958535.230213883 1944865.54807064, 958435.230213883 1944865.54807064))",36077
41688,11680,"POLYGON ((958435.230213883 1944965.54807064, 958435.230213883 1945065.54807064, 958535.230213883 1945065.54807064, 958535.230213883 1944965.54807064, 958435.230213883 1944965.54807064))",36078
41689,11680,"POLYGON ((958435.230213883 1945065.54807064, 958435.230213883 1945165.54807064, 958535.230213883 1945165.54807064, 958535.230213883 1945065.54807064, 958435.230213883 1945065.54807064))",36079
41690,11680,"POLYGON ((958435.230213883 1945165.54807064, 958435.230213883 1945265.54807064, 958535.230213883 1945265.54807064, 958535.230213883 1945165.54807064, 958435.230213883 1945165.54807064))",36080
41691,11680,"POLYGON ((958435.230213883 1945265.54807064, 958435.230213883 1945365.54807064, 958535.230213883 1945365.54807064, 958535.230213883 1945265.54807064, 958435.230213883 1945265.54807064))",36081
41692,11680,"POLYGON ((958435.230213883 1945365.54807064, 958435.230213883 1945465.54807064, 958535.230213883 1945465.54807064, 958535.230213883 1945365.54807064, 958435.230213883 1945365.54807064))",36082
41693,11680,"POLYGON ((958435.230213883 1945465.54807064, 958435.230213883 1945565.54807064, 958535.230213883 1945565.54807064, 958535.230213883 1945465.54807064, 958435.230213883 1945465.54807064))",36083
41694,11680,"POLYGON ((958435.230213883 1945565.54807064, 958435.230213883 1945665.54807064, 958535.230213883 1945665.54807064, 958535.230213883 1945565.54807064, 958435.230213883 1945565.54807064))",36084
41695,11680,"POLYGON ((958435.230213883 1945665.54807064, 958435.230213883 1945765.54807064, 958535.230213883 1945765.54807064, 958535.230213883 1945665.54807064, 958435.230213883 1945665.54807064))",36085
41696,11680,"POLYGON ((958435.230213883 1945765.54807064, 958435.230213883 1945865.54807064, 958535.230213883 1945865.54807064, 958535.230213883 1945765.54807064, 958435.230213883 1945765.54807064))",36086
