,id,name,gu_nm,platplc,y,x,est_yyyymmdd,lcd,qr,count,x_5179,y_5179
1201,157, 애오개역 4번출구 앞,마포구,서울특별시 마포구 아현동 607-1,37.5530014,126.9566879,2016-06-29,12.0,0.0,12.0,952010.3808801983,1950545.146123229
1202,181, 망원초록길 입구,마포구,서울특별시 마포구 마포나루길 467,37.55134201,126.9026718,2016-07-06,15.0,0.0,15.0,947238.0392815688,1950389.9919348217
1203,182, 망원2빗물펌프장 앞,마포구,서울특별시?마포구?동교로?8,37.5513649,126.9030609,2016-07-06,0.0,9.0,9.0,947272.424908305,1950392.31315069
1204,183, 하늘채코오롱아파트 건너편,마포구,서울특별시 마포구 연남로 30,37.56516647,126.9193955,2016-07-06,15.0,0.0,15.0,948724.7303220839,1951914.4945484106
1205,184, 7번가피자 서교망원점,마포구,서울특별시 마포구 월드컵로 119,37.55894852,126.907753,2016-07-06,9.0,0.0,9.0,947692.182691607,1951231.0580581229
1206,185, 마포 신수공원 앞,마포구,서울특별시 마포구 현석동 106-32,37.54254532,126.9342957,2016-07-06,15.0,0.0,15.0,950025.5280920212,1949396.76410662
1207,186, 월드컵공원,마포구,서울특별시 마포구 하늘공원로 108-1,37.56396484,126.8982086,2016-07-06,0.0,40.0,40.0,946852.7678308536,1951792.950217499
1208,199, 서울 월드컵 경기장,마포구,서울특별시 마포구 성산동 515,37.56684494,126.8964462,2016-09-02,30.0,0.0,30.0,946699.1721093964,1952113.4824161006
1209,400, 상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.58752441,126.8830032,2015-10-07,0.0,14.0,14.0,945527.0542375111,1954415.4917792939
1210,401, 상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 월드컵북로 502-36,37.58618927,126.8816147,2015-10-07,0.0,13.0,13.0,945403.4909688432,1954268.1695711087
1211,402, 상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 월드컵북로 501,37.58285522,126.8798218,2015-10-07,0.0,20.0,20.0,945242.7541798016,1953899.3139730794
1212,403, 부엉이공원 앞,마포구,서울특별시 마포구 가양대로 189,37.58559036,126.8847275,2015-10-07,20.0,0.0,20.0,945677.8839088159,1954199.9182022437
1213,405, DMC빌 앞,마포구,서울특별시 마포구 월드컵북로60길 13,37.58265686,126.885788,2015-10-07,0.0,8.0,8.0,945769.3878039523,1953873.845700373
1214,406, 상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 월드컵로42길 22,37.58111191,126.8808746,2015-10-07,0.0,15.0,15.0,945334.4350163246,1953705.2877715367
1215,407, 마포구 육아종합지원센터,마포구,서울특별시 마포구 상암산로1길 71,37.58063126,126.8836746,2015-10-07,8.0,0.0,8.0,945581.3131256702,1953650.335982123
1216,408, LG CNS앞,마포구,서울특별시 마포구 월드컵북로 424,37.58081055,126.8866501,2015-10-07,14.0,0.0,14.0,945844.1685100043,1953668.5079671117
1217,409, 누리꿈스퀘어 옆,마포구,서울특별시 마포구 월드컵북로 396,37.57939911,126.8891602,2015-10-07,0.0,30.0,30.0,946064.7821872443,1953510.4705791716
1218,410, 상암중학교 옆,마포구,서울특별시 마포구 상암동 1691,37.57739258,126.8874741,2015-10-07,0.0,10.0,10.0,945914.452009586,1953288.8239407777
1219,411, DMC홍보관,마포구,서울특별시 마포구 월드컵북로 366,37.5779953,126.8914719,2015-10-07,0.0,10.0,10.0,946267.8911309838,1953353.3991584273
1220,412, DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.57580185,126.8907394,2015-10-07,0.0,22.0,22.0,946201.6337373831,1953110.4644783114
1221,413, 상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 매봉산로 8,37.57147598,126.8896866,2015-10-07,0.0,10.0,10.0,946105.5519718353,1952631.1313499664
1222,414, 상암동주민센터 옆,마포구,서울특별시 마포구 매봉산로2길 16,37.57822037,126.8944702,2015-10-07,0.0,8.0,8.0,946532.7999779008,1953376.6590962564
1223,415, DMC역 9번출구 앞,마포구,서울특별시 마포구 성암로 지하184,37.57746887,126.8973618,2015-10-07,0.0,10.0,10.0,946787.5907206398,1953291.6416670033
1224,416, 상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 월드컵북로 502-7,37.57566452,126.8944473,2015-10-07,0.0,12.0,12.0,946528.9502602415,1953093.1115744852
1225,417, DMC역 2번출구 옆,마포구,서울특별시 은평구 수색로 지하175,37.57506943,126.8999176,2015-10-07,0.0,20.0,20.0,947011.5674011329,1953023.9896969679
1226,418, 월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 월드컵로 지하240,37.57072067,126.8989792,2015-10-07,0.0,20.0,20.0,946925.6178815723,1952542.0435836357
1227,419, 홈플러스 앞,마포구,서울특별시 마포구 월드컵로 240,37.56842041,126.8994293,2015-10-07,0.0,21.0,21.0,946963.734178767,1952286.5858750495
1228,420, 서울시 공공자전거 상암센터,마포구,서울특별시 마포구 월드컵북로47길 10,37.56624603,126.8961792,2015-10-07,0.0,37.0,37.0,946675.1657248717,1952047.1875279772
1229,421, 마포구청 앞,마포구,서울특별시 마포구 월드컵로 212,37.56574631,126.9018631,2015-10-07,0.0,8.0,8.0,947176.7761634805,1951988.5357165895
1230,422, 문화비축기지,마포구,서울특별시 마포구 증산로 87,37.56897736,126.8944016,2017-08-28,0.0,9.0,9.0,946520.133061434,1952351.2265442326
1231,424, 롯데하이마트 (상암월드컵점),마포구,서울특별시 상암동 1715-29,37.57361984,126.8980484,2017-11-01,15.0,0.0,15.0,946845.4815035927,1952864.2198641254
1232,425, DMC첨단산업센터,마포구,서울특별시 마포구 성암로330,37.58450317,126.8855972,2017-11-01,10.0,0.0,10.0,945753.8811184046,1954078.7963291002
1233,426, 서울신용보증재단,마포구,서울특별시 마포구 마포대로 163,37.54906082,126.9541779,2018-07-04,10.0,0.0,10.0,951786.137703324,1950109.243188756
1234,427, 성산시영아파트,마포구,서울특별시 마포구 월드컵북로 260,37.56958389,126.9038162,2018-02-26,10.0,0.0,10.0,947351.9629586259,1952413.2017884483
1235,432, 마포중앙도서관,마포구,마포구 성산로 128,37.56333923,126.9082031,2018-10-12,10.0,0.0,10.0,947735.003643284,1951717.9364206803
1236,436, 이대역 5번출구,마포구,마포구 대흥동 2-1,37.55659103,126.9461899,2018-11-21,10.0,0.0,10.0,951085.4534883415,1950948.8088972871
1237,437, 대흥역 1번출구,마포구,마포구 대흥동 105-4,37.54846954,126.9409256,2018-12-04,12.0,0.0,12.0,950615.1284946008,1950050.5227350646
1238,438, 성산2-1 공영주차장,마포구,마포구 성산동 199-46,37.56472015,126.9067688,2018-11-22,15.0,0.0,15.0,947609.2982732746,1951871.9417590594
1239,440, 하늘공원 입구,마포구,마포구 하늘공원로 108-2,37.57012177,126.8813477,2019-08-02,15.0,0.0,15.0,945368.1789650887,1952485.7033512462
1240,487,신석초교앞 교차로 교통섬,마포구,마포구 용강동 494-6 ,37.54364014,126.9383087,2020-04-03,0.0,15.0,15.0,950380.7661920125,1949516.1033566736
1241,488,푸르메병원,마포구,마포구 상암동 632,37.58456802,126.8802109,2020-04-06,0.0,10.0,10.0,945278.3630423245,1954089.1153654305
1242,489,구룡근린공원,마포구,마포구 상암동 1583,37.58320236,126.8827667,2020-04-06,0.0,10.0,10.0,945503.023201814,1953936.115174084
1243,490,가온문화공원,마포구,마포구 상암동 1594,37.58207703,126.8876648,2020-04-06,0.0,23.0,23.0,945934.6783879315,1953808.4341478334
1244,491,월드컵파크 4단지,마포구,마포구 상암동 1761,37.57597733,126.8880692,2020-04-06,0.0,10.0,10.0,945965.9766927607,1953131.465576666
1245,492,성산시영아파트 후문,마포구, 마포구 중동 77-11,37.57313538,126.9018478,2020-06-03,0.0,10.0,10.0,947180.6433553261,1952808.3285034448
1246,493,홍대입구역 6번출구,마포구,마포구 서교동 193-4,37.55657578,126.9288559,2020-04-12,0.0,7.0,7.0,949554.4275619027,1950956.278798312
1247,494,신수동주민센터,마포구,마포구 신수동 458,37.54724503,126.9350281,2020-09-16,0.0,5.0,5.0,950093.3622451724,1949917.7838879977
1248,495,염리초등학교 앞,마포구,마포구 도화동 536,37.54243088,126.9469986,2020-03-26,0.0,10.0,10.0,951147.6402281363,1949377.3916922589
1249,497,합정동주민센터 앞,마포구,마포구 합정동 473-2,37.551754,126.9123001,2020-04-06,0.0,25.0,25.0,948088.799957553,1950430.339697771
1250,498,연남동주민센터 앞,마포구,마포구 연남동 250-11,37.56465149,126.9221268,2020-04-08,0.0,10.0,10.0,948965.5920377679,1951855.8731637385
1251,3002,벽산상암스마트큐브,마포구,마포구 성산동 593-1,37.5650444,126.9036026,2020-04-06,0.0,10.0,10.0,947329.9037397499,1951909.6856474308
1252,3003,래미안신공덕3차아파트,마포구,마포구 공덕동 457,37.54554749,126.9567947,2020-04-02,0.0,5.0,5.0,952015.036009262,1949718.118564512
1253,3005,마포구청 청사내,마포구,마포구 월드컵로 212,37.56624603,126.9021835,2020-04-02,0.0,10.0,10.0,947205.424585439,1952043.7973266006
1254,3006, 상암월드컵파크5단지(상암중학교),마포구,마포구 상암동 1727,37.57948685,126.8873901,2020-04-06,0.0,10.0,10.0,945908.5499070687,1953521.2226802893
1255,3007,MBC 앞,마포구,마포구 상암동 1704,37.58194733,126.8902969,2020-04-06,0.0,10.0,10.0,946166.9850347623,1953792.5328593287
1256,3008,DMC역7번출구,마포구,마포구 상암동 1133,37.57711411,126.8983612,2020-04-06,0.0,10.0,10.0,946875.5856306877,1953251.716988241
1257,3009,서교동사거리(신),마포구,마포구 서교동 418,37.55583954,126.920433,2020-04-12,0.0,10.0,10.0,948809.9755038391,1950879.1503517542
1258,3010,홍대입구역 3번출구,마포구,마포구 동교동 155-27,37.5582962,126.9253845,2020-04-12,0.0,15.0,15.0,949248.984814981,1951149.0198209742
1259,3011,경의선(노고산동),마포구,마포구 노고산동 112-12,37.55342865,126.9337921,2020-04-08,0.0,15.0,15.0,949988.3116175687,1950604.4824320874
1260,4202, 프런트원(공덕역4번출구 앞),마포구,마포구 마포대로 122,37.54585266,126.9525986,2020-12-02,0.0,9.0,9.0,951644.5605852312,1949754.12548297
1261,4206, 광흥창역5번출구,마포구,마포구 창전동 246-34,37.54737854,126.931633,2020-12-02,0.0,10.0,10.0,949793.5440175834,1949934.4038328107
1262,4207, 아만티호텔 앞,마포구,마포구 서교동 445-7,37.5573082,126.9188538,2020-12-03,0.0,10.0,10.0,948671.4994782212,1951042.9523206193
1263,4208, 스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.5566597,126.9198685,2020-12-03,0.0,10.0,10.0,948760.6774252255,1950970.4507263217
1264,4210, 가좌행복주택 앞,마포구,마포구 중동 275,37.56949234,126.9118424,2020-12-02,0.0,7.0,7.0,948060.6867523957,1952398.578003348
1265,4211, 시석빌딩 앞,마포구,마포구 합정동 412-34,37.5483017,126.9167175,2020-12-03,0.0,8.0,8.0,948476.6134660811,1950044.8937790573
1266,4212, 한화오벨리스크 앞,마포구,마포구 상암동 1758,37.58332062,126.8815613,2020-12-02,0.0,10.0,10.0,945396.6809176384,1953949.935627461
1267,4213, 마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.56415558,126.9081497,2020-12-02,0.0,15.0,15.0,947730.8579208528,1951808.5363784486
1268,4214, JTBC 앞,마포구,마포구 상암산로 38 ,37.57730484,126.8901825,2020-12-02,0.0,10.0,10.0,946153.5407253556,1953277.533806386
1269,4216, 망원정 앞,마포구,마포구 합정동454-23,37.5500679,126.9048004,2021-07-14,0.0,10.0,10.0,947425.1651489282,1950247.443016456
1270,4217, 한강공원 망원나들목,마포구,마포구 망원동 462-8,37.55557632,126.8968887,2021-09-14,0.0,20.0,20.0,946730.2276570546,1950863.0300904505
1271,4218, 디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.58119965,126.8895798,2021-10-28,0.0,13.0,13.0,946103.1299025784,1953709.9920832117
1272,4220, 신촌 청년주택,마포구,마포구 창전동15-1,37.54985428,126.9320374,2021-10-28,0.0,10.0,10.0,949830.9262227941,1950208.8588552235
1273,4221, 솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.55015945,126.9605255,2021-10-26,0.0,13.0,13.0,952347.5412284122,1950227.894045862
1274,4222, 서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.54568481,126.9467697,2021-10-26,0.0,5.0,5.0,951129.5431431736,1949738.517312671
1275,4224, 서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.57892227,126.882164,2021-10-26,0.0,5.0,5.0,945446.6858264769,1953461.6068301096
1276,4226, 마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.55152893,126.9466934,2021-10-26,0.0,14.0,14.0,951126.6190255993,1950386.9322937827
1277,4233, 코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.56303787,126.9214325,2021-10-28,0.0,10.0,10.0,948903.1728184362,1951677.2268607428
1278,4234, 에스테반,마포구,마포구 만리재로 95,37.54891968,126.9595184,2021-10-28,0.0,10.0,10.0,952257.7913583915,1950090.8589143248
1279,4238, 상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.57649231,126.898674,2021-10-28,0.0,7.0,7.0,946902.7644424208,1953182.554141544
1280,4239, 성산2동 주민센터,마포구,서울 마포구 성산동 601-8,37.56896973,126.9077988,2021-10-28,0.0,5.0,5.0,947703.2338237623,1952342.839553036
1281,4240, 아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.55235291,126.9514771,2021-10-28,0.0,8.0,8.0,951549.6983827811,1950475.872396736
1282,4244, 당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.54529572,126.9176483,2021-12-09,0.0,10.0,10.0,948556.7692631071,1949710.8855671582
1283,4246, 상수역새마을금고,마포구,서울 마포구 독막로 8,37.54758835,126.9246445,2021-12-09,0.0,5.0,5.0,949176.3549531699,1949961.436251521
1284,4247, 서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.55184937,126.9547806,2021-12-09,0.0,10.0,10.0,951841.1704441389,1950418.3096521543
1285,4248, 신촌 교보빌딩,마포구,신촌로 134,37.5560112,126.9403458,2021-12-09,0.0,10.0,10.0,950568.8938057502,1950887.536937335
1286,4251, 공덕역 경의선숲길 커뮤니티센터,마포구,서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,37.54161072,126.9537582,2021-12-09,0.0,7.0,7.0,951744.2620481215,1949282.9086168457
1287,5503, 마포아트센터 앞,마포구,대흥로20길8,37.55034256,126.9458008,2022-08-31,0.0,5.0,5.0,951046.9993863916,1950255.774974352
1288,700, KB국민은행 염창역 지점 앞,양천구,서울특별시 양천구 목동 559,37.5468483,126.8727722,2016-06-29,20.0,0.0,20.0,944593.6564937461,1949908.6377719783
1289,701, 목동사거리 부근,양천구,서울특별시 양천구 목동 813,37.53280258,126.8639298,2016-06-29,8.0,0.0,8.0,943802.0110575012,1948355.5809221675
1290,702, 목4동주민센터 옆,양천구,서울특별시 양천구 목동 904-3,37.53254318,126.8687286,2016-06-29,19.0,0.0,19.0,944225.8052961512,1948323.9449666562
1291,703, 오목교역 7번출구 앞,양천구,서울특별시 양천구 목동 451,37.52362823,126.8752441,2016-06-29,12.0,0.0,12.0,944794.8999422875,1947331.0326647921
1292,704, 남부법원검찰청 교차로,양천구,서울특별시 양천구 신정동 1095,37.52325439,126.8649063,2016-06-29,14.0,0.0,14.0,943881.1346193864,1947295.6744218671
1293,706, 신정네거리역,양천구,서울특별시 양천구 신월동 894,37.5218811,126.8517532,2016-06-29,0.0,15.0,15.0,942717.8228071163,1947151.2433255382
1294,708, 서울출입국관리사무소 앞,양천구,서울특별시 양천구 신정동 319-3,37.51897049,126.8699646,2016-06-29,16.0,0.0,16.0,944324.9233561154,1946817.3922640132
1295,709, 신정3동 현장민원실 앞,양천구,서울특별시 양천구 신정동 760-2,37.51158524,126.8415604,2016-06-29,20.0,0.0,20.0,941809.133592221,1946015.2262308863
1296,710, 금옥여고보도육교,양천구,신정로 213,37.50971222,126.8441696,2016-06-29,0.0,10.0,10.0,942038.2808932303,1945805.8140019213
1297,711, 신일해피트리아파트 앞,양천구,서울특별시 양천구 신월동 1063-4,37.51705933,126.8484879,2016-06-29,20.0,0.0,20.0,942425.5772399413,1946618.2860573595
1298,712, 강월초교입구 사거리,양천구,서울특별시 양천구 신월동 905,37.51699829,126.8383179,2016-06-29,14.0,0.0,14.0,941526.7917071892,1946617.7865312884
1299,713, 양서중학교 옆,양천구,서울특별시 양천구 신월동 790,37.53304672,126.8299561,2016-06-29,0.0,20.0,20.0,940800.529536517,1948403.511138657
1300,714, 한국SGI 양천문화회관 앞,양천구,서울특별시 양천구 신월동 790,37.532547,126.8308029,2016-06-29,10.0,0.0,10.0,940874.9520730716,1948347.5368672914
1301,716,신정6동 주민센터 인근,양천구,서울특별시 양천구 목동서로 355,37.51731873,126.8643189,2016-07-06,23.0,0.0,23.0,943824.7795835147,1946637.4943899657
1302,719, 홍익병원앞 교차로,양천구,서울특별시 양천구 등촌로 2,37.5303688,126.8642578,2016-07-06,10.0,0.0,10.0,943829.1655204049,1948085.3692095852
1303,720, 서울강월초등학교 앞,양천구,서울특별시 양천구 신월로 97,37.5161972,126.8348999,2016-07-06,10.0,0.0,10.0,941224.1093273109,1946531.03961205
1304,722, 경서농협 버스정류장(우리은행신정동지점방향),양천구,서울특별시 양천구 신월로 328,37.52151108,126.8573837,2017-11-01,10.0,0.0,10.0,943215.0856477751,1947106.7776886127
1305,723, SBS방송국,양천구,서울특별시 양천구 목동서로161,37.52916336,126.8727493,2017-11-01,15.0,0.0,15.0,944578.5456944741,1947946.5940545397
1306,724, 계남공원 입구 주출입구 좌측,양천구,서울특별시 양천구 신정동 621-14,37.51068115,126.857399,2017-11-01,10.0,0.0,10.0,943208.2308156288,1945905.244407148
1307,725, 양강중학교앞 교차로,양천구,서울특별시 양천구 남부순환로88길5-16,37.52433395,126.8505478,2017-11-01,15.0,0.0,15.0,942613.1856006683,1947424.1093234983
1308,726, 목동3단지 시내버스정류장,양천구,서울특별시 양천구 목동중앙로 49 ,37.5343895,126.8695984,2017-11-01,18.0,0.0,18.0,944304.0279247849,1948528.2694851751
1309,729, 서부식자재마트 건너편,양천구,서울특별시 양천구 신정동 236 ,37.51037979,126.8667984,2017-11-01,10.0,0.0,10.0,944038.7145640422,1945866.1782992024
1310,731, 서울시 도로환경관리센터,양천구,서울특별시 양천구 목동동로 316-6,37.5298996,126.8765411,2017-11-01,10.0,0.0,10.0,944914.1194448444,1948026.0485046876
1311,732, 신월중학교,양천구,서울특별시 양천구 화곡로 59,37.53955078,126.8283005,2017-11-01,10.0,0.0,10.0,940659.4071563362,1949126.1495712413
1312,733, 신정이펜하우스314동,양천구,서울특별시 양천구 신정이펜1로50 ,37.51409912,126.8310013,2017-11-01,10.0,0.0,10.0,940877.9249477378,1946300.71113677
1313,734, 신트리공원 입구,양천구,서울특별시 양천구 신정동 310-8 ,37.51395035,126.8560562,2017-11-01,10.0,0.0,10.0,943092.0379160361,1946268.7561709883
1314,735, 영도초등학교,양천구,서울특별시 양천구 목동중앙로 70 ,37.53637695,126.8715134,2017-11-01,10.0,0.0,10.0,944474.6935559371,1948747.63476686
1315,736, 오솔길공원,양천구,서울특별시 양천구 남부순환로70길11-9,37.52219009,126.8367004,2017-11-01,10.0,0.0,10.0,941387.9120575376,1947194.7971023365
1316,737, 장수공원,양천구,서울특별시 양천구 신월로 894 ,37.52256012,126.8494797,2017-11-01,10.0,0.0,10.0,942517.4442345587,1947227.9640303336
1317,739, 신월사거리,양천구,서울특별시 양천구 신월동 263,37.53620148,126.8277969,2017-11-01,15.0,0.0,15.0,940612.2602774929,1948754.8782747001
1318,740, 으뜸공원,양천구,서울특별시 양천구 가로공원로 133,37.53636932,126.8317108,2017-11-01,10.0,0.0,10.0,940958.1815933321,1948771.0347270682
1319,741, 화곡로 입구 교차로,양천구,서울특별시 양천구 신월동 258,37.53952026,126.8254013,2017-11-01,10.0,0.0,10.0,940403.2529868749,1949124.5971263258
1320,742, 등촌역 5번 출구 뒤,양천구,서울특별시 양천구 등촌로 236,37.55073166,126.8645783,2017-11-01,10.0,0.0,10.0,943872.750454875,1950344.3390080268
1321,743, 현대6차아파트 101동 옆,양천구,서울특별시 양천구 신정동 735-5,37.50889969,126.8426819,2017-11-01,10.0,0.0,10.0,941906.1680252037,1945716.5855588936
1322,744, 신목동역 2번 출구,양천구,서울특별시 양천구 목동중앙로 212 앞,37.54384232,126.8825455,2017-11-01,0.0,10.0,10.0,945454.8022188277,1949569.4238584642
1323,745, 강서초등학교,양천구,서울특별시 양천구 오목로 31 부근,37.52228165,126.8396988,2017-11-01,10.0,0.0,10.0,941652.9383200832,1947203.0911551074
1324,746, 목동2단지 상가,양천구,서울특별시  양천구 목동 902-5 ,37.53650284,126.8777466,2017-11-01,10.0,0.0,10.0,945025.4801341358,1948757.9393824714
1325,747, 목동3단지 상가,양천구,서울특별시 양천구 목동 903-6,37.53458023,126.8756485,2017-11-01,10.0,0.0,10.0,944838.7001922234,1948545.8640100241
1326,748, 목동운동장,양천구,서울특별시 양천구 안양천로 939,37.53025055,126.879303,2017-11-01,15.0,0.0,15.0,945158.4073249587,1948063.3705331087
1327,749, 이대목동병원보도육교,양천구,서울특별시 양천구 목동 911-10,37.53722763,126.8866119,2018-07-04,10.0,0.0,10.0,945809.2394101302,1948833.2053624524
1328,750, 연의근린공원 건너편,양천구,서울특별시 양천구 신정로7길 92,37.51215744,126.8356247,2018-02-26,10.0,0.0,10.0,941284.9968343244,1946082.3964485736
1329,752, 성원2차 아파트,양천구,서울특별시 양천구 목동중앙남로 100,37.54218292,126.8633041,2018-02-26,10.0,0.0,10.0,943753.7751712987,1949396.6580519008
1330,754, 목동1단지아파트 118동 앞,양천구, 양천구 목동서로 38,37.54114151,126.8766785,2018-09-27,10.0,0.0,10.0,944934.5266697377,1949273.201961592
1331,755, 목동1단지아파트 상가 앞,양천구,양천구 목동서로 38,37.5378685,126.8814087,2018-09-27,10.0,0.0,10.0,945350.0174181557,1948907.317956758
1332,756, 목동주차장,양천구,양천구 목동동로 298,37.52667999,126.8761673,2018-09-27,15.0,0.0,15.0,944878.7227149094,1947669.0682382113
1333,757, 신정이펜하우스 1단지아파트 입구 사거리,양천구,양천구 신정이펜1로 99,37.51427841,126.828743,2018-09-27,10.0,0.0,10.0,940678.4895365551,1946322.0239658847
1334,758, 한사랑교회 앞,양천구,양천구 목동동로 33,37.51472092,126.8591995,2018-09-27,13.0,0.0,13.0,943370.4095673572,1946352.3502144944
1335,759, 보아스아파트 앞,양천구,양천구 오목로3길 32,37.52407074,126.8386002,2018-09-20,10.0,0.0,10.0,941557.255813847,1947402.263761295
1336,760, 잣절보도육교 아래,양천구, 양천구 남부순환로 699,37.50682068,126.8442993,2018-10-15,10.0,0.0,10.0,942047.5083381872,1945484.933090051
1337,762, 오목로 무중력지대 앞,양천구, 양천구 신목로 126,37.52474213,126.8776627,2018-09-27,10.0,0.0,10.0,945009.4337285103,1947453.1973697704
1338,763, 목동11단지 아파트,양천구,목동동로 10,37.51065826,126.8591614,2018-11-05,10.0,0.0,10.0,943363.9725445511,1945901.6425845623
1339,764, 목동청소년수련관,양천구,양천구 목동동로 323,37.53102875,126.8758926,2018-10-26,30.0,0.0,30.0,944857.6517673512,1948151.702001797
1340,765, 오목교역 3번출구,양천구,서울특별시 양천구 목동동로 270,37.52477646,126.8754807,2019-01-02,12.0,0.0,12.0,944816.6525561573,1947458.283997687
1341,766, 신목동역 3번출구,양천구,양천구 목동 136-1,37.54394913,126.883461,2019-03-12,15.0,0.0,15.0,945535.7549206598,1949580.7431815502
1342,767,신정숲속마을아파트,양천구,양천구 신정로 110,37.50574493,126.8363113,2020-03-11,0.0,10.0,10.0,941340.6586696918,1945370.5338517544
1343,768,목동5단지아파트 501동,양천구,양천구 목동,37.53566742,126.8815842,2020-03-12,0.0,15.0,15.0,945363.9163363061,1948663.0171186354
1344,769,CBS방송국 앞,양천구,양천구 목동 917-1,37.52785492,126.8746719,2020-03-15,0.0,20.0,20.0,944747.4558352195,1947800.298120637
1345,770,목동역5번출구 교통정보센터 앞,양천구,양천구 목동로 186,37.52571487,126.8648682,2020-03-13,0.0,15.0,15.0,943879.6111596902,1947568.6748104456
1346,771,목동아파트 703동 앞,양천구,양천구 목동로 186 ,37.52820587,126.870163,2020-03-13,0.0,8.0,8.0,944349.3164324899,1947841.8925595698
1347,773,"염창역 3, 4번 출구 사이",양천구,공항대로 630,37.54670715,126.8745728,2020-03-16,0.0,10.0,10.0,944752.6104669675,1949891.918203008
1348,774,등촌역 4번 출구,양천구,양천구 목동 603-2,37.54950714,126.867218,2020-03-16,0.0,11.0,11.0,944105.0050332966,1950206.9114180724
1349,775,세종그랑시아 앞(102동),양천구,양천구 목동중앙남로3가길 59,37.53837585,126.8638306,2020-03-16,0.0,10.0,10.0,943797.4294288781,1948973.9671587981
1350,776,목마공원,양천구,양평교 하부,37.53874207,126.8856812,2020-03-13,0.0,15.0,15.0,945728.1120641923,1949001.7616896878
1351,777,신월6차보람아파트 앞,양천구,양천구 곰달래로7길 7,37.53012848,126.8347778,2020-03-11,0.0,10.0,10.0,941224.2495021085,1948076.7221418486
1352,779, 신정1동 주민센터 앞,양천구,양천구 중앙로 250,37.51854324,126.8538818,2020-03-09,0.0,20.0,20.0,942903.3746421463,1946779.6308196257
1353,780,신정교 하부,양천구,양천구 신정동 871-37,37.5173378,126.8776474,2020-03-11,0.0,15.0,15.0,945002.6470495705,1946631.7348130816
1354,781,신정보도육교 아래,양천구,양천구 신목로 10,37.51759338,126.8765564,2020-03-11,0.0,15.0,15.0,944906.4222014741,1946660.728413693
1355,782,서남병원 후문,양천구,양천구 신정이펜1로 20,37.51167297,126.8327408,2020-03-15,0.0,20.0,20.0,941029.7443611191,1946030.450606649
1356,785,"양천구청, 보건소 사잇길",양천구,양천구 신정동 321-8,37.51732635,126.8663025,2020-03-15,0.0,20.0,20.0,944000.0781322257,1946637.1571863042
1357,786,목동아파트 8단지 상가동 앞,양천구,양천구 목동서로 280,37.52007294,126.8683014,2020-03-18,0.0,9.0,9.0,944178.7691778261,1946940.6889498543
1358,787,양천아파트 입구,양천구,양천구 목동로3길 41,37.50790405,126.862648,2020-03-09,0.0,14.0,14.0,943670.0448275541,1945593.984855191
1359,788,양천구청역 2번출구 옆,양천구,양천구 목동로3길 57,37.51228714,126.8652802,2020-03-06,0.0,15.0,15.0,943905.9646768078,1946078.6925819372
1360,790,화곡고가 사거리,양천구,양천구 신월동 455-5 ,37.52760696,126.8487549,2020-03-11,0.0,30.0,30.0,942457.2740154392,1947788.3287699483
1361,791,현대하이페리온,양천구,오목로300(205동앞 서쪽방향),37.52490616,126.8697891,2020-03-13,0.0,15.0,15.0,944313.8264355971,1947476.027893577
1362,792,목동트라팰리스 웨스턴에비뉴,양천구,오목로299(이마트 출입구측),37.52537155,126.8709259,2020-03-13,0.0,20.0,20.0,944414.6217842161,1947526.988114164
1363,793,목동5단지아파트 534동,양천구,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지,37.53302002,126.8778992,2020-03-12,0.0,15.0,15.0,945036.4059589574,1948371.4487211818
1364,794,양천문화회관,양천구,양천구 신정동 323-1,37.51686478,126.8629608,2020-04-20,0.0,10.0,10.0,943704.4217936512,1946587.942836926
1365,795,양천 해누리타운,양천구,양천구 신정동 327-4,37.51584244,126.8641129,2020-04-20,0.0,12.0,12.0,943805.4680988218,1946473.8308115092
