grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totflrcnt,gwr_pp_od,gwr_pp_drr,gwr_r2,cbdness,sim,cbdi
25467,-0.9924384444733022,1.725801014965918,1.4742194973158995,1.4919711903870785,"POLYGON ((954935.230213883 1952365.54807064, 954935.230213883 1952465.54807064, 955035.230213883 1952465.54807064, 955035.230213883 1952365.54807064, 954935.230213883 1952365.54807064))",종로구,서울특별시 종로구 관수동 20번지,126.989947561,37.569711038,954958.2186005608,1952382.5359628752,국일관드림펠리스,0.2835016360717605,0.4136142363977289,0.7814501822014337,-0.1969185761214317,0.963926232869269,0.3114410571749955,0.5672361944085065,1.8479555151271956,0.6152388800299126,-0.2428141110804516,10,"POLYGON ((954935.230213883 1952365.54807064, 954935.230213883 1952465.54807064, 955035.230213883 1952465.54807064, 955035.230213883 1952365.54807064, 954935.230213883 1952365.54807064))",0.594923774591832,0.7220140744751934,0.4513575890308317,-0.0434191595226556,-0.2795811045732393,-0.7095873794854841,0.1404285176791462,0.6620930735130828,0.9831812235167007,0.8069253743246461,0.7933538768151772
25492,-0.9763231213672608,1.715449487287227,1.628902220068113,1.3246446930930615,"POLYGON ((955035.230213883 1952365.54807064, 955035.230213883 1952465.54807064, 955135.230213883 1952465.54807064, 955135.230213883 1952365.54807064, 955035.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로3가 130번지,126.991919424,37.570152041,955132.6158865388,1952430.5197173348,"화영빌딩, TOWER15(일오타워), 동영타워, GRID INN",-0.4525833637546705,-0.2418817944006474,-0.1695044160387054,0.8574978619134945,-0.0808517345562449,-0.2763021461265625,0.1246362775808357,0.5999415715979525,1.332807169085756,-0.5096982769585524,9,"POLYGON ((955035.230213883 1952365.54807064, 955035.230213883 1952465.54807064, 955135.230213883 1952465.54807064, 955135.230213883 1952365.54807064, 955035.230213883 1952365.54807064))",0.0523992873869426,0.319390173002346,0.4618275102067961,0.0031754789537734,-0.2845628282079294,-0.0327448020394415,0.1373948564867465,0.57467914513621,0.9176438077210824,0.740254964674051,0.6792903844679316
25517,-0.9636862636271728,1.6619820282003477,1.0915056185974206,1.1642096745298245,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로3가 145-1번지,126.992984147,37.570168111,955226.6492922732,1952431.794745989,화암빌딩,-0.7394541521559813,-0.7045249675502925,-0.4779795541913616,-0.8295684389423874,-0.4291110570314162,-0.3203054302025702,-0.3560246274707125,-0.2480529073699023,1.4421678814616183,2.5492048550289104,6,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",-1.15468401634014,-0.2512430563686804,0.2762374102717751,0.0838062186619357,-0.2627783255483015,1.159946433861121,0.1265536000716934,0.4654159390844998,0.8935235648945247,0.5760511112286318,0.5147152424664595
25518,-0.8549524856095334,1.6520178717690452,1.105629900547057,1.074880078163481,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로3가 27번지,126.992473768,37.570740952,955181.921911618,1952495.591957241,"골든타워, 종로3가치안센터",-0.5019328120654405,-0.1977808608784779,-0.3807252922357936,-0.5765084938140052,-0.3130246162063592,-0.2621411373606161,-0.1599597479633527,-0.4617085278178951,1.04512098892466,0.7015452451035973,6,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",-0.9716705979559698,-0.0202872796608226,0.0502258249636074,0.1581890504295043,-0.2113868736064972,0.8654383732740936,0.1042730867447738,0.5409605604194031,0.8746469524805229,0.6712506652080233,0.5871073486747214
25543,-0.8682157526566976,1.533094621031052,1.5645650134757734,0.945702218208138,"POLYGON ((955235.230213883 1952465.54807064, 955235.230213883 1952565.54807064, 955335.230213883 1952565.54807064, 955335.230213883 1952465.54807064, 955235.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로3가 38-1번지,126.993543697,37.570765442,955276.419328273,1952497.799217817,NoData,-0.7250576905319175,-0.6801830422069677,-0.4927157270018585,-0.7452151238995933,-0.4291110570314162,-0.3203054302025702,-0.3626701377813827,-0.4749645334661282,0.7860036072064442,-0.4481096232943753,8,"POLYGON ((955235.230213883 1952465.54807064, 955235.230213883 1952565.54807064, 955335.230213883 1952565.54807064, 955335.230213883 1952465.54807064, 955235.230213883 1952465.54807064))",-1.5273538167475105,-0.5449765775907135,-0.1217662187539828,0.1636617384226467,-0.174901710257374,1.5837616056982118,0.115450628387519,0.5567526297420646,0.8887749608364499,0.5705824804290955,0.5071194216973338
26010,-0.1250756321768704,0.4153817681438044,1.615032755182218,0.8784761215215824,"POLYGON ((953335.230213883 1951565.54807064, 953335.230213883 1951665.54807064, 953435.230213883 1951665.54807064, 953435.230213883 1951565.54807064, 953335.230213883 1951565.54807064))",중구,서울특별시 중구 서소문동 57-10번지,126.971795849,37.562818387,953350.964936646,1951626.6856741644,"정안빌딩, 서영빌딩",0.3819693782390548,0.3190163452298983,0.3094415938988139,0.3092013141353328,0.0352347062688121,-0.1601491598379176,0.3389521246547338,0.2411716775537133,0.4188756453639198,0.8794680223556642,7,"POLYGON ((953335.230213883 1951565.54807064, 953335.230213883 1951665.54807064, 953435.230213883 1951665.54807064, 953435.230213883 1951565.54807064, 953335.230213883 1951565.54807064))",2.238991818744291,-3.457088159010842,0.1019088241335791,0.2819066472084014,0.0915703856466095,3.1803627832132872,-0.1901507846548159,0.6856376704213704,0.11650934328828527,0.7824400733193171,0.09116157910487141
26023,-0.1504958870825773,0.4916844191474359,1.924860468978561,0.9034536684942406,"POLYGON ((953435.230213883 1951465.54807064, 953435.230213883 1951565.54807064, 953535.230213883 1951565.54807064, 953535.230213883 1951465.54807064, 953435.230213883 1951465.54807064))",중구,서울특별시 중구 서소문동 120-23번지,126.973828928,37.561654753,953529.7974851804,1951496.5790578013,부영빌딩,0.689648122863766,0.4446993765588242,0.6259989942040198,-0.1125652610786376,0.6156669103940978,0.6977260501575441,0.4241233066319124,0.7063794993028831,0.3819360269614063,1.6048454988448615,7,"POLYGON ((953435.230213883 1951465.54807064, 953435.230213883 1951565.54807064, 953535.230213883 1951565.54807064, 953535.230213883 1951465.54807064, 953435.230213883 1951465.54807064))",2.892754302348893,-4.167127031606936,0.0910786681807068,0.3142795174100719,0.0122325242542822,3.483843904557148,-0.2694297403081389,0.642648665360314,0.2879588504313491,0.7954888440753339,0.22906805307089587
26024,-0.1131841423485996,0.5483362637741108,1.72020978231777,0.9723711585676462,"POLYGON ((953435.230213883 1951565.54807064, 953435.230213883 1951665.54807064, 953535.230213883 1951665.54807064, 953535.230213883 1951565.54807064, 953435.230213883 1951565.54807064))",중구,서울특별시 중구 서소문동 58-7번지,126.973006721,37.562508278,953457.7125293796,1951591.6802715063,동화빌딩,-0.2391061422469677,0.1421188288204683,0.3255865243564231,0.0983180265283476,0.2674075879189264,0.6324920775528728,-0.0516892781873833,0.7831083790550091,0.6926824659790417,2.343909342814986,7,"POLYGON ((953435.230213883 1951565.54807064, 953435.230213883 1951665.54807064, 953535.230213883 1951665.54807064, 953535.230213883 1951565.54807064, 953435.230213883 1951565.54807064))",1.8755520946809083,-3.08758687975663,0.1004400147215916,0.3449196936437598,0.0356487988374821,3.090138632011489,-0.2047223715626183,0.6556117233882085,0.26486336181972814,0.7289371274669987,0.19306873813612496
26025,-0.1765594118618849,0.6307199101212998,1.1696683798111067,1.0417421221361765,"POLYGON ((953435.230213883 1951665.54807064, 953435.230213883 1951765.54807064, 953535.230213883 1951765.54807064, 953535.230213883 1951665.54807064, 953435.230213883 1951665.54807064))",중구,서울특별시 중구 서소문동 47-2번지,126.973613918,37.563443476,953511.9196643444,1951695.1353258744,한산빌딩,0.6508303959157267,0.3383664399243701,0.2344043557506705,-0.534331836292608,1.3121855553444404,0.0825027442328892,0.6876553714433439,0.984755617915779,0.7675337980051875,0.2498951182329651,11,"POLYGON ((953435.230213883 1951665.54807064, 953435.230213883 1951765.54807064, 953535.230213883 1951765.54807064, 953535.230213883 1951665.54807064, 953435.230213883 1951665.54807064))",0.5582149449352546,-1.6666258461752792,0.1291210603212952,0.3794162812549561,0.0172692876264835,2.501207695840038,-0.1156236808678552,0.6668834987349469,0.34012512125823036,0.7781544470409401,0.26466987565743094
26038,-0.0952386869257214,0.4865230442913336,1.4907339187573918,0.9020861338770326,"POLYGON ((953535.230213883 1951365.54807064, 953535.230213883 1951465.54807064, 953635.230213883 1951465.54807064, 953635.230213883 1951365.54807064, 953535.230213883 1951365.54807064))",중구,서울특별시 중구 태평로2가 120번지,126.974572791,37.561120408,953595.1627848602,1951436.928603931,대경빌딩 신한은행 본점,1.3774340077767886,0.9227423858369248,2.39772866733061,-0.0282119460358435,-0.4291110570314162,-0.3203054302025702,-0.4241504103811608,2.924031267748473,2.573038655363128,0.6604861426608125,11,"POLYGON ((953535.230213883 1951365.54807064, 953535.230213883 1951465.54807064, 953635.230213883 1951465.54807064, 953635.230213883 1951365.54807064, 953535.230213883 1951365.54807064))",2.596178791541661,-3.515415738895768,0.0875520595813474,0.3461692362681076,-0.1268345142367756,2.9259917632983146,-0.268228369310876,0.5788084152522424,0.6058609566289219,0.5821121588322344,0.3526790294154245
26040,-0.1976460827962045,0.6857065433239116,1.3864019125854428,1.0643855340233348,"POLYGON ((953535.230213883 1951565.54807064, 953535.230213883 1951665.54807064, 953635.230213883 1951665.54807064, 953635.230213883 1951565.54807064, 953535.230213883 1951565.54807064))",중구,서울특별시 중구 서소문동 136번지,126.974659478,37.562845748,953603.8888592852,1951628.3036847007,"ENA Center, 유원빌딩",1.146814858583193,1.0659778355988343,1.582788960126336,1.110557807041877,0.4995804695690406,0.9691209292146415,0.2846308452451738,1.6686095563569827,0.8869934996226724,-0.7081506054320121,11,"POLYGON ((953535.230213883 1951565.54807064, 953535.230213883 1951665.54807064, 953635.230213883 1951665.54807064, 953635.230213883 1951565.54807064, 953535.230213883 1951565.54807064))",1.2865859462193785,-2.414151269503092,0.1092322753584668,0.3984999653069799,-0.0422353999616205,2.797948723017837,-0.1859878774904367,0.6032777613311715,0.3529556473957081,0.704862357165901,0.2487851495983554
26041,-0.2013117444800363,0.7827108921827759,0.8728582275963238,1.166087080073675,"POLYGON ((953535.230213883 1951665.54807064, 953535.230213883 1951765.54807064, 953635.230213883 1951765.54807064, 953635.230213883 1951665.54807064, 953535.230213883 1951665.54807064))",중구,서울특별시 중구 서소문동 41-3번지,126.974130526,37.563567979,953557.6218113312,1951708.6928970309,대한항공빌딩,0.5642975232018465,0.1068442542817421,0.6089775389770464,-0.2812718911642258,0.963926232869269,0.5508551970536902,0.1021583784841064,1.6514547255180922,0.9463993186910424,1.07107716708866,11,"POLYGON ((953535.230213883 1951665.54807064, 953535.230213883 1951765.54807064, 953635.230213883 1951765.54807064, 953635.230213883 1951665.54807064, 953535.230213883 1951665.54807064))",0.201684663186552,-1.3628854322582602,0.1189077890368823,0.4303444205220491,-0.0458020949051616,2.441781810782025,-0.0940766288143422,0.6346080425237908,0.46741471267342677,0.8057184132910886,0.3766046406441435
26057,-0.4446487158325293,0.938051317905523,0.7632450140704001,1.296022648623672,"POLYGON ((953635.230213883 1951665.54807064, 953635.230213883 1951765.54807064, 953735.230213883 1951765.54807064, 953735.230213883 1951665.54807064, 953635.230213883 1951665.54807064))",중구,서울특별시 중구 서소문동 28번지,126.975252008,37.563981072,953656.9225741536,1951753.969901964,"장안빌딩, 경서빌딩, 효성주차타워, 연호빌딩",0.1254649855112624,0.2793594525944974,0.1058591192274533,0.1826713415711417,0.0062130960625479,0.2453387094786805,0.2806420507025991,-0.0276913075939797,0.5983892295305204,0.5783679377752431,8,"POLYGON ((953635.230213883 1951665.54807064, 953635.230213883 1951765.54807064, 953735.230213883 1951765.54807064, 953735.230213883 1951665.54807064, 953635.230213883 1951665.54807064))",-0.1382726972119456,-0.958165826282764,0.0818933945701936,0.459438627793288,-0.1097382130095199,2.233169887719733,-0.0572993237310203,0.592202410948715,0.2000457623901209,0.8051819902062931,0.16107324509361276
26062,-0.6165435716126226,1.0343767472348455,1.8973489248743016,1.6512004707262335,"POLYGON ((953635.230213883 1952165.54807064, 953635.230213883 1952265.54807064, 953735.230213883 1952265.54807064, 953735.230213883 1952165.54807064, 953635.230213883 1952165.54807064))",중구,서울특별시 중구 태평로1가 61-21번지,126.975845802,37.568236116,953711.9968803824,1952225.753495261,NoData,0.1218597870932924,-0.1116467073022882,-0.1112351127234767,-0.7452151238995933,0.2674075879189264,-0.0875568509303706,0.1870653772406479,0.0373410965861757,-0.1397550750390035,0.5783679377752431,8,"POLYGON ((953635.230213883 1952165.54807064, 953635.230213883 1952265.54807064, 953735.230213883 1952265.54807064, 953735.230213883 1952165.54807064, 953635.230213883 1952165.54807064))",0.0033945938772339,-1.0680696264188678,0.2217611646838998,0.4274854327611223,-0.1385215770185298,2.1449435017131844,0.2949639103451997,0.7446148183032752,0.41847735417587495,0.7461959875941386,0.31226612258504916
26068,-0.1413602848757866,0.7475901666928414,-0.7224337933747444,1.058574438166502,"POLYGON ((953735.230213883 1951365.54807064, 953735.230213883 1951465.54807064, 953835.230213883 1951465.54807064, 953835.230213883 1951365.54807064, 953735.230213883 1951365.54807064))",중구,서울특별시 중구 남대문로4가 17-23번지,126.976918491,37.561190375,953802.375717256,1951443.5354905904,"남대문호텔, 흥국생명빌딩",1.0492757895741838,1.5669662920943828,1.203905530326522,0.3935546291781269,0.963926232869269,1.5670104099027735,1.364448132030019,1.5274720844552063,1.6501962587810364,0.7836634499891667,8,"POLYGON ((953735.230213883 1951365.54807064, 953735.230213883 1951465.54807064, 953835.230213883 1951465.54807064, 953835.230213883 1951365.54807064, 953735.230213883 1951365.54807064))",1.5079877691355048,-2.023283646458969,0.0727313043149176,0.393467616946461,-0.2455534002034776,2.019141286000664,-0.1028218837536732,0.3831990069348684,0.1836227734790164,0.7453234330712906,0.13685835591945242
26069,-0.1817179555352262,0.8754619793197609,0.1471244894671199,1.1644616852904022,"POLYGON ((953735.230213883 1951465.54807064, 953735.230213883 1951565.54807064, 953835.230213883 1951565.54807064, 953835.230213883 1951465.54807064, 953735.230213883 1951465.54807064))",중구,서울특별시 중구 남대문로4가 17-19번지,126.976952731,37.561606038,953805.656399503,1951489.6343911,해남빌딩,1.0530472569855578,1.6236895361907766,1.3835279285126938,0.5200846017423181,0.6156669103940978,1.8127798046072932,0.041682746300835,1.637418954831728,1.6673699410208014,0.4141315280041041,8,"POLYGON ((953735.230213883 1951465.54807064, 953735.230213883 1951565.54807064, 953835.230213883 1951565.54807064, 953835.230213883 1951465.54807064, 953735.230213883 1951465.54807064))",1.100810319074705,-1.5989900107529638,0.1004476771951207,0.3961140054915267,-0.2382622614507264,1.936349687106872,-0.1279868716302308,0.3559437111150048,0.34278506083406535,0.7583321594091255,0.2599449353954852
26070,-0.4583905858144486,0.956335072650534,0.0234460963881614,1.295448790753169,"POLYGON ((953735.230213883 1951565.54807064, 953735.230213883 1951665.54807064, 953835.230213883 1951665.54807064, 953835.230213883 1951565.54807064, 953735.230213883 1951565.54807064))",중구,서울특별시 중구 태평로2가 69-2번지,126.97695314,37.562945741,953806.5197170168,1951638.2675579009,디지털조선일보,-0.5833235120076832,-0.4786658478987898,-0.4316085147960378,-0.4499785212498139,-0.3130246162063592,-0.1744352531045994,-0.2042197396461198,-0.2878209243146016,1.595758926398385,2.9324231444949,8,"POLYGON ((953735.230213883 1951565.54807064, 953735.230213883 1951665.54807064, 953835.230213883 1951665.54807064, 953835.230213883 1951565.54807064, 953735.230213883 1951565.54807064))",-0.051421829654823,-0.1612607323070548,0.0768996014659249,0.4217185999268792,-0.224312981232228,1.181925188016666,-0.1078733696873874,0.4761038970832035,0.14130836978623373,0.6028929078527671,0.08519381396435655
26071,-0.4756960501963593,1.0989218160532956,0.0402219571594,1.4015615819316638,"POLYGON ((953735.230213883 1951665.54807064, 953735.230213883 1951765.54807064, 953835.230213883 1951765.54807064, 953835.230213883 1951665.54807064, 953735.230213883 1951665.54807064))",중구,서울특별시 중구 태평로2가 341-2번지,126.976431452,37.563551887,953760.8205581384,1951705.7729948936,NoData,-0.7730729315541474,-0.7524218526632435,-0.4592526344838507,-0.7452151238995933,-0.2549813957938305,-0.2820031127946945,-0.2865035106484494,-0.4515715823221874,1.4324469292504305,2.7955594696856183,8,"POLYGON ((953735.230213883 1951665.54807064, 953735.230213883 1951765.54807064, 953835.230213883 1951765.54807064, 953835.230213883 1951665.54807064, 953735.230213883 1951665.54807064))",-0.6006991001301504,-0.1361234190226455,0.0485966777009816,0.4602277950706201,-0.1911758459112389,1.60040733573225,-0.0010278200430621,0.5543843348057337,0.2000638398017321,0.5800408928566467,0.11604520826692583
26072,-0.544800844935129,1.2332205255986952,0.7019293104478678,1.5041596365363192,"POLYGON ((953735.230213883 1951765.54807064, 953735.230213883 1951865.54807064, 953835.230213883 1951865.54807064, 953835.230213883 1951765.54807064, 953735.230213883 1951765.54807064))",중구,서울특별시 중구 서소문동 12-1번지,126.976194104,37.564319181,953740.333385751,1951791.0172696644,"오천회관빌딩, 광학빌딩",0.0506074404074328,0.3677927801016891,0.1942641598572778,0.7309678893493033,-0.0808517345562449,0.4302544945754353,0.3711489895585576,0.4022711344316524,1.3739592001131176,2.7339708160214413,6,"POLYGON ((953735.230213883 1951765.54807064, 953735.230213883 1951865.54807064, 953835.230213883 1951865.54807064, 953835.230213883 1951765.54807064, 953735.230213883 1951765.54807064))",-0.7111400912738266,-0.7633828132806053,0.0418720436347474,0.4816282483503647,-0.1781076140498165,2.500593556596816,0.0221529188386678,0.6004107920796038,0.3707314176675752,0.8086733971253653,0.29980063494634074
26076,-0.6573357961006908,1.1765209122123743,1.2035728259430245,1.8206014451410495,"POLYGON ((953735.230213883 1952165.54807064, 953735.230213883 1952265.54807064, 953835.230213883 1952265.54807064, 953835.230213883 1952165.54807064, 953735.230213883 1952165.54807064))",중구,서울특별시 중구 태평로1가 61-27번지,126.976264814,37.568175614,953748.9626430467,1952218.834776461,NoData,-0.3101962752807252,-0.0736254686043787,-0.3035895130339899,-0.8295684389423874,-0.0808517345562449,-0.3203054302025702,-0.4241243641481403,0.0233053258998112,-0.1585489159806332,2.2207320354866327,6,"POLYGON ((953735.230213883 1952165.54807064, 953735.230213883 1952265.54807064, 953835.230213883 1952265.54807064, 953835.230213883 1952165.54807064, 953735.230213883 1952165.54807064))",0.3650264937017849,-1.3921283146911017,0.1429060061600441,0.4750829655234361,-0.1763556462141269,2.3925993295504644,0.2557593765666394,0.6744797664683612,0.3656000959015898,0.6125621132583671,0.22395276735293954
26083,-0.3681055342045828,0.8111727496438375,0.2432911844861599,1.1191654172842278,"POLYGON ((953835.230213883 1951365.54807064, 953835.230213883 1951465.54807064, 953935.230213883 1951465.54807064, 953935.230213883 1951365.54807064, 953835.230213883 1951365.54807064))",중구,서울특별시 중구 남대문로4가 17-42번지,126.977358436,37.561153754,953841.2085598438,1951439.2564122784,"흥국생명보험 남대문 5호 별관, 금천약국",0.1278616922210712,0.5698886255669982,-0.051103194273349,0.7731445468707003,-0.2798570616849142,-0.2516532830681877,0.1704516014639724,-0.11678503295076,1.0586994618545733,1.8648864809824972,6,"POLYGON ((953835.230213883 1951365.54807064, 953835.230213883 1951465.54807064, 953935.230213883 1951465.54807064, 953935.230213883 1951365.54807064, 953835.230213883 1951365.54807064))",0.3328036214202026,-0.3543807894708377,0.1220798946645684,0.3554938300676254,-0.2854226972808747,1.054682205720299,-0.0354661177513651,0.4179278663505554,0.08148984247112268,0.7477998938814066,0.06093809555231807
26084,-0.5047928564935006,0.9440648700958952,-0.2383678348068079,1.262686770601541,"POLYGON ((953835.230213883 1951465.54807064, 953835.230213883 1951565.54807064, 953935.230213883 1951565.54807064, 953935.230213883 1951465.54807064, 953835.230213883 1951465.54807064))",중구,서울특별시 중구 북창동 122번지,126.9776703,37.561466438,953868.9448391524,1951473.794015832,"예신라 크로마하우스, 선일장",-0.5588292505402619,-0.4893130291900063,-0.3323588793919628,0.7309678893493033,-0.1679165651750377,-0.2826189134136995,-0.2769110551160262,0.3729129807460068,0.4708827396937743,0.3730724255613193,6,"POLYGON ((953835.230213883 1951465.54807064, 953835.230213883 1951565.54807064, 953935.230213883 1951565.54807064, 953935.230213883 1951465.54807064, 953835.230213883 1951465.54807064))",-0.1447066531838786,0.6328567370159093,0.0782107486527633,0.3681652483290518,-0.2927512051253423,0.2629953732738549,-0.0544801623587701,0.4046117478765582,0.1154181581607926,0.6894906961215774,0.07957974621535521
26085,-0.5396694560840075,1.022186126228642,0.636907183942174,1.3842150558315742,"POLYGON ((953835.230213883 1951565.54807064, 953835.230213883 1951665.54807064, 953935.230213883 1951665.54807064, 953935.230213883 1951565.54807064, 953835.230213883 1951565.54807064))",중구,서울특별시 중구 북창동 94-7번지,126.978076753,37.562361719,953905.3937629346,1951572.9215424568,"백영 북창빌딩, 트레블로지 명동 시티홀 호텔, 호텔 토마스 명동",0.2846411869777779,0.4968829094438043,0.2570258925401612,2.418034190205185,-0.235633655656321,0.2401212425153142,0.3239829824487841,0.0260604957012086,0.2186960368668681,0.7323395719356858,6,"POLYGON ((953835.230213883 1951565.54807064, 953835.230213883 1951665.54807064, 953935.230213883 1951665.54807064, 953935.230213883 1951565.54807064, 953835.230213883 1951565.54807064))",-0.7057121041997575,1.6688182637581273,0.0577199022008614,0.3793489775876225,-0.2791133824784873,-0.589257304672027,-0.0279259724782338,0.4454076185549819,0.08086406527637885,0.7655621927652092,0.0619064711288936
26086,-0.6470993648440744,1.1696909452819406,0.4400000708522575,1.5032286572734068,"POLYGON ((953835.230213883 1951665.54807064, 953835.230213883 1951765.54807064, 953935.230213883 1951765.54807064, 953935.230213883 1951665.54807064, 953835.230213883 1951665.54807064))",중구,서울특별시 중구 북창동 35번지,126.978014737,37.563546242,953900.6465738348,1951704.3688905768,"우성빌딩, 르서울 호텔",-0.2238580589493676,-0.0953441753687081,-0.102199150034917,-0.0282119460358435,0.0932779266813407,-0.044965578429972,-0.0926190729339522,0.8069691892218289,0.756840750572881,0.0856587084618262,6,"POLYGON ((953835.230213883 1951665.54807064, 953835.230213883 1951765.54807064, 953935.230213883 1951765.54807064, 953935.230213883 1951665.54807064, 953835.230213883 1951665.54807064))",-1.069034853156072,1.2813852329821598,0.0272875507996331,0.3959464495413078,-0.2197083549613243,0.2520923153790251,0.0328539258932948,0.5553643478069787,0.42393918520320373,0.7891104522665624,0.334534842169218
26087,-0.6772982695317089,1.2996370618226345,0.4041510374271977,1.6173431312951203,"POLYGON ((953835.230213883 1951765.54807064, 953835.230213883 1951865.54807064, 953935.230213883 1951865.54807064, 953935.230213883 1951765.54807064, 953835.230213883 1951765.54807064))",중구,서울특별시 중구 태평로2가 43번지,126.977570553,37.564267484,953861.8628101044,1951784.6050904363,한화금융센터 태평로,0.4852994746281102,0.3593676192538567,1.4776391773810345,0.1826713415711417,3.053482167720297,-0.3203054302025702,1.0296163647700645,3.511194341461388,2.6475659556489006,-0.3249323159660211,6,"POLYGON ((953835.230213883 1951765.54807064, 953835.230213883 1951865.54807064, 953935.230213883 1951865.54807064, 953935.230213883 1951765.54807064, 953835.230213883 1951765.54807064))",-0.9061536732734476,-0.5383422419509113,0.0230613267830252,0.4278784480196422,-0.1941977890181567,2.4757104907587704,0.039897131929598,0.5886808136755652,0.9043325212267375,0.6220426027674851,0.5625333552711618
26096,-0.3993224370320647,0.5283237894378051,0.4029380849386046,0.916639099609282,"POLYGON ((953935.230213883 1951165.54807064, 953935.230213883 1951265.54807064, 954035.230213883 1951265.54807064, 954035.230213883 1951165.54807064, 953935.230213883 1951165.54807064))",중구,서울특별시 중구 회현동1가 194-38번지,126.979453504,37.559029491,954024.9373513964,1951202.5532444147,금오빌딩,-0.6031135775641427,-0.4689367931102215,-0.3244353673915287,-0.2812718911642258,-0.2549813957938305,-0.2619029957149853,-0.1392641553833148,0.3614270417343319,0.8206750034263472,0.5373088353324583,5,"POLYGON ((953935.230213883 1951165.54807064, 953935.230213883 1951265.54807064, 954035.230213883 1951265.54807064, 954035.230213883 1951165.54807064, 953935.230213883 1951165.54807064))",-1.6813690470850955,2.327546326618155,0.0831603946529876,0.3393749524522718,-0.2008559207983704,-0.2873948064399925,0.0455603399282698,0.7366170579905437,0.10305107282709436,0.6552333218892958,0.06752249677275278
26097,-0.6410307976482944,0.712006614214478,0.8143055935526221,1.042085752457128,"POLYGON ((953935.230213883 1951265.54807064, 953935.230213883 1951365.54807064, 954035.230213883 1951365.54807064, 954035.230213883 1951265.54807064, 953935.230213883 1951265.54807064))",중구,서울특별시 중구 회현동1가 210번지,126.9795405,37.559740306,954033.0576494952,1951281.372026826,AK타워,-0.642004300655628,0.6051709154544861,1.5130708517601643,0.6044379167851122,0.963926232869269,-0.3203054302025702,-0.2589019454275359,1.3695696642336057,1.3063985822453623,0.7015452451035973,5,"POLYGON ((953935.230213883 1951265.54807064, 953935.230213883 1951365.54807064, 954035.230213883 1951365.54807064, 954035.230213883 1951265.54807064, 953935.230213883 1951265.54807064))",-1.1034756187630277,1.4687896310202315,0.1042987887377286,0.3220599294165066,-0.2389306981215537,0.23203589724327,0.0196766230503666,0.6356393354247785,0.28768928157042994,0.7932318674216423,0.2282043060573028
26098,-0.582735718968522,0.8423046910766494,0.7807824177089279,1.1726157199678346,"POLYGON ((953935.230213883 1951365.54807064, 953935.230213883 1951465.54807064, 954035.230213883 1951465.54807064, 954035.230213883 1951365.54807064, 953935.230213883 1951365.54807064))",중구,서울특별시 중구 회현동1가 199-6번지,126.979439952,37.560738902,954024.7908141868,1951392.210404664,good&good상동교회,0.3549121410684198,0.819750195216309,0.4048308414728515,-0.1969185761214317,0.2674075879189264,-0.2900133317840951,0.2973711740826513,0.542862770806737,1.095453919262588,1.974377420829924,1,"POLYGON ((953935.230213883 1951365.54807064, 953935.230213883 1951465.54807064, 954035.230213883 1951465.54807064, 954035.230213883 1951365.54807064, 953935.230213883 1951365.54807064))",-0.924656904513358,1.4712599057022957,0.0775023131227149,0.3162991814975437,-0.2621911293917321,0.0356924608840726,-0.0050492689259692,0.5128655049795853,0.29277162822636715,0.8026194697962088,0.23498420901841957
26100,-0.5535531175740864,1.0876626680377215,-0.1378369247823915,1.4660870790037894,"POLYGON ((953935.230213883 1951565.54807064, 953935.230213883 1951665.54807064, 954035.230213883 1951665.54807064, 954035.230213883 1951565.54807064, 953935.230213883 1951565.54807064))",중구,서울특별시 중구 북창동 93-43번지,126.978686821,37.562319952,953959.2477166508,1951567.9886622007,"호성빌딩, 극동빌딩",-0.0103037859569162,0.0097928822076746,-0.038967804811367,0.8574978619134945,0.1803427573001336,-0.1367679800850726,0.3828437481847818,0.2940787353909263,0.0037747843591837,-0.2428141110804516,11,"POLYGON ((953935.230213883 1951565.54807064, 953935.230213883 1951665.54807064, 954035.230213883 1951665.54807064, 954035.230213883 1951565.54807064, 953935.230213883 1951565.54807064))",-1.87864463456598,4.494337778404833,0.0040051893773194,0.2565403354228185,-0.0899656742653794,-3.0934430023205324,0.0411828904673866,0.532633288912251,0.14376689880450216,0.7584378692453564,0.1090382603972994
