grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totarea,gwr_pp_od,gwr_pp_pop,gwr_r2,cbdness,sim,cbdi
25116,-0.9783897447783054,1.412198437975552,2.0545083599940708,0.952074059679271,"POLYGON ((954035.230213883 1952365.54807064, 954035.230213883 1952465.54807064, 954135.230213883 1952465.54807064, 954135.230213883 1952365.54807064, 954035.230213883 1952365.54807064))",종로구,서울특별시 종로구 서린동 99번지,126.980303531,37.569690909,954106.5539175208,1952384.9692101,SK서린동빌딩,1.5179089234455254,0.5952015022872873,2.834877922423614,0.7682242305958745,4.694773889123836,1.98366596325456,2.2029807038425644,6.28194291294172,2.943264702272691,-0.2018547445397386,3.0,"POLYGON ((954035.230213883 1952365.54807064, 954035.230213883 1952465.54807064, 954135.230213883 1952465.54807064, 954135.230213883 1952365.54807064, 954035.230213883 1952365.54807064))",0.851601844975856,0.1949665141996286,0.083774344855619,0.3948172875190133,-0.0424703698185099,1.7484684383845055,2.291407634193169,0.6862620964575944,0.999881118950462,0.504772324271019,0.5047123164073319
25117,-0.9679611570029384,1.311303770371571,2.114304336223374,0.9960855221659108,"POLYGON ((954035.230213883 1952465.54807064, 954035.230213883 1952565.54807064, 954135.230213883 1952565.54807064, 954135.230213883 1952465.54807064, 954035.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로1가 24번지,126.97992357,37.570846289,954073.709480407,1952513.3386587296,"르메이에르종로타운1, Tower 8",3.232275375389837,3.674999248328808,5.214436353870032,1.4302736378390046,3.328542782987255,4.55520263302318,1.7185571437060454,3.2910210870479766,2.596129088682185,-1.184402554820711,10.0,"POLYGON ((954035.230213883 1952465.54807064, 954035.230213883 1952565.54807064, 954135.230213883 1952565.54807064, 954135.230213883 1952465.54807064, 954035.230213883 1952465.54807064))",1.5233100283600245,0.2443031858272499,0.1015371156866856,0.3852065275353807,-0.0343730950264156,1.710391108408814,3.0304542790521083,0.7396229893628359,0.8483189530705886,0.5007241084045029,0.42477375141891177
25118,-0.916155895737272,1.2014360694551398,0.4772681724203841,0.9348754744037996,"POLYGON ((954035.230213883 1952565.54807064, 954035.230213883 1952665.54807064, 954135.230213883 1952665.54807064, 954135.230213883 1952565.54807064, 954035.230213883 1952565.54807064))",종로구,서울특별시 종로구 청진동 201-1번지,126.979507345,37.572090057,954037.7180872164,1952651.5322333,진학회관,-0.5926488200160337,-0.5314047530958498,-0.3819151952599499,-0.7324210924885536,-0.4285927588883438,-0.3248684151345852,-0.2414378585387541,0.0125997988202602,0.9379510646940504,1.6813618918321256,10.0,"POLYGON ((954035.230213883 1952565.54807064, 954035.230213883 1952665.54807064, 954135.230213883 1952665.54807064, 954135.230213883 1952565.54807064, 954035.230213883 1952565.54807064))",2.4827199273573703,0.2632388368816382,0.0915725520774439,0.3757411645052166,-0.0219907243710566,1.5573165320639206,3.8847925300428745,0.7720603638235956,0.15589097412706093,0.6505305762317782,0.10141184522821019
25119,-0.9054773480837918,1.005600363710666,-0.0699124250264082,0.7287663790191287,"POLYGON ((954035.230213883 1952665.54807064, 954035.230213883 1952765.54807064, 954135.230213883 1952765.54807064, 954135.230213883 1952665.54807064, 954035.230213883 1952665.54807064))",종로구,서울특별시 종로구 수송동 80-6번지,126.980335393,37.572915315,954111.3460448424,1952742.6859113325,"석탄회관빌딩, 호수빌딩",0.7663981213964944,0.2811035646886612,0.447345203109201,0.2385847048013704,-0.0870349823541985,0.4219984436559155,0.4843590930638936,0.9154408523109764,0.6114821294940496,0.0437822080305045,10.0,"POLYGON ((954035.230213883 1952665.54807064, 954035.230213883 1952765.54807064, 954135.230213883 1952765.54807064, 954135.230213883 1952665.54807064, 954035.230213883 1952665.54807064))",3.547273842874703,-0.0412223710018815,0.0179652520080122,0.387820640208407,-0.0181926513762531,1.492782230782443,4.64814880937196,0.7880231921793887,0.19494657875394955,0.8264413253989161,0.16111190892739824
25171,-0.9917404499754816,1.489889539352619,1.310133479706962,1.1587999574976218,"POLYGON ((954135.230213883 1952365.54807064, 954135.230213883 1952465.54807064, 954235.230213883 1952465.54807064, 954235.230213883 1952365.54807064, 954135.230213883 1952365.54807064))",종로구,서울특별시 종로구 서린동 63번지,126.981480333,37.569823988,954210.55736082,1952399.1595752744,서울글로벌센터,-0.3723908725835631,-0.3199209430510097,-0.045521256269687,-0.2910548209931335,0.2545227941799468,-0.3295636084783251,-0.4148998976426104,2.583865151468448,2.6868687234904947,-1.348160523200873,2.0,"POLYGON ((954135.230213883 1952365.54807064, 954135.230213883 1952465.54807064, 954235.230213883 1952465.54807064, 954235.230213883 1952365.54807064, 954135.230213883 1952365.54807064))",1.0171565612963909,0.2038906659695442,0.0311416428746812,0.3880435041451707,-0.0517261873667375,2.5208327866167406,3.5200565472724694,0.7047698495131857,0.9048574700808381,0.6188998522558299,0.5600161545456147
25172,-0.9818076984426326,1.3794396531224231,1.2211301669418404,1.1546838216572857,"POLYGON ((954135.230213883 1952465.54807064, 954135.230213883 1952565.54807064, 954235.230213883 1952565.54807064, 954235.230213883 1952465.54807064, 954135.230213883 1952465.54807064))",종로구,서울특별시 종로구 청진동 70번지,126.981435735,37.571014181,954207.3476900448,1952531.2274442485,그랑서울,3.824032919539889,4.71515603713716,6.499902827856895,0.2385847048013704,8.110351654465289,-0.3295636084783251,-0.4168692668422455,3.731544456753257,2.8948271747949463,-1.4300395073909544,2.0,"POLYGON ((954135.230213883 1952465.54807064, 954135.230213883 1952565.54807064, 954235.230213883 1952565.54807064, 954235.230213883 1952465.54807064, 954135.230213883 1952465.54807064))",2.383365742696556,0.4906129714595744,0.0703291850544435,0.3842029780029612,-0.0425755034767374,1.9535323935781497,4.529385656777877,0.7564771729789704,0.889501455102578,0.5003040649755081,0.44502119378944915
25173,-0.9719764699185336,1.1920183769385595,1.318367909375306,1.0600497447263986,"POLYGON ((954135.230213883 1952565.54807064, 954135.230213883 1952665.54807064, 954235.230213883 1952665.54807064, 954235.230213883 1952565.54807064, 954135.230213883 1952565.54807064))",종로구,서울특별시 종로구 청진동 21-1번지,126.980855606,37.571721515,954156.5516741172,1952609.9856129389,NoData,-0.7282724704766399,-0.6914164755218934,-0.5001979342893837,-0.9089676010867216,-0.4285927588883438,-0.3295636084783251,-0.3860983419953761,-0.543850773439041,0.1435756140590334,1.6813618918321256,6.0,"POLYGON ((954135.230213883 1952565.54807064, 954135.230213883 1952665.54807064, 954235.230213883 1952665.54807064, 954235.230213883 1952565.54807064, 954135.230213883 1952565.54807064))",3.989122223681711,0.8309724929610313,0.0807317960174719,0.3875130841067518,-0.0293583942985965,1.315272162087329,5.798964141914249,0.779346132067547,0.060197114145275316,0.5815315791775958,0.03500652285083594
25174,-0.9626636599651246,1.0349846156143514,-0.099056196760291,0.8170438401617269,"POLYGON ((954135.230213883 1952665.54807064, 954135.230213883 1952765.54807064, 954235.230213883 1952765.54807064, 954235.230213883 1952665.54807064, 954135.230213883 1952665.54807064))",종로구,서울특별시 종로구 수송동 156번지,126.981154756,37.572757058,954183.602934522,1952724.728207224,"광화문G타워, 패미리스, 삼성빌딩, 두산위브파빌리온",2.896596803225528,3.3541084688657867,2.984310897819018,1.2095905020912945,0.4253016824470195,1.7280554450590648,0.8746843172521351,0.6096248919734688,0.396419507492862,-0.3246732208248602,6.0,"POLYGON ((954135.230213883 1952665.54807064, 954135.230213883 1952765.54807064, 954235.230213883 1952765.54807064, 954235.230213883 1952665.54807064, 954135.230213883 1952665.54807064))",3.703936570680662,0.7973582740749792,0.0332394002055197,0.4121474386625128,-0.0296211201393928,0.7762513939607271,4.876981854395128,0.7835979106891766,0.08191985389059359,0.5392768438345077,0.04417748025350333
25226,-1.0658925624851834,1.2382020905037616,0.2685474536520242,1.1586654337630165,"POLYGON ((954235.230213883 1952565.54807064, 954235.230213883 1952665.54807064, 954335.230213883 1952665.54807064, 954335.230213883 1952565.54807064, 954235.230213883 1952565.54807064))",종로구,서울특별시 종로구 공평동 144번지,126.982246013,37.571783075,954279.3711429568,1952616.1379363493,94빌딩,-0.0470225885892609,-0.0548465997889856,0.2058738235835849,-0.3351914481426756,0.9376383472482376,-0.3295636084783251,-0.4168692668422455,1.8280197908162303,0.5665966873646726,-1.6756764599611975,8.0,"POLYGON ((954235.230213883 1952565.54807064, 954235.230213883 1952665.54807064, 954335.230213883 1952665.54807064, 954335.230213883 1952565.54807064, 954235.230213883 1952565.54807064))",2.485921718872345,0.7497539535650714,0.0533590533453378,0.3991758696682309,-0.0383194667380755,1.4281570013151257,4.392021282513367,0.767977580213278,0.48656529090224837,0.7012941078309316,0.34122537158479
25227,-1.0563094784480929,1.0741898140266584,-0.1917891242998915,0.9015802828205224,"POLYGON ((954235.230213883 1952665.54807064, 954235.230213883 1952765.54807064, 954335.230213883 1952765.54807064, 954335.230213883 1952665.54807064, 954235.230213883 1952665.54807064))",종로구,서울특별시 종로구 견지동 110-44번지,126.98236598,37.572923653,954290.662105894,1952742.621197407,우정에쉐르,-0.4622927311126897,-0.4223585334715968,-0.2795714407612919,-0.1145083123949655,0.0837439059128741,-0.1007044962951077,-0.2802663167967018,0.4600788006787815,0.0305547166109618,-0.8159471259653466,2.0,"POLYGON ((954235.230213883 1952665.54807064, 954235.230213883 1952765.54807064, 954335.230213883 1952765.54807064, 954335.230213883 1952665.54807064, 954235.230213883 1952665.54807064))",2.830110487581848,1.0281393517236967,0.0179686994963657,0.4155675367862084,-0.0219418417141132,0.5569521076898054,4.077034487853334,0.764479710198147,0.08425776209963315,0.6661220120050052,0.056125950016846705
25275,-1.0087462796637376,1.4157104167611625,1.1896024372081253,1.518719147485745,"POLYGON ((954335.230213883 1952465.54807064, 954335.230213883 1952565.54807064, 954435.230213883 1952565.54807064, 954435.230213883 1952465.54807064, 954335.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로2가 6번지,126.983608868,37.570742697,954399.0855210288,1952500.0507679232,종로타워,1.2083995328591388,0.7221547276399405,1.90664507818838,0.1944480776518284,1.6207539003165283,1.8817176174747343,-0.4156463823487578,5.043840389664775,3.4082649660590425,-0.2018547445397386,1.0,"POLYGON ((954335.230213883 1952465.54807064, 954335.230213883 1952565.54807064, 954435.230213883 1952565.54807064, 954435.230213883 1952465.54807064, 954335.230213883 1952465.54807064))",-1.339984079144535,0.1425802311861562,-0.0607608773726758,0.3765764799168911,-0.0319827451266488,2.5622131217737136,1.304282837518449,0.7379249369933606,0.9972132148797115,0.5505176325791244,0.5489834582321965
25276,-0.9974158131497498,1.2569798093724684,0.2615499207975442,1.2422166980378184,"POLYGON ((954335.230213883 1952565.54807064, 954335.230213883 1952665.54807064, 954435.230213883 1952665.54807064, 954435.230213883 1952565.54807064, 954335.230213883 1952565.54807064))",종로구,서울특별시 종로구 공평동 17번지,126.983530241,37.571680806,954392.7142285458,1952604.167573064,센트로폴리스,2.36963187219369,3.1907348653814323,5.13868621399379,0.3709945862499965,7.768793877931144,-0.3295636084783251,-0.4168692668422455,4.130334033539089,1.3028471050263957,-1.7575554441512786,7.0,"POLYGON ((954335.230213883 1952565.54807064, 954335.230213883 1952665.54807064, 954435.230213883 1952665.54807064, 954435.230213883 1952565.54807064, 954335.230213883 1952565.54807064))",-0.2579250669443781,0.6951494926707418,-0.0092147072388698,0.4008381864178757,-0.0306117861383154,1.3109710433820514,1.515237723254223,0.7440953397770729,0.9138009231379584,0.5013179624331399,0.4581048168570435
25277,-0.986679274158232,1.1902781930574833,-0.1951256241358081,0.969790791909724,"POLYGON ((954335.230213883 1952665.54807064, 954335.230213883 1952765.54807064, 954435.230213883 1952765.54807064, 954435.230213883 1952665.54807064, 954335.230213883 1952665.54807064))",종로구,서울특별시 종로구 견지동 65-1번지,126.983337201,37.573122777,954376.5472293568,1952764.2410115115,"천마빌딩, 종로빌딩",-0.1127065116660968,-0.1718446659347228,-0.09184557855065,0.1061748233527444,0.0837439059128741,-0.0747058457859362,0.2986194436925982,0.9608843157121528,0.2821069426453839,1.3538459550718014,7.0,"POLYGON ((954335.230213883 1952665.54807064, 954335.230213883 1952765.54807064, 954435.230213883 1952765.54807064, 954435.230213883 1952665.54807064, 954335.230213883 1952665.54807064))",0.2638264130903398,1.198907448867814,-0.0108246544935255,0.4138367932610757,-0.0176173373524419,0.1614644153581887,1.2747346300223128,0.7386171156434312,0.2998589745938889,0.7999464727607299,0.23987112905203076
25316,-1.0327889331261462,1.4870141217324668,1.1258765138824085,1.8230815056981695,"POLYGON ((954435.230213883 1952365.54807064, 954435.230213883 1952465.54807064, 954535.230213883 1952465.54807064, 954535.230213883 1952365.54807064, 954435.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로2가 84-10번지,126.984542059,37.56995859,954481.0161205108,1952412.6054457847,"백합빌딩, 대한기독교서회",-0.269448587272434,-0.0382981624334644,-0.1590579472525985,0.2827213319509125,-0.1724244264877348,-0.1626758077296044,0.0610910111400423,-0.0841994153123473,1.97806623806616,1.0263300183114772,9.0,"POLYGON ((954435.230213883 1952365.54807064, 954435.230213883 1952465.54807064, 954535.230213883 1952465.54807064, 954535.230213883 1952365.54807064, 954435.230213883 1952365.54807064))",-4.478621848184512,0.0728212507360878,-0.1493931543487698,0.4164314530600946,-0.0446300979020842,1.8622784847533345,-2.7317507723765213,0.698866598343635,0.29970058683974976,0.7613685165236612,0.22818259120345097
25317,-1.022255768671138,1.475306483794445,0.7594129843060717,1.6235356792503413,"POLYGON ((954435.230213883 1952465.54807064, 954435.230213883 1952565.54807064, 954535.230213883 1952565.54807064, 954535.230213883 1952465.54807064, 954435.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로2가 8-4번지,126.984704214,37.570497715,954495.6637876512,1952472.3401986824,NoData,-0.140690432439052,0.0839039113778772,-0.3719691154534625,-0.8648309739371797,-0.4285927588883438,-0.23736058789852,-0.365751944778575,-0.5670362139498453,1.4778680376459807,0.3712981447908288,9.0,"POLYGON ((954435.230213883 1952465.54807064, 954435.230213883 1952565.54807064, 954535.230213883 1952565.54807064, 954535.230213883 1952465.54807064, 954435.230213883 1952465.54807064))",-3.5441716335952727,0.3638572172580798,-0.1416615203674497,0.4123409512877516,-0.042278046557807,1.3390770411571862,-2.0989369335120225,0.7231706363132542,0.17534164312868844,0.6922491966514126,0.12138011159537325
25318,-0.9607592502475876,1.3448607314388732,0.6731013428265797,1.3072360046891818,"POLYGON ((954435.230213883 1952565.54807064, 954435.230213883 1952665.54807064, 954535.230213883 1952665.54807064, 954535.230213883 1952565.54807064, 954435.230213883 1952565.54807064))",종로구,서울특별시 종로구 인사동 194-27번지,126.984841914,37.571987461,954508.7299263905,1952637.553610307,태화빌딩,0.632822074894885,0.2911508302259419,0.4583123466373847,-0.4676013295913016,0.9376383472482376,0.5165550162517607,0.313181522231614,1.171871824360471,0.6279508888364829,1.1900879866916394,9.0,"POLYGON ((954435.230213883 1952565.54807064, 954435.230213883 1952665.54807064, 954535.230213883 1952665.54807064, 954535.230213883 1952565.54807064, 954435.230213883 1952565.54807064))",-2.2350326695515204,0.8948616772170145,-0.1005589531886383,0.4190902663185482,-0.0405197099687465,0.508042063889986,-1.1478905805551949,0.7210443456897219,0.531317433908343,0.8339210884917689,0.44307681281949884
25321,-0.917371057003922,0.9054292006430174,0.7687953748241323,0.7623876730707067,"POLYGON ((954435.230213883 1952865.54807064, 954435.230213883 1952965.54807064, 954535.230213883 1952965.54807064, 954535.230213883 1952865.54807064, 954435.230213883 1952865.54807064))",종로구,서울특별시 종로구 관훈동 186번지,126.984498754,37.574137611,954479.7355861688,1952876.26858668,"토포하우스, 쌈지길",0.2275972364997107,0.4551231248576669,-0.2403905681966967,-0.0262350580958815,-0.2008875745322469,-0.320742552693511,0.1368348261477208,-0.472439616665764,0.6411904796803998,-0.9524120996154816,9.0,"POLYGON ((954435.230213883 1952865.54807064, 954435.230213883 1952965.54807064, 954535.230213883 1952965.54807064, 954535.230213883 1952865.54807064, 954435.230213883 1952865.54807064))",-1.192294685800163,1.8062983529320256,-0.0092144887203547,0.3232010365032177,-0.030685232808041,-0.9955654471398232,-0.7697122221599308,0.5947599137693753,0.01937270995936607,0.708262064610092,0.013720955552913106
25356,-1.0843060763206438,1.4983251845823575,2.2289613998494837,2.146559033065228,"POLYGON ((954535.230213883 1952265.54807064, 954535.230213883 1952365.54807064, 954635.230213883 1952365.54807064, 954635.230213883 1952265.54807064, 954535.230213883 1952265.54807064))",종로구,서울특별시 종로구 관철동 32-4번지,126.985475951,37.568763343,954562.7605998174,1952279.5466527825,"계원빌딩, 해덕빌딩, 평구빌딩, 포인트23",0.6246437037880685,0.8293281185467781,0.3211437252753013,2.3130061808298445,-0.1895023153144421,0.2324827171983236,0.6639730664294671,-0.042674291357497,1.4740576188177317,1.0263300183114772,6.0,"POLYGON ((954535.230213883 1952265.54807064, 954535.230213883 1952365.54807064, 954635.230213883 1952365.54807064, 954635.230213883 1952265.54807064, 954535.230213883 1952265.54807064))",-4.748866196607106,0.0138204457373482,-0.0568143364451282,0.428527487548014,-0.1133574143001884,0.1863752839382192,-5.440450188878544,0.6780994253727001,0.29666452847311886,0.7620255779344276,0.22606595876237284
25357,-1.0778415067746605,1.5302460615528708,1.8454418841241085,1.903754573391801,"POLYGON ((954535.230213883 1952365.54807064, 954535.230213883 1952465.54807064, 954635.230213883 1952465.54807064, 954635.230213883 1952365.54807064, 954535.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로2가 84-1번지,126.985614296,37.569945072,954575.6955174204,1952410.586816868,"영안빌딩, 청문학원",-0.5486052603489866,-0.3740564387228515,-0.3692683919187371,-0.2910548209931335,-0.2008875745322469,-0.2688548300078985,-0.18709452216711,-0.2541873366573938,1.8873266032578515,1.2992599656117476,6.0,"POLYGON ((954535.230213883 1952365.54807064, 954535.230213883 1952465.54807064, 954635.230213883 1952465.54807064, 954635.230213883 1952365.54807064, 954535.230213883 1952365.54807064))",-4.847678934763076,0.2813658482337731,-0.1133562887781602,0.4405310918348903,-0.100855098083558,0.5386727030929473,-4.558083004089439,0.6963062130868152,0.25858764950292357,0.6651422897986776,0.17199758130403245
25358,-1.0091493618432406,1.4442080925905525,1.3823889629688408,1.5654685804261477,"POLYGON ((954535.230213883 1952465.54807064, 954535.230213883 1952565.54807064, 954635.230213883 1952565.54807064, 954635.230213883 1952465.54807064, 954535.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로2가 9번지,126.985539982,37.570629905,954569.548942582,1952486.6016261952,서울 YMCA,0.44796760140444,1.0470521324738256,0.0310745081995519,-0.7324210924885536,0.2545227941799468,0.6845957716318208,0.0160280926729642,0.2630025563369457,2.6726603820970225,2.582030717923017,6.0,"POLYGON ((954535.230213883 1952465.54807064, 954535.230213883 1952565.54807064, 954635.230213883 1952565.54807064, 954635.230213883 1952465.54807064, 954535.230213883 1952465.54807064))",-3.475493573811944,0.8438283660469199,-0.1431267729400078,0.4605443343536816,-0.1099263929055625,0.0162113860734173,-3.0653320941752358,0.6972844185870952,0.3458126440797623,0.7191358457214929,0.2486862682614855
25360,-0.9863077218161974,1.198690745794087,-0.1344710402450013,1.2079743652955104,"POLYGON ((954535.230213883 1952665.54807064, 954535.230213883 1952765.54807064, 954635.230213883 1952765.54807064, 954635.230213883 1952665.54807064, 954535.230213883 1952665.54807064))",종로구,서울특별시 종로구 인사동 186번지,126.985659298,37.572847584,954581.4322571856,1952732.5846770569,"선빌딩, 오원빌딩, 백상빌딩",0.4700656645227105,0.3519333327391016,0.4648379628845775,1.0330439934931266,-0.2236580929678566,0.4664848646068755,0.5314776578574479,0.1229624956516884,0.4117257661758294,-0.3656127129199007,4.0,"POLYGON ((954535.230213883 1952665.54807064, 954535.230213883 1952765.54807064, 954635.230213883 1952765.54807064, 954635.230213883 1952665.54807064, 954535.230213883 1952665.54807064))",-1.8332826822503523,1.7640779714103267,-0.0798540304838243,0.4040645229103803,-0.0600644138913012,-0.9571363982214492,-1.4169219325221964,0.6802723270422304,0.13707885720659918,0.804425174664152,0.1102696836511809
25361,-0.8812989525407493,1.058150130886017,0.061284502938208,1.0546695206786745,"POLYGON ((954535.230213883 1952765.54807064, 954535.230213883 1952865.54807064, 954635.230213883 1952865.54807064, 954635.230213883 1952765.54807064, 954535.230213883 1952765.54807064))",종로구,서울특별시 종로구 관훈동 197-4번지,126.985815125,37.57324964,954595.43667077,1952777.1155375647,인사유리,-0.6083792363127967,-0.4243541706294982,-0.4063052304845455,-0.2027815666940495,-0.2578138706212712,-0.2879571919680457,-0.2575304182843435,-0.4105344905019167,0.8166957875747622,-0.386082458967421,4.0,"POLYGON ((954535.230213883 1952765.54807064, 954535.230213883 1952865.54807064, 954635.230213883 1952865.54807064, 954635.230213883 1952765.54807064, 954535.230213883 1952765.54807064))",-1.779466422290502,2.191258137114246,-0.026056732398377,0.3607006516560991,-0.0765652974848617,-1.379915184013388,-1.381080929909861,0.6387237677455833,0.06527535167511697,0.6572962094380321,0.042905241225788884
25363,-0.9118933799020648,0.7752376088034445,0.6448346606987989,0.6638968792464565,"POLYGON ((954535.230213883 1952965.54807064, 954535.230213883 1953065.54807064, 954635.230213883 1953065.54807064, 954635.230213883 1952965.54807064, 954535.230213883 1952965.54807064))",종로구,서울특별시 종로구 경운동 89-4번지,126.985834394,37.575570097,954598.547031244,1953034.549792657,운현궁 에스케이 허브,-0.739835410480386,0.5541604565822912,0.0656432099570645,-0.6000112110399276,0.0837439059128741,1.1175135607361166,0.4659558067907324,-0.1531761008319899,-0.0125869745292162,1.0672695104065175,4.0,"POLYGON ((954535.230213883 1952965.54807064, 954535.230213883 1953065.54807064, 954635.230213883 1953065.54807064, 954635.230213883 1952965.54807064, 954535.230213883 1952965.54807064))",-1.6829084133424628,1.3761569101944984,0.0277360698502617,0.2770723120781794,-0.075830039789645,-0.7287589281714416,-1.3849972054559507,0.4764129914318696,0.01583169682485017,0.7017051924451234,0.011109183867214338
25390,-1.0702013381814468,1.6639204378573405,1.855981070508212,2.192149482920481,"POLYGON ((954635.230213883 1952265.54807064, 954635.230213883 1952365.54807064, 954735.230213883 1952365.54807064, 954735.230213883 1952265.54807064, 954635.230213883 1952265.54807064))",종로구,서울특별시 종로구 관철동 13-12번지,126.986310712,37.569274467,954636.788233634,1952335.850044384,"이안빌딩, Lee's빌딩, 예지빌딩",0.0046693741010973,0.1558312798651634,-0.1416439152866836,1.518546892138089,-0.1724244264877348,-0.1673257404576512,-0.0519920438927168,-0.2386724127155804,1.0395084139723891,0.5657607322422713,6.0,"POLYGON ((954635.230213883 1952265.54807064, 954635.230213883 1952365.54807064, 954735.230213883 1952365.54807064, 954735.230213883 1952265.54807064, 954635.230213883 1952265.54807064))",-3.2721269792065018,-0.0428745723117274,0.1216058731392289,0.4155701512134236,-0.2152724403555927,-1.1481536111036958,-5.991870073713651,0.722187121435489,0.3998922061421539,0.7183991771287963,0.2872822318327424
25391,-1.0625094628025529,1.5899409742860842,1.557906554353875,1.9423646303225832,"POLYGON ((954635.230213883 1952365.54807064, 954635.230213883 1952465.54807064, 954735.230213883 1952465.54807064, 954735.230213883 1952365.54807064, 954635.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로2가 75-5번지,126.986546218,37.569946333,954657.9928974902,1952410.276624287,"거상빌딩, 종로빌딩",-0.124791389933901,0.0649146562676919,-0.1729280288920939,0.4151312133995384,-0.1553465376610275,-0.2400476391880881,0.198845573269944,-0.1320773499671579,1.89895160985251,1.8287440633742715,10.0,"POLYGON ((954635.230213883 1952365.54807064, 954635.230213883 1952465.54807064, 954735.230213883 1952465.54807064, 954735.230213883 1952365.54807064, 954635.230213883 1952365.54807064))",-3.8020802706472554,0.3051290613216355,0.0135865810155419,0.4626697200250766,-0.1961286771757408,-0.4169643832819976,-4.8121317158234005,0.7028014204962335,0.35665445037235133,0.7367447521070309,0.26276329462744735
25393,-0.982891821952978,1.3141039317177086,0.684845343414208,1.4154080799541338,"POLYGON ((954635.230213883 1952565.54807064, 954635.230213883 1952665.54807064, 954735.230213883 1952665.54807064, 954735.230213883 1952565.54807064, 954635.230213883 1952565.54807064))",종로구,서울특별시 종로구 인사동 143번지,126.986731949,37.571719665,954675.469195187,1952606.9295666048,"신라빌딩, 대일빌딩",0.1099523517810404,0.0899752536544159,0.439205466951272,0.0179015690536604,0.2545227941799468,-0.3295636084783251,-0.3830073701468061,0.8507534732858328,1.3813158995403425,-0.6112496654901439,10.0,"POLYGON ((954635.230213883 1952565.54807064, 954635.230213883 1952665.54807064, 954735.230213883 1952665.54807064, 954735.230213883 1952565.54807064, 954635.230213883 1952565.54807064))",-2.317648197132628,1.3168140992379198,-0.0865694358379104,0.4988778217223932,-0.1893606682555776,-0.7618122271737137,-2.227638230608191,0.6928412453783138,0.38177751383245323,0.811781079984222,0.3099197624926001
25394,-0.8753008124408318,1.1899553576414748,0.0754208147620307,1.23852468802223,"POLYGON ((954635.230213883 1952665.54807064, 954635.230213883 1952765.54807064, 954735.230213883 1952765.54807064, 954735.230213883 1952665.54807064, 954635.230213883 1952665.54807064))",종로구,서울특별시 종로구 낙원동 272번지,126.987334039,37.573062052,954729.4501733592,1952755.5706417155,로담코 인사빌딩,0.8250439077279946,0.8093794224952943,1.5244994917951151,1.3420003835399206,0.5960805707140922,2.169753793607818,0.6829090201813867,1.3932154964369488,0.7670204121725858,-1.2935745337408195,10.0,"POLYGON ((954635.230213883 1952665.54807064, 954635.230213883 1952765.54807064, 954735.230213883 1952765.54807064, 954735.230213883 1952665.54807064, 954635.230213883 1952665.54807064))",-2.005069641538294,1.6410740429270236,-0.0354796623969887,0.4619009760183301,-0.1638614529059742,-0.950180299106836,-1.7169407528112006,0.6808210230109601,0.5072642935931474,0.7312388693222182,0.3709313684945868
25416,-1.029344575039734,1.7411473906682704,1.923976784286755,2.1409983817602485,"POLYGON ((954735.230213883 1952265.54807064, 954735.230213883 1952365.54807064, 954835.230213883 1952365.54807064, 954835.230213883 1952265.54807064, 954735.230213883 1952265.54807064))",종로구,서울특별시 종로구 관철동 34-1번지,126.988485227,37.568863891,954828.5701027792,1952289.251118488,"해운빌딩, 코원빌딩, 대진빌딩, 부티크호텔 K (종로점)",-0.15885388402827,-0.042972558699472,-0.1807017007177043,0.6799509762967905,-0.3147401667102954,0.1999260416889918,-0.1022240876114085,-0.2443721668411534,0.2528291482588359,0.5487026105360046,10.0,"POLYGON ((954735.230213883 1952265.54807064, 954735.230213883 1952365.54807064, 954835.230213883 1952365.54807064, 954835.230213883 1952265.54807064, 954735.230213883 1952265.54807064))",-2.1403219801551048,-0.2392905585522547,0.2357611510653494,0.3800328421496202,-0.2291461802211175,-1.52475851408621,-5.721410373915152,0.7375503951636048,0.5056566768498582,0.7105568063347295,0.35929779340426754
